#Cidade;Legislativa;Judiciária;Essencial à Justiça;Administração;Defesa Nacional;Segurança Pública;Relações Exteriores;Assistência Social;Previdência Social;Saúde;Trabalho;Educação;Cultura;Direitos da Cidadania;Urbanismo;Habitação;Saneamento;Gestão Ambiental;Ciência e Tecnologia;Agricultura;Organização Agrária;Indústria;Comércio e Serviços;Comunicações;Energia;Transporte;Desporto e Lazer;Encargos Especiais;Despesas (Intraorçamentárias)
353010;52.93;0.00;0.00;425.02;0.00;0.00;0.00;69.96;229.23;465.80;0.00;527.97;19.76;0.00;311.52;0.00;114.99;8.24;0.00;24.15;0.00;10.22;0.00;0.00;0.00;0.00;21.17;0.00;0.00
430905;154.80;0.00;0.00;691.11;0.00;1.28;0.00;101.77;0.00;661.65;2.13;945.16;30.53;0.00;89.69;0.27;0.82;164.19;0.00;112.09;0.00;0.12;1.44;4.96;0.00;556.07;3.84;329.96;0.00
292500;53.10;0.00;4.08;113.57;0.00;0.06;0.00;45.59;0.00;354.18;0.00;692.23;22.30;0.00;116.36;0.06;65.49;0.25;0.00;8.66;0.00;0.00;0.00;0.00;0.00;49.79;12.37;35.48;0.00
230220;52.33;0.00;0.00;92.05;0.00;0.00;0.00;55.20;96.65;363.21;0.00;723.42;3.57;0.00;165.73;0.00;19.74;25.04;5.99;12.58;0.00;1.51;22.11;0.00;0.00;0.00;11.16;20.24;61.86
312640;176.98;0.00;0.00;533.65;0.00;6.21;0.00;183.48;179.69;1083.90;0.00;1105.47;136.59;0.00;320.25;0.00;104.71;1.00;0.00;40.15;0.00;0.00;0.00;0.00;0.00;136.28;50.78;48.08;0.00
317070;33.70;15.58;0.00;226.20;0.00;0.00;0.00;71.31;130.81;816.29;0.00;489.90;20.70;0.10;156.26;4.37;1.63;22.98;0.00;9.29;0.00;0.81;22.06;0.00;0.00;0.00;43.85;52.02;47.34
314670;91.14;0.00;0.00;281.75;0.00;0.00;0.00;76.12;49.41;633.13;0.00;482.99;34.70;0.00;366.87;0.00;0.00;1.63;0.00;86.94;0.00;0.00;0.00;0.17;0.00;0.00;9.78;34.38;0.00
430466;65.48;0.00;0.00;449.45;0.00;0.00;0.00;81.65;0.58;334.37;0.00;831.41;27.52;0.00;36.63;3.27;0.00;15.81;0.00;2.47;0.00;0.00;0.00;0.00;1.27;0.00;1.97;54.54;0.00
210405;0.00;0.00;0.00;200.45;0.00;0.04;0.00;58.09;0.00;496.12;0.00;740.92;44.39;0.00;319.39;2.51;32.23;5.71;0.00;31.76;0.00;0.00;3.14;0.00;42.06;110.39;11.76;19.58;0.00
430003;205.87;124.79;0.00;818.97;0.00;0.00;0.00;79.89;0.00;1003.06;0.00;1366.83;17.89;0.00;373.53;0.00;50.59;5.57;0.00;187.90;0.00;0.00;7.65;0.00;0.00;170.65;41.98;275.92;0.00
290020;60.79;0.00;0.00;243.26;0.00;12.71;0.00;67.36;0.00;467.99;11.95;769.10;3.28;0.00;0.00;0.00;39.26;5.83;0.00;19.31;0.00;0.00;0.00;0.00;6.70;36.83;16.31;17.14;0.00
230040;51.49;0.00;0.00;292.79;0.00;0.47;0.00;53.99;0.00;377.87;0.00;804.67;10.14;0.00;8.40;0.00;5.72;0.00;0.00;22.52;0.00;0.00;0.00;0.00;0.00;2.47;4.01;22.69;0.00
150050;0.00;0.00;0.00;378.90;0.66;50.69;0.00;20.22;0.00;592.28;0.95;1142.39;4.24;0.00;42.78;0.00;6.21;1.72;0.01;2.65;0.00;0.00;0.00;3.44;7.06;11.78;0.74;43.29;0.00
280680;73.30;53.99;0.00;234.67;0.00;0.00;0.00;90.54;0.00;279.65;0.00;614.26;52.71;0.00;109.16;0.00;0.00;0.00;0.00;23.43;0.00;0.00;0.00;0.00;0.00;22.96;2.64;0.00;0.00
420765;0.00;0.00;0.00;256.59;0.00;24.62;0.00;84.91;0.00;591.80;0.00;639.49;32.33;0.00;121.34;6.35;31.91;0.79;0.00;292.64;0.00;0.00;9.86;0.00;0.00;297.51;22.65;84.32;0.00
120039;0.00;0.00;10.13;311.18;0.00;0.00;0.00;55.94;0.00;278.14;9.11;1018.49;2.02;0.00;223.71;0.00;0.00;0.00;0.00;13.60;0.00;0.00;0.00;0.00;0.00;0.73;53.64;41.15;0.00
260430;83.41;3.03;0.00;266.79;0.00;0.00;0.00;128.55;179.93;431.66;0.00;746.65;14.54;0.00;254.38;0.00;0.53;0.00;0.00;69.51;0.00;0.00;0.00;0.00;0.00;16.06;1.99;46.33;0.00
320332;64.81;10.72;0.00;684.75;0.00;31.71;0.00;38.09;0.00;698.90;1.34;1288.27;2.72;4.07;329.26;7.04;4.67;0.69;0.00;27.01;0.00;0.00;110.86;0.00;22.03;0.00;23.00;81.36;0.00
310770;79.76;6.33;0.00;234.68;0.00;7.19;0.00;57.65;110.68;517.61;0.00;712.79;66.00;0.00;136.86;23.45;20.45;0.00;0.00;78.09;0.00;0.00;0.00;7.07;13.10;119.06;22.24;36.98;0.00
351390;56.24;5.34;0.00;356.79;2.26;0.00;0.00;88.14;176.87;482.43;0.00;729.84;0.00;0.00;147.71;4.33;0.00;0.41;0.00;41.12;0.00;0.00;0.00;0.53;0.00;98.19;26.15;0.00;171.99
291670;73.32;0.00;0.00;155.53;0.00;78.74;0.00;54.97;0.00;507.79;0.00;731.25;54.60;0.00;269.47;0.00;0.00;0.00;0.00;59.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
353340;66.64;0.00;0.00;430.68;0.00;82.45;0.00;134.91;0.00;688.45;0.00;694.35;46.42;0.00;295.31;0.00;98.64;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;53.09;97.87;0.00
231100;74.37;0.00;0.00;766.41;0.00;0.00;0.00;29.59;0.00;331.01;0.00;1032.27;41.40;0.00;28.19;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.43;0.00;13.07;0.00
230730;35.81;13.79;0.00;66.55;0.00;28.86;0.00;83.41;46.38;414.97;0.00;427.80;15.82;0.00;113.71;6.87;0.00;96.50;0.00;0.00;0.00;0.00;3.96;1.02;0.00;20.56;14.64;16.89;37.83
210255;0.00;0.00;0.00;365.92;0.00;0.00;0.00;88.13;8.32;424.74;0.00;754.59;20.43;0.00;276.96;0.00;33.89;19.82;0.00;39.20;0.00;0.00;0.00;0.00;77.83;0.00;14.39;13.16;0.00
500110;81.57;0.00;0.00;374.59;0.00;0.00;0.00;100.08;95.85;838.78;0.00;608.44;0.63;0.00;224.36;7.45;0.00;0.31;0.00;18.00;0.00;2.44;0.00;0.00;0.00;0.00;1.14;21.22;86.38
211180;0.00;0.00;0.00;243.35;0.00;0.00;0.00;23.27;0.00;439.65;0.00;939.44;0.92;0.00;178.25;0.00;11.44;3.10;0.00;1.25;0.00;0.00;0.00;0.00;19.22;47.59;42.85;34.06;0.00
355630;0.00;0.00;0.00;574.32;0.00;0.00;0.00;91.40;0.00;668.93;0.00;701.92;72.06;0.00;10.37;0.00;0.00;0.00;0.00;70.90;0.00;9.11;0.00;0.00;0.00;54.78;50.09;6.00;0.00
280280;58.35;11.68;0.00;247.42;0.00;0.00;0.00;92.59;0.00;391.86;0.00;940.70;42.33;0.00;111.59;0.00;0.00;1.32;0.00;2.62;0.00;0.00;0.13;0.00;0.00;0.00;6.72;0.00;0.00
280390;63.53;0.00;0.00;393.61;0.00;0.00;0.00;52.60;0.00;308.39;0.00;744.78;37.86;0.00;0.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;46.19;13.02;0.00
251090;60.55;0.00;0.00;115.29;0.00;0.00;0.00;92.81;144.99;489.93;0.00;643.24;4.08;0.00;236.68;7.03;0.00;6.95;0.00;50.94;0.00;0.00;0.00;0.00;0.00;0.00;28.74;0.00;0.00
230565;79.32;0.00;0.00;209.91;0.00;0.00;0.00;91.82;0.00;621.90;0.00;995.85;11.21;0.00;171.55;0.00;46.01;0.00;0.00;76.07;0.00;0.00;38.27;0.00;0.00;5.88;0.10;3.34;0.00
211210;0.00;0.00;0.00;149.10;0.00;0.00;0.00;36.80;0.00;285.71;0.00;690.85;17.49;0.00;152.61;0.00;0.00;4.01;0.00;16.31;0.00;0.00;0.00;0.00;0.00;0.00;48.53;0.00;0.00
250170;91.93;0.00;0.00;276.68;0.00;0.00;0.00;153.12;0.00;446.25;0.00;902.79;47.44;0.00;226.67;0.00;0.00;0.00;0.00;19.82;0.00;0.00;0.00;0.00;0.00;0.00;28.63;27.76;0.00
291220;87.40;0.00;0.00;268.69;0.00;0.00;0.00;58.97;0.00;462.49;0.00;855.18;9.75;0.00;251.98;0.00;0.00;27.35;0.00;15.19;0.00;0.00;0.00;0.00;0.00;6.92;3.43;0.00;0.00
260240;77.15;0.00;0.00;434.35;0.00;0.00;0.00;151.24;186.81;642.79;0.00;1186.85;18.72;0.00;141.07;0.00;0.00;0.00;0.00;43.45;0.00;0.00;0.00;0.00;0.00;46.23;0.43;21.38;0.00
220415;124.95;0.00;0.00;554.48;0.00;0.00;0.00;151.38;75.30;679.26;21.82;942.11;15.76;27.13;10.85;6.27;87.84;5.03;0.00;46.99;0.00;0.00;0.00;34.54;14.15;1.18;30.31;0.00;0.00
320335;107.58;0.00;0.00;500.80;0.00;0.72;0.00;181.36;0.00;628.31;35.05;771.04;6.67;0.00;109.90;0.00;67.60;1.02;0.00;123.75;0.00;0.00;0.23;1.26;0.00;0.00;114.87;19.82;0.00
431507;222.95;0.00;0.00;1444.46;0.00;25.72;0.00;238.88;536.18;1061.34;0.00;952.84;8.21;0.00;76.18;0.00;116.26;0.00;0.00;326.36;0.00;0.00;28.31;1.23;28.95;522.56;3.73;305.55;0.00
510560;87.59;0.00;0.00;291.15;0.00;0.00;0.00;119.37;66.28;717.17;0.00;589.44;20.86;18.23;330.39;0.00;54.62;0.00;0.00;65.01;0.00;4.34;8.47;20.23;22.65;57.54;36.99;23.49;0.00
521890;80.72;0.00;0.00;272.70;0.00;11.70;0.00;86.30;186.97;547.69;0.00;562.42;9.92;0.00;208.39;0.00;0.00;13.69;0.00;19.31;0.00;0.00;1.29;0.00;0.00;5.42;27.11;0.00;0.00
231210;67.42;0.00;0.00;326.60;0.00;0.00;0.00;107.65;12.59;422.14;0.00;847.14;23.69;0.00;87.55;0.00;6.14;4.56;0.00;10.55;0.00;0.00;0.00;0.00;0.00;8.93;0.00;0.00;54.96
510550;130.09;0.00;0.00;483.45;0.00;0.00;0.00;98.97;79.51;724.96;0.00;932.69;54.07;0.00;684.27;0.00;36.29;11.78;0.00;67.53;0.00;4.44;43.11;0.00;0.00;0.00;104.25;42.38;86.79
270220;112.98;0.00;0.00;970.14;0.00;0.00;0.00;96.87;30.61;519.47;0.00;764.71;34.02;0.00;21.48;150.16;7.87;0.00;0.00;4.82;0.00;0.00;0.00;0.00;0.00;0.00;11.30;12.55;0.00
310510;82.41;6.85;0.00;148.11;0.00;0.00;0.00;62.08;178.96;518.64;0.00;433.44;4.93;1.15;212.48;0.00;6.93;4.31;0.00;48.96;0.00;3.50;0.64;0.00;0.00;45.93;8.08;62.28;56.70
420690;94.71;0.00;0.00;280.72;0.00;0.00;0.00;43.39;21.91;531.76;0.00;862.91;15.02;0.00;501.93;0.00;0.00;21.01;0.00;33.27;0.00;5.54;6.08;0.00;0.00;189.96;57.16;49.02;0.00
431575;99.40;0.00;0.00;385.92;0.00;6.37;0.00;53.09;162.71;674.44;0.00;746.65;65.16;0.00;0.05;0.00;18.79;37.75;0.00;70.03;0.00;0.00;0.00;0.00;29.18;637.69;29.55;43.17;0.00
280445;76.78;34.61;0.00;684.36;0.00;0.00;0.00;48.70;0.00;239.79;0.00;841.34;15.71;0.00;6.77;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.51;22.02;0.00
280210;71.69;41.85;0.00;219.52;0.00;39.62;0.00;71.78;18.97;501.66;0.00;750.98;78.74;0.00;279.71;0.00;90.28;0.01;0.00;39.41;0.00;8.75;39.99;0.00;0.00;32.30;7.86;0.00;0.00
211105;0.00;56.62;0.00;298.34;0.00;0.00;0.00;65.18;0.00;496.26;0.00;990.61;40.78;0.00;128.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;113.86;0.00;8.94;0.00
315800;53.78;9.64;0.00;246.09;0.86;6.05;0.00;69.36;71.84;407.85;0.00;669.25;41.43;0.00;26.82;1.46;81.72;25.87;0.00;21.91;0.00;0.00;1.60;0.03;24.35;50.76;12.01;20.34;0.00
251000;72.73;0.00;0.00;185.94;0.00;0.00;0.00;86.19;408.43;493.89;0.00;691.06;8.25;0.00;137.77;0.00;28.48;0.00;0.00;15.59;0.00;0.00;0.00;0.00;0.00;4.11;40.00;109.86;0.00
352100;67.26;21.46;0.00;188.51;0.00;31.10;0.00;95.59;17.30;493.84;0.00;1034.36;46.78;0.00;247.78;58.31;112.31;5.31;0.00;1.50;0.00;5.58;0.00;10.48;0.00;23.36;45.67;32.95;0.00
240660;71.59;0.00;0.00;158.65;0.00;0.00;0.00;78.02;0.00;456.45;0.00;830.97;0.09;0.00;243.35;1.02;0.00;0.00;0.00;60.82;0.00;0.00;5.72;0.00;0.00;8.21;18.83;68.57;0.00
510330;92.60;0.00;0.00;372.89;0.00;0.00;0.00;86.89;126.44;571.20;25.61;732.52;11.18;0.66;165.37;0.00;30.39;0.02;0.00;20.47;0.00;0.00;0.00;1.90;8.90;128.55;22.66;0.00;134.19
250460;107.78;0.00;0.00;337.14;0.00;0.00;0.00;103.79;92.64;505.89;6.92;924.54;1.56;0.00;116.11;8.31;0.00;140.06;0.00;28.22;0.00;0.00;70.22;0.00;4.68;28.25;4.58;42.62;0.00
315810;104.52;0.00;22.30;320.65;0.00;1.36;0.00;107.89;110.54;640.81;0.00;618.75;24.76;0.00;263.90;0.00;1.26;0.00;0.00;55.14;0.00;0.00;0.00;0.00;0.00;40.12;2.49;23.26;0.00
241120;53.59;0.00;0.00;183.87;0.00;0.00;0.00;55.58;0.00;490.53;0.00;377.11;5.00;0.00;169.51;0.01;3.64;97.60;0.00;57.87;0.00;0.00;10.43;0.00;0.00;17.59;22.74;0.00;0.00
260590;55.90;0.00;0.00;292.89;0.00;0.00;0.00;57.45;1.01;371.94;0.00;532.26;10.40;0.00;72.43;0.00;0.00;0.66;0.00;3.59;0.00;0.00;0.00;0.00;0.00;0.47;0.58;7.75;0.00
251065;292.14;0.00;0.00;1640.88;0.00;0.00;0.00;226.51;0.00;986.08;0.00;1167.21;75.34;0.00;93.49;0.00;0.00;18.65;0.00;116.58;0.00;0.00;0.00;0.00;0.00;163.86;35.93;279.41;0.00
521975;30.57;6.71;6.56;197.37;0.00;3.33;0.00;37.41;123.22;482.14;6.32;683.46;2.83;0.37;138.78;0.00;14.47;11.63;0.00;1.74;0.00;2.28;0.00;0.03;0.00;3.64;3.96;6.48;0.00
170215;83.24;0.00;26.27;783.71;0.00;0.00;0.00;95.92;10.91;456.45;2.98;754.91;0.15;0.00;161.69;0.00;0.00;61.69;0.00;32.30;0.00;0.00;0.05;0.00;0.00;15.95;10.30;0.00;0.00
330190;49.39;13.41;1.93;492.76;0.00;1.80;0.00;25.34;161.79;914.24;12.55;892.68;20.34;0.00;669.60;107.56;0.28;11.06;9.22;0.60;0.00;0.17;0.06;18.14;0.00;13.84;13.21;0.00;49.53
220680;52.73;0.00;0.00;356.10;0.00;7.85;0.00;62.26;0.00;370.54;0.00;1534.18;12.75;0.00;51.48;0.37;3.52;0.56;0.00;8.08;0.00;0.00;0.00;0.00;0.00;1.28;4.19;9.72;0.00
430463;101.96;0.00;0.00;513.10;0.00;1.00;0.00;53.19;125.74;523.90;1.08;843.73;4.10;13.03;149.92;0.03;0.00;83.64;16.53;0.00;0.00;0.00;28.76;0.00;0.00;3.86;3.80;75.04;169.92
316294;0.00;141.03;0.00;189.89;0.00;3.99;0.00;52.93;0.00;948.23;0.00;555.83;3.86;0.00;228.42;0.00;26.18;0.00;0.00;20.00;0.00;0.00;9.24;0.00;38.97;137.05;8.69;49.90;0.00
231280;101.46;0.00;0.00;511.14;0.00;0.00;0.00;90.93;0.00;420.90;0.00;983.61;0.00;0.00;160.67;0.00;0.00;0.00;0.00;19.58;0.00;0.00;0.00;0.00;0.00;2.52;13.81;10.27;0.00
410900;0.00;60.06;0.00;853.18;0.00;0.00;0.00;133.32;0.00;994.96;0.00;937.73;29.06;0.00;27.00;0.00;391.14;0.00;0.00;41.40;0.00;0.00;0.00;0.00;0.00;154.90;7.60;22.20;0.00
171865;211.19;49.54;0.00;1032.20;0.00;2.07;0.00;399.12;0.00;874.96;36.47;986.16;18.47;0.00;434.23;0.00;0.37;2.37;0.00;0.00;0.00;0.00;100.65;0.81;42.64;2.30;126.03;21.63;0.00
430843;120.21;0.00;0.00;670.05;0.00;1.18;0.00;89.39;0.00;760.63;0.00;810.49;192.01;0.00;621.42;0.00;56.19;0.00;0.00;616.26;0.00;0.00;181.75;0.00;0.00;0.00;100.09;0.00;0.00
250030;45.35;0.00;0.00;235.37;0.00;0.00;0.00;52.59;0.00;367.62;0.00;616.31;15.38;0.00;89.38;0.00;0.00;3.85;0.00;19.90;0.00;0.00;0.00;0.00;0.00;0.00;3.62;32.36;0.00
210950;71.87;0.00;0.00;278.82;0.00;0.00;0.00;74.83;10.59;439.06;0.00;881.28;36.62;0.00;84.45;0.00;102.29;0.00;0.00;21.13;0.00;0.00;7.52;1.39;7.80;170.45;5.37;0.00;0.00
411373;0.00;0.00;0.00;387.22;7.10;0.00;0.00;142.22;0.00;619.78;0.00;842.41;0.00;0.00;200.02;0.00;0.00;56.84;0.00;102.41;0.00;2.11;0.00;0.00;46.51;382.70;89.22;30.10;0.00
250950;99.62;0.00;0.00;308.21;0.00;0.00;0.00;127.55;178.11;522.18;17.99;788.98;20.42;0.00;250.41;0.00;0.00;0.00;2.97;25.87;0.00;0.00;0.00;0.00;0.00;0.00;0.00;25.76;0.00
311910;68.82;8.94;0.00;203.53;0.00;1.95;0.00;48.09;0.00;411.78;2.13;484.52;10.30;0.00;213.64;0.00;0.00;6.28;1.88;7.38;0.00;0.00;23.32;0.00;0.47;58.37;14.78;21.07;0.00
210910;44.41;0.00;0.00;165.63;0.00;0.00;0.00;52.85;0.00;396.70;2.04;524.20;22.38;0.00;181.83;0.00;0.00;0.00;0.00;13.63;0.00;0.00;0.00;0.00;25.11;11.14;5.99;37.79;0.00
350560;65.10;0.00;0.00;205.57;0.00;0.00;0.00;65.60;0.00;476.33;0.00;951.13;5.48;0.00;194.45;0.00;62.71;0.00;0.00;0.68;0.00;0.00;0.00;0.00;0.00;0.00;13.52;83.01;0.00
210410;56.59;0.00;0.00;212.06;0.00;0.00;0.00;67.25;7.13;429.20;0.00;1011.34;21.97;0.00;55.25;0.00;251.34;4.45;0.00;28.55;0.00;0.00;0.00;0.00;0.00;222.06;0.09;0.00;0.00
314120;143.65;0.00;0.00;324.87;0.00;5.27;0.00;146.90;228.64;823.05;0.00;702.20;85.60;0.00;262.53;0.00;17.50;20.61;0.00;16.82;0.00;0.00;8.88;0.00;31.96;130.95;11.36;50.97;0.00
500795;105.92;0.00;0.00;446.62;0.00;0.00;0.00;147.58;108.87;703.90;8.74;921.72;0.00;14.88;86.58;5.43;2.32;36.33;0.00;39.34;0.00;0.00;0.00;0.06;0.00;144.54;13.79;13.75;0.00
210592;0.00;0.00;0.00;312.13;0.00;0.00;0.00;109.98;0.00;375.53;0.00;1284.24;65.88;0.00;726.44;0.00;30.55;0.00;0.00;2.54;0.00;0.00;0.00;0.00;24.22;362.86;2.31;0.00;0.00
280470;98.01;0.00;0.00;276.93;0.00;0.00;0.00;155.39;0.00;496.14;0.00;834.32;0.00;0.00;185.89;0.00;0.00;0.00;0.00;77.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
313770;59.76;21.12;0.00;236.11;1.45;9.77;0.00;40.90;97.69;486.57;0.00;494.16;18.11;0.00;64.82;0.00;35.34;8.61;0.00;22.50;0.00;0.00;0.09;1.25;21.64;14.53;2.88;5.28;0.00
412796;0.00;0.00;0.00;261.33;0.00;0.00;0.00;92.93;0.00;494.22;0.00;621.97;2.37;0.00;321.73;0.00;1.37;45.59;0.00;74.20;0.00;0.00;43.90;0.00;0.00;168.49;13.11;39.93;75.38
150620;42.17;0.00;0.00;146.49;0.00;0.00;0.00;42.86;0.00;311.02;0.00;545.89;0.96;0.00;253.68;0.00;7.56;7.99;0.00;6.56;0.00;0.00;13.88;0.00;29.84;85.56;6.47;23.92;0.00
251240;44.18;0.00;4.29;149.80;0.00;0.38;0.00;54.08;0.00;409.99;0.00;526.79;24.64;0.00;133.88;0.00;0.00;0.00;0.00;44.88;0.00;0.00;0.00;4.25;7.20;0.00;22.48;38.18;0.00
320460;86.79;0.00;0.00;1161.09;0.00;0.00;0.00;64.28;0.00;722.26;0.00;553.86;27.26;0.00;0.00;0.00;24.49;0.00;0.00;3.23;0.00;0.00;0.10;0.00;0.00;19.33;41.66;0.00;0.00
350600;35.23;0.00;20.45;165.07;0.00;6.93;0.00;100.13;296.09;473.13;0.00;447.35;28.06;0.00;266.48;0.00;198.85;29.72;0.00;6.68;0.00;0.00;3.91;0.00;0.00;0.00;25.66;87.43;354.25
500690;139.08;0.00;2.37;344.75;0.00;0.00;0.00;229.30;90.57;589.61;0.00;1025.27;20.11;0.00;220.59;0.00;0.00;31.66;0.00;67.69;0.00;0.00;37.15;0.00;10.80;55.70;29.21;49.26;0.00
150440;0.00;0.00;0.00;341.41;0.00;0.00;0.00;38.37;0.00;322.94;0.00;1159.57;12.51;0.00;29.61;0.00;0.75;31.02;0.00;20.49;0.00;0.00;0.00;0.00;0.37;0.00;0.00;0.00;0.00
521500;90.93;0.37;0.00;205.34;0.00;6.21;0.00;97.03;120.86;488.67;14.83;497.61;66.29;0.00;143.34;0.00;0.00;46.88;0.00;44.03;0.00;0.00;0.00;0.00;17.88;113.18;32.60;0.00;0.00
241040;68.07;0.00;0.00;218.06;0.00;0.00;0.00;56.36;0.00;370.52;0.00;837.34;1.01;0.00;134.91;15.81;0.00;0.00;0.00;17.95;4.57;0.00;10.97;0.00;22.55;20.52;13.88;86.39;0.00
421005;293.50;0.00;0.00;756.18;0.00;7.54;0.00;138.93;111.25;1478.29;0.00;1551.61;2.84;0.00;106.31;0.00;0.00;0.00;0.00;681.48;0.00;0.00;0.00;0.00;0.00;1041.82;184.76;180.67;247.93
220810;0.00;0.00;0.00;411.53;0.00;0.00;0.00;51.05;0.00;481.93;0.06;685.32;0.12;0.00;164.09;1.15;9.57;46.60;0.00;18.58;0.00;0.00;0.00;0.00;7.15;2.78;1.94;35.15;0.00
500220;121.35;0.00;0.00;490.28;0.00;0.00;0.00;118.71;141.04;714.16;0.00;823.50;21.70;0.00;362.51;42.29;0.00;40.30;0.00;38.64;0.00;0.00;145.00;0.00;25.96;17.29;29.61;24.42;0.00
314790;50.27;0.00;0.00;190.08;0.00;0.16;0.00;43.29;21.88;478.46;0.00;362.42;4.44;0.27;253.83;0.00;160.44;0.00;0.00;2.02;0.00;0.00;0.62;0.00;0.00;0.00;2.79;73.25;2.88
420195;89.84;20.43;0.00;200.90;0.00;0.00;0.00;59.97;0.00;353.75;0.00;663.08;4.86;0.00;845.57;0.00;7.40;0.33;0.00;0.00;0.00;0.00;120.48;0.00;0.00;0.00;60.26;24.34;0.00
230900;87.80;0.00;0.00;283.64;0.00;7.73;0.00;71.61;0.00;634.42;0.00;998.64;20.72;0.00;74.61;0.00;9.74;0.00;0.00;39.55;0.00;0.00;7.40;0.00;0.00;7.80;30.32;9.86;0.00
313910;116.40;0.00;0.00;260.50;0.00;0.00;0.00;65.51;42.37;732.33;0.00;520.94;33.75;0.00;189.15;0.00;8.39;51.92;0.00;183.80;0.00;0.00;0.00;0.00;0.00;17.51;11.51;57.46;0.00
150530;78.35;0.00;0.00;484.69;0.00;0.00;0.00;81.82;0.00;529.44;0.00;931.42;5.84;0.00;63.97;7.68;107.26;3.20;0.00;57.15;0.00;0.00;0.00;0.00;25.43;24.77;7.79;0.00;0.00
421568;206.85;0.00;0.00;744.72;0.00;5.87;0.00;228.98;0.00;814.62;0.00;814.62;26.32;0.00;78.62;0.00;69.61;0.00;0.00;407.17;0.00;0.00;0.00;0.23;0.00;408.53;25.62;0.00;0.00
352380;77.74;0.00;0.00;482.68;0.00;0.00;0.00;87.74;0.00;548.93;0.00;400.40;0.90;0.00;158.43;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;28.15;0.00;0.00
510618;166.34;0.00;0.00;622.83;0.00;0.00;0.00;177.40;30.37;697.54;0.00;1010.50;80.91;0.00;411.38;0.00;288.15;5.37;0.00;58.16;0.00;0.00;0.00;0.00;0.00;371.92;56.82;1.57;71.14
240485;0.00;0.00;0.00;333.50;0.00;0.00;0.00;86.24;0.00;458.85;0.00;602.63;45.37;0.00;51.62;0.00;2.50;7.83;0.00;63.91;0.00;0.00;3.68;0.00;0.00;118.43;1.13;11.88;0.00
290280;57.90;4.62;0.00;107.61;0.00;3.02;0.00;51.20;0.00;344.38;0.00;741.70;19.84;0.00;133.38;0.00;8.01;6.37;0.00;50.39;0.00;0.00;0.00;0.00;7.81;48.77;5.90;30.37;0.00
315190;72.50;19.68;0.00;184.00;5.03;1.41;0.00;37.37;98.04;403.04;0.00;308.98;8.44;0.00;157.99;8.78;30.53;4.02;0.00;14.42;0.00;0.00;0.00;5.21;0.00;308.58;17.42;0.00;0.00
353120;117.55;0.00;0.00;445.92;0.00;0.00;0.00;87.97;0.00;674.93;0.00;966.96;5.39;0.00;800.55;0.00;125.28;19.61;0.00;28.88;0.00;0.00;122.05;0.00;0.00;0.00;152.93;25.62;0.00
431630;93.67;0.00;0.00;295.60;0.00;4.48;0.00;62.06;221.67;509.57;0.00;624.15;8.04;0.00;90.01;0.00;55.33;19.09;0.00;53.42;0.00;0.00;52.77;10.76;0.00;217.68;4.86;90.87;205.35
230310;0.00;0.00;0.00;186.00;0.00;0.00;0.00;69.82;0.00;479.32;0.00;976.28;66.52;0.00;668.56;0.00;86.10;6.33;0.00;82.67;0.00;0.00;0.00;0.00;0.00;120.16;2.00;0.00;0.00
280340;66.31;16.78;0.00;582.70;0.00;0.00;0.00;43.83;0.00;187.92;0.00;759.02;53.63;0.00;107.14;0.00;0.00;1.61;0.00;0.00;0.00;0.00;0.00;0.00;18.94;0.00;0.00;6.69;0.00
313170;123.11;0.00;31.46;570.05;0.00;0.00;0.00;113.45;60.05;1164.52;0.00;725.29;77.80;33.10;497.83;0.00;222.91;37.66;0.00;78.40;0.00;217.04;9.23;0.00;19.27;183.79;64.98;194.46;168.64
280500;190.76;0.00;0.00;727.64;0.00;0.00;0.00;219.02;0.00;806.49;0.00;1188.75;95.12;0.00;201.39;0.00;0.00;0.00;0.00;247.34;0.00;0.00;0.00;0.00;0.00;0.00;4.60;0.00;0.00
280510;68.04;14.69;0.00;561.78;0.00;0.00;0.00;84.67;0.00;133.51;0.00;878.01;0.16;0.00;43.35;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.34;29.34;0.00
351920;97.64;0.00;0.00;375.14;0.00;0.00;0.00;210.12;44.05;752.13;0.00;530.07;50.22;0.00;279.09;0.00;0.00;27.66;0.00;64.66;0.00;0.00;0.00;0.00;0.00;123.11;21.73;19.84;0.00
250230;106.19;0.00;0.00;499.55;0.00;0.00;0.00;103.89;30.71;555.63;0.00;542.95;19.45;7.19;266.14;0.00;0.00;8.96;0.00;89.52;0.00;0.00;10.33;0.00;0.00;0.00;0.00;2.83;0.00
