#Cidade;População;Legislativa;Judiciária;Essencial à Justiça;Administração;Defesa Nacional;Segurança Pública;Relações Exteriores;Assistência Social;Previdência Social;Saúde;Trabalho;Educação;Cultura;Direitos da Cidadania;Urbanismo;Habitação;Saneamento;Gestão Ambiental;Ciência e Tecnologia;Agricultura;Organização Agrária;Indústria;Comércio e Serviços;Comunicações;Energia;Transporte;Desporto e Lazer;Encargos Especiais;Despesas (Intraorçamentárias)
521930;4.5819269138928655;6.51;0.00;0.00;7.05;0.00;5.80;0.00;6.61;6.28;7.35;4.95;7.30;5.62;0.00;6.74;5.34;0.00;5.11;0.00;5.93;0.00;5.07;0.00;5.61;0.00;6.16;5.99;0.00;0.00
350400;5.003938509932801;5.97;0.00;0.00;7.37;0.00;0.00;0.00;6.81;7.20;7.77;0.00;7.84;6.22;2.80;7.18;0.00;0.00;6.89;5.80;1.76;0.00;0.00;6.04;0.00;0.00;6.29;6.45;6.47;7.25
231123;3.7992716083498728;5.86;0.00;0.00;6.15;0.00;0.00;0.00;5.68;5.14;6.51;0.00;6.74;5.04;0.00;6.34;4.74;4.17;4.26;0.00;5.27;0.00;0.00;0.00;0.00;0.00;5.68;4.00;5.90;5.01
220330;4.131169383089324;5.77;0.00;0.00;6.49;0.00;0.00;0.00;5.79;0.00;6.62;0.00;7.01;5.28;0.00;6.06;0.00;5.14;2.46;0.00;5.07;0.00;0.00;0.00;4.56;5.53;4.59;4.97;5.48;0.00
150125;3.518908573691414;5.78;0.00;0.00;6.52;0.00;0.00;0.00;5.88;0.00;6.59;0.00;6.66;5.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.13;6.35;5.30;0.00;0.00
354560;4.178919421035465;5.92;0.00;0.00;6.67;0.00;0.00;0.00;6.26;0.00;6.98;0.00;7.13;6.13;0.00;6.52;6.99;6.32;5.35;0.00;5.43;0.00;0.00;0.00;0.00;0.00;5.93;5.52;5.90;0.00
250920;4.131875187972593;5.86;0.00;0.00;6.27;0.00;0.00;0.00;5.75;0.00;6.78;0.00;6.93;5.32;0.00;6.31;0.00;0.00;0.00;0.00;5.75;0.00;0.00;0.00;0.00;0.00;3.34;5.16;5.79;0.00
310730;4.69278525036811;6.45;5.66;0.00;6.75;4.18;4.39;0.00;6.47;6.52;7.43;3.97;7.30;6.27;0.00;6.54;3.16;6.76;5.05;0.00;6.10;0.00;0.00;0.00;0.00;0.00;5.76;5.45;6.41;6.63
311050;4.340463945185634;6.16;0.00;0.00;6.80;0.00;0.00;0.00;5.94;0.00;7.05;0.00;7.16;5.91;5.26;6.83;0.00;0.00;4.85;0.00;0.00;0.00;0.00;5.60;0.00;0.00;4.01;5.72;5.99;0.00
315070;3.732071940999867;5.90;0.00;0.00;6.65;0.00;0.00;0.00;5.92;6.02;6.71;0.00;6.63;5.88;0.00;6.49;4.31;3.56;5.04;0.00;5.18;0.00;0.00;0.00;0.00;0.00;0.00;5.50;5.64;5.81
260230;4.581175677018202;6.30;0.00;0.00;6.74;0.00;0.00;0.00;6.36;6.72;7.17;0.00;7.44;6.06;4.70;6.81;4.18;4.96;6.16;4.87;6.10;0.00;0.00;4.72;0.00;5.52;5.03;5.83;5.91;0.00
430490;3.9550139030380502;5.61;0.00;0.00;6.68;0.00;0.00;0.00;5.81;0.00;6.74;5.70;6.81;5.54;0.00;5.80;3.07;5.63;4.80;0.00;6.26;0.00;5.25;4.15;4.94;0.00;5.98;5.32;5.75;0.00
240200;4.824509822648692;6.58;0.00;5.37;6.89;0.00;0.00;0.00;6.69;0.00;7.52;0.00;7.45;5.67;0.00;6.89;4.63;0.00;5.74;0.00;6.27;0.00;0.00;3.78;0.00;5.94;1.68;5.69;6.51;0.00
290590;4.47533698709062;6.10;0.00;0.00;6.91;0.00;0.00;0.00;5.86;0.00;6.99;0.00;7.44;0.00;0.00;5.45;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.32;0.00
240820;4.4184338800803244;6.21;0.00;0.00;6.81;0.00;0.00;0.00;6.25;0.00;7.04;0.00;7.26;5.86;0.00;6.59;0.00;4.66;6.40;0.00;5.23;0.00;0.00;0.00;0.00;0.00;5.85;5.17;0.00;0.00
351905;4.115477374186469;6.14;5.72;0.00;6.68;0.00;6.22;0.00;6.14;6.06;7.10;0.00;7.28;6.03;0.00;6.81;5.23;6.24;5.94;0.00;5.67;0.00;0.00;6.00;0.00;0.00;5.85;5.94;6.13;0.00
310790;4.0319333402756055;5.54;0.00;0.00;6.18;0.00;0.00;0.00;5.93;0.00;6.72;0.00;6.71;5.54;0.00;6.39;0.00;0.00;0.00;0.00;5.24;0.00;0.00;0.00;0.00;0.00;6.28;5.28;5.95;0.00
412360;3.2513948500401044;0.00;0.00;0.00;6.28;0.00;0.00;0.00;5.74;5.69;6.34;4.69;6.50;5.15;0.00;5.98;0.00;0.00;0.00;0.00;4.67;0.00;0.00;0.00;0.00;0.00;5.58;4.91;5.67;0.00
313080;3.4396484295634737;5.46;0.00;0.00;6.31;0.00;0.00;0.00;5.59;0.00;6.53;0.00;6.43;5.67;0.00;5.89;0.00;0.00;0.00;0.00;5.29;0.00;0.00;0.00;0.00;0.00;5.84;4.96;4.72;0.00
251330;3.773274348337454;0.00;0.00;0.00;6.23;0.00;0.00;0.00;5.92;6.00;6.56;0.00;6.78;5.42;0.00;6.13;0.00;5.10;0.00;0.00;5.41;0.00;0.00;0.00;0.00;4.92;5.11;3.96;5.02;0.00
411360;3.668199484198662;5.85;0.00;0.00;6.38;4.85;0.00;0.00;5.87;6.26;6.50;0.00;6.57;5.35;0.00;5.91;5.56;5.79;0.00;0.00;4.67;0.00;3.80;0.00;3.88;0.00;5.85;5.38;5.70;6.05
352730;4.631403178847069;6.98;0.00;4.44;7.38;0.00;7.10;0.00;6.98;6.80;7.84;0.00;7.93;7.12;0.00;7.73;5.95;7.15;6.38;0.00;6.41;0.00;0.00;5.78;3.37;6.32;6.30;6.77;6.68;7.17
312320;4.1465621131575565;5.96;5.50;0.00;6.39;0.00;0.00;0.00;5.80;5.90;6.77;0.00;6.83;5.59;0.00;6.44;0.00;3.33;5.15;0.00;5.21;0.00;0.00;5.26;4.23;5.65;5.96;5.36;5.69;6.51
210632;4.312790692146442;0.00;5.10;0.00;6.84;0.00;3.72;0.00;5.78;0.00;6.79;0.00;7.25;5.57;0.00;6.30;0.00;4.12;0.00;0.00;5.08;0.00;0.00;0.00;4.82;0.00;5.52;3.23;5.28;0.00
316440;3.724275869600789;5.81;0.00;0.00;6.28;0.00;0.00;0.00;5.55;4.52;6.50;0.00;6.61;5.64;0.00;6.16;2.95;5.66;0.00;0.00;4.77;0.00;3.03;0.00;0.00;0.00;6.14;5.24;5.45;0.00
241260;4.2321317412966195;6.04;0.00;0.00;6.60;0.00;0.00;0.00;6.33;3.85;6.97;0.00;7.04;5.73;0.00;6.45;0.00;0.00;5.09;0.00;6.23;0.00;0.00;4.43;0.00;0.00;0.00;4.65;5.87;0.00
250905;3.9159799141402245;5.73;0.00;0.00;6.30;0.00;0.00;0.00;5.80;0.00;6.43;5.21;6.83;5.37;0.00;6.12;0.00;0.00;0.00;0.00;4.84;0.00;0.00;0.00;0.00;0.00;4.56;3.81;0.00;0.00
240130;3.9862341301349957;5.81;0.00;0.00;6.55;0.00;0.00;0.00;5.56;0.00;6.60;0.00;6.84;5.19;0.00;5.79;0.00;0.00;0.00;0.00;5.14;0.00;0.00;4.90;0.00;4.89;3.74;4.72;5.41;0.00
431975;3.3236645356081;5.57;0.00;0.00;6.24;0.00;0.00;0.00;5.40;5.68;6.38;0.00;6.51;5.13;0.00;0.00;0.00;5.72;3.28;0.00;6.02;0.00;4.87;0.00;0.00;4.57;6.22;5.41;5.52;5.57
210380;4.359133216346321;0.00;0.00;0.00;6.73;0.00;4.06;0.00;5.88;0.00;7.05;0.00;7.30;5.67;0.00;6.04;0.00;5.65;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.85;0.00;5.99;6.21;0.00
350760;5.20100362279981;7.04;0.00;4.98;7.96;5.02;6.10;0.00;6.89;0.00;8.09;5.74;8.03;6.55;0.00;7.26;5.14;0.00;5.45;0.00;5.74;0.00;4.67;3.69;5.79;0.00;0.00;6.19;7.15;0.00
410045;3.5494937132150133;0.00;0.00;0.00;6.40;0.00;3.30;0.00;5.71;0.00;6.55;0.00;6.44;5.19;0.00;6.29;4.91;5.70;4.29;0.00;5.96;0.00;4.90;3.06;0.00;4.70;5.86;4.66;5.48;5.91
230540;4.826366395112625;6.42;0.00;0.00;7.41;0.00;0.00;0.00;6.40;0.00;7.43;4.99;7.63;6.18;0.00;6.55;0.00;6.49;4.43;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.30;3.85;6.43;0.00
310410;4.011232010319366;6.07;0.00;0.00;6.38;0.00;0.00;0.00;5.55;5.98;6.77;0.00;6.82;5.23;0.00;6.19;0.00;0.00;5.56;0.00;5.36;0.00;4.60;3.88;4.39;0.00;5.45;5.45;5.93;5.89
350510;3.8490506905695123;5.84;0.00;0.00;6.22;0.00;0.00;0.00;6.02;5.74;6.81;0.00;6.69;4.60;0.00;6.11;0.00;5.61;4.69;0.00;5.28;0.00;0.00;0.00;0.00;0.00;5.49;4.99;5.67;0.00
410150;5.056268181569872;0.00;6.24;0.00;7.22;0.00;6.95;0.00;6.88;0.00;7.66;5.61;7.68;6.41;4.69;7.42;0.00;0.00;5.39;6.84;4.50;0.00;6.72;0.00;0.00;0.00;6.83;6.34;6.71;0.00
310400;5.004905772983688;7.10;6.29;0.00;7.69;0.00;6.45;0.00;7.21;7.14;7.61;5.38;7.73;5.66;0.00;7.28;4.68;0.00;5.55;0.00;6.72;0.00;5.22;6.47;0.00;0.00;6.75;6.01;6.99;6.77
410990;3.940665872475829;0.00;5.53;0.00;6.54;0.00;0.00;0.00;5.88;0.00;6.78;0.00;6.62;4.26;0.00;6.43;0.00;0.00;4.99;0.00;5.72;0.00;4.88;0.00;0.00;0.00;5.96;4.65;5.80;0.00
421500;4.616853453415137;6.18;5.27;0.00;7.18;0.00;5.85;0.00;6.36;5.76;7.39;0.00;7.51;6.20;0.00;6.64;5.97;6.98;0.00;0.00;5.80;0.00;0.00;3.93;4.83;0.00;6.86;5.85;0.00;6.75
