#Codigo;Cidade;População;Despesas (Exceto Intraorçamentárias);Legislativa;Judiciária;Essencial à Justiça;Administração;Defesa Nacional;Segurança Pública;Relações Exteriores;Assistência Social;Previdência Social;Saúde;Trabalho;Educação;Cultura;Direitos da Cidadania;Urbanismo;Habitação;Saneamento;Gestão Ambiental;Ciência e Tecnologia;Agricultura;Organização Agrária;Indústria;Comércio e Serviços;Comunicações;Energia;Transporte;Desporto e Lazer;Encargos Especiais;Despesas (Intraorçamentárias);LOF_2013_REL_NOR;LOF_2013_SUA_NOR
260340;Calumbi - PE;5754.0;16479087.41;647607.18;0.00;0.00;2704823.43;0.00;0.00;0.00;543264.84;1486416.77;3168694.99;0.00;5609857.67;138908.74;0.00;1041354.47;0.00;0.00;487719.48;0.00;513816.56;0.00;0.00;0.00;0.00;0.00;86955.70;49667.58;0.00;0.00;1.56;1.03
220173;Betânia do Piauí - PI;6086.0;12448149.40;361458.44;0.00;0.00;2774735.07;0.00;0.00;0.00;417511.72;67128.88;2458684.88;0.00;5605250.11;5322.16;0.00;210424.45;0.00;67426.43;6685.00;0.00;126963.84;0.00;0.00;0.00;3571.26;10673.20;274276.63;10330.43;47706.90;0.00;1.04;0.99
240610;Jucurutu - RN;18366.0;34024690.25;1095699.45;0.00;0.00;2901891.77;0.00;0.00;0.00;1632417.91;0.00;9924773.71;0.00;10706854.43;203223.59;0.00;4976740.05;0.00;452312.66;0.00;0.00;625651.33;0.00;0.00;772035.92;0.00;0.00;318123.99;414965.44;0.00;0.00;1.32;1.09
351330;Cruzália - SP;2260.0;11907271.90;640339.97;0.00;0.00;1329428.03;0.00;0.00;0.00;443461.63;0.00;2707832.38;32800.00;2462762.11;470608.62;0.00;1657126.67;231800.00;0.00;352818.14;0.00;202594.50;0.00;0.00;0.00;0.00;0.00;351200.84;336296.47;688202.54;0.00;1.84;1.16
261460;Tabira - PE;27591.0;36488587.86;1439133.80;0.00;0.00;10723933.88;0.00;0.00;0.00;1165588.51;0.00;10880810.68;0.00;10678422.83;724987.39;151624.04;518778.70;0.00;0.00;75000.00;0.00;81857.10;0.00;0.00;0.00;0.00;0.00;0.00;48450.93;0.00;0.00;1.13;1.20
292370;Paratinga - BA;32258.0;46036426.61;1381231.99;43775.20;0.00;2970864.86;0.00;51878.50;0.00;777920.10;271004.54;9715074.90;0.00;23099099.30;567959.88;0.00;3619817.27;0.00;1135447.59;91022.82;0.00;479321.36;0.00;0.00;0.00;0.00;643677.17;137981.11;691362.52;358987.50;32362.61;1.09;1.04
130014;Apuí - AM;19860.0;31753718.75;1317812.81;0.00;0.00;8289135.72;0.00;0.00;0.00;466356.64;0.00;6238741.82;0.00;9186261.87;456278.51;0.00;747123.07;123714.47;314586.81;11801.46;0.00;478889.00;0.00;0.00;721993.93;0.00;114440.81;3111069.77;0.00;175512.06;0.00;1.43;1.23
230290;Capistrano - CE;17470.0;36372291.22;1236327.14;0.00;0.00;5056088.54;0.00;83695.00;0.00;1653260.12;1727307.82;8302388.17;0.00;14707315.15;16173.35;0.00;800788.38;0.00;374234.20;74637.57;0.00;96400.12;0.00;0.00;312507.50;9520.00;0.00;384293.28;709231.18;828123.70;0.00;1.24;1.05
315340;Presidente Olegário - MG;19325.0;34854293.07;1460640.39;0.00;0.00;4887186.00;0.00;107279.09;0.00;826729.14;3886148.85;9179442.36;352961.81;10093742.55;89290.05;0.00;161769.04;0.00;161456.50;412309.16;0.00;570297.32;0.00;0.00;100074.88;33860.90;338714.09;1388378.48;368032.86;435979.60;2618750.73;1.15;1.12
510395;Glória D'Oeste - MT;3072.0;11590610.79;521904.79;0.00;0.00;3329354.84;0.00;0.00;0.00;752734.87;0.00;2024812.89;101344.33;2210885.51;0.00;0.00;14980.00;1422712.46;77151.44;0.00;0.00;142970.43;0.00;0.00;627494.48;0.00;0.00;321084.40;39883.63;3296.72;0.00;2.28;1.28
430580;Constantina - RS;10077.0;21185765.82;683752.49;27446.84;0.00;3832821.96;0.00;4000.00;0.00;677585.21;1478082.27;4623222.85;0.00;5345013.34;45989.63;97030.83;4777.00;96896.00;0.00;960.00;0.00;1019286.18;0.00;146042.10;13934.60;8423.60;0.00;1746490.69;1334010.23;0.00;1160247.33;1.61;1.25
311535;Catas Altas - MG;5136.0;23379378.23;998234.76;0.00;0.00;6902745.40;0.00;21801.27;0.00;1701551.94;0.00;4857069.80;0.00;4717618.14;1968175.34;264148.53;33613.59;0.00;153490.07;0.00;0.00;291671.22;0.00;0.00;0.00;109733.96;0.00;952971.53;286216.43;120336.25;0.00;2.25;1.27
230835;Milhã - CE;13207.0;22958795.85;811616.70;0.00;0.00;2658012.47;0.00;0.00;0.00;1013398.07;0.00;5865709.40;0.00;9362353.79;31316.18;0.00;2155657.06;0.00;266199.26;32188.72;0.00;44061.00;0.00;0.00;0.00;0.00;0.00;56962.00;43760.66;617560.54;0.00;1.01;0.97
231070;Pentecoste - CE;36442.0;57102320.18;1549806.95;0.00;0.00;3725244.35;0.00;0.00;0.00;2372658.65;0.00;14804239.25;600.00;25909546.36;1247252.76;0.00;3763839.56;0.00;37528.74;262336.27;0.00;927697.93;0.00;22000.00;1708.50;0.00;0.00;942135.24;242203.51;1293522.11;0.00;0.99;1.14
431310;Nova Palma - RS;6569.0;15101440.36;430544.92;0.00;0.00;2694861.28;0.00;0.00;0.00;478320.22;761725.04;4488035.56;0.00;3043574.36;82035.09;0.00;956307.17;0.00;64965.53;19563.30;0.00;484986.61;0.00;0.00;85777.26;21392.91;0.00;910853.10;43272.72;535225.29;1429170.17;1.11;1.06
171890;Santa Rosa do Tocantins - TO;4752.0;9850779.61;438789.61;46501.10;0.00;1644014.07;0.00;6136.32;0.00;647661.41;0.00;2106328.80;0.00;3277452.16;131493.23;0.00;774869.65;10100.00;0.00;400323.33;0.00;80661.32;0.00;0.00;0.00;1585.03;0.00;90076.57;143239.55;51547.46;0.00;1.19;1.10
230850;Mombaça - CE;43493.0;48985705.20;1625428.38;0.00;0.00;3975812.28;0.00;0.00;0.00;1660138.40;0.00;10809045.50;0.00;24111766.83;0.00;290285.65;5661385.62;0.00;14523.12;53910.78;0.00;585506.54;0.00;0.00;0.00;0.00;58434.08;0.00;139468.02;0.00;0.00;1.09;1.33
230890;Morrinhos - CE;21561.0;34825629.40;1142291.50;0.00;0.00;5554946.17;0.00;0.00;0.00;1120908.94;0.00;7712628.27;0.00;15155965.10;168678.00;0.00;2647185.55;0.00;17490.26;0.00;0.00;412.75;0.00;0.00;0.00;0.00;0.00;55388.25;661156.17;588578.44;0.00;1.01;1.04
260250;Brejinho - PE;7464.0;17196279.42;0.00;0.00;0.00;6969355.29;0.00;0.00;0.00;881074.44;0.00;3183529.04;0.00;2400578.67;281367.70;82012.55;2441498.82;14834.46;38868.29;8802.78;0.00;628873.38;0.00;0.00;0.00;0.00;0.00;79385.00;179638.16;6460.84;0.00;1.79;1.15
220450;Guadalupe - PI;10342.0;27011600.09;1327510.43;0.00;0.00;4973458.11;0.00;0.00;0.00;927227.08;0.00;7589557.95;0.00;8343094.77;334254.50;0.00;1685328.00;0.00;0.00;155999.03;0.00;339077.81;0.00;0.00;0.00;16724.00;378193.26;0.00;476503.15;464672.00;0.00;1.17;1.14
210860;Pinheiro - MA;80365.0;96658780.72;0.00;210124.14;0.00;6807197.36;0.00;852354.57;0.00;1064035.38;0.00;28714008.87;0.00;45003985.46;1962706.21;0.00;5215607.64;0.00;104138.11;932916.91;0.00;45307.75;0.00;0.00;0.00;0.00;860195.02;281462.29;328406.55;4276334.46;0.00;1.22;1.16
231020;Paracuru - CE;32919.0;64785306.35;2341490.84;0.00;0.00;7711286.88;0.00;0.00;0.00;2354672.21;146352.90;15956460.24;204922.66;25638730.87;1106581.98;0.00;5458774.57;0.00;28440.00;139399.25;0.00;636735.74;0.00;0.00;1021550.91;0.00;0.00;0.00;534169.03;1505738.27;0.00;1.25;1.16
431164;Linha Nova - RS;1692.0;7339982.17;156954.91;0.00;0.00;3370354.33;0.00;0.00;0.00;61950.95;22580.20;1400421.10;0.00;1337176.80;225848.54;0.00;59927.49;0.00;119165.83;195263.00;0.00;316235.58;0.00;0.00;0.00;170.00;57065.86;16867.58;0.00;0.00;0.00;1.92;1.21
171180;Juarina - TO;2262.0;7453299.64;390336.46;0.00;0.00;1396084.16;0.00;0.00;0.00;558934.40;0.00;1775669.90;0.00;1418101.48;0.00;0.00;935534.62;0.00;248981.80;104272.42;0.00;354025.86;0.00;22666.33;0.00;0.00;0.00;78683.52;170008.69;0.00;0.00;1.30;1.16
220100;Arraial - PI;4688.0;8767300.20;370608.85;0.00;0.00;2150304.00;0.00;0.00;0.00;389562.81;0.00;2111871.81;0.00;2958873.49;43415.79;0.00;204394.33;30.00;352482.19;0.00;0.00;35077.99;0.00;0.00;0.00;0.00;0.00;0.00;64048.03;86630.91;0.00;1.07;1.02
171889;Santa Rita do Tocantins - TO;2255.0;7391338.89;411322.04;0.00;0.00;1722885.24;0.00;2396.00;0.00;315291.25;0.00;1582718.42;0.00;2143135.53;61812.72;0.00;333014.30;76994.47;0.00;45658.67;0.00;251939.64;0.00;0.00;0.00;519.71;0.00;383075.03;60575.87;0.00;0.00;1.23;1.10
260050;Águas Belas - PE;42008.0;61718491.42;1674561.11;337211.76;0.00;9417548.18;0.00;0.00;0.00;956277.60;5595102.68;9572161.21;0.00;28558787.25;606595.08;0.00;3592625.54;17368.68;0.00;0.00;0.00;0.00;0.00;0.00;0.00;190781.64;0.00;40720.00;6200.00;1152550.69;3164003.79;1.23;1.40
520549;Cidade Ocidental - GO;61552.0;84766400.15;3062973.15;0.00;0.00;13197904.23;0.00;0.00;0.00;4283650.00;2752290.11;13719482.03;21000.00;34541960.15;111868.75;0.00;8130975.95;28183.70;2511199.06;510781.63;0.00;9491.44;0.00;0.00;0.00;0.00;530644.98;86638.80;231666.00;1035690.17;3786404.93;1.23;1.16
150795;Tailândia - PA;90552.0;100944769.35;2612761.13;0.00;0.00;7020041.08;0.00;0.00;0.00;3987980.27;0.00;17060491.50;0.00;54180194.80;902960.79;0.00;6937135.66;0.00;34000.00;2050932.88;0.00;1561228.27;0.00;0.00;0.00;0.00;222732.99;1903486.14;843704.28;1627119.56;0.00;1.07;1.09
150590;Porto de Moz - PA;36841.0;78412441.73;0.00;0.00;0.00;4993051.09;0.00;0.00;0.00;1700137.18;0.00;11079369.14;0.00;53428665.28;18197.19;0.00;5600849.62;0.00;6198.45;239389.72;0.00;667384.58;0.00;0.00;0.00;0.00;8208.12;43627.34;307894.64;319469.38;0.00;1.47;1.10
310820;Bonfinópolis de Minas - MG;5904.0;16181892.33;805080.42;0.00;0.00;1898195.20;0.00;51248.42;0.00;423789.72;230003.41;3443028.55;2419.00;4297010.41;296167.77;70938.29;1113911.01;511882.99;233800.67;0.00;0.00;1225335.19;0.00;0.00;0.00;0.00;0.00;884613.37;270915.25;423552.66;0.00;1.37;1.25
230070;Alto Santo - CE;16767.0;22438374.95;959315.72;0.00;0.00;1628273.56;0.00;0.00;0.00;1093811.53;57478.84;4717248.35;0.00;9580823.28;203652.54;0.00;2667895.50;0.00;942186.79;24200.00;2522.00;105501.96;0.00;0.00;0.00;0.00;0.00;4708.00;11282.00;439474.88;0.00;0.99;1.46
412862;Alto Paraíso - PR;3159.0;15410310.58;0.00;0.00;0.00;2560321.90;0.00;0.00;0.00;870564.58;63694.86;3382305.28;0.00;3536747.38;107410.36;0.00;2332968.34;0.00;0.00;494317.82;0.00;363026.21;0.00;103822.98;0.00;0.00;0.00;1061583.63;85362.60;448184.64;0.00;1.70;1.05
231250;São João do Jaguaribe - CE;7829.0;13764171.34;686305.70;0.00;0.00;2259662.14;0.00;0.00;0.00;877717.72;0.00;3633354.49;0.00;4622781.85;283979.25;0.00;1151171.33;0.00;0.00;0.00;0.00;200767.16;0.00;0.00;0.00;0.00;0.00;48431.70;0.00;0.00;0.00;1.06;1.06
231123;Potiretama - CE;6278.0;17241678.98;605191.50;0.00;0.00;1188443.59;0.00;0.00;0.00;297213.69;89146.79;3588721.64;0.00;5770048.53;89140.80;0.00;2096069.77;0.00;0.00;22123.26;0.00;608184.26;0.00;0.00;0.00;0.00;0.00;2360398.74;3174.03;523822.38;0.00;1.27;1.01
261255;Santa Filomena - PE;13977.0;26549534.97;808495.06;0.00;0.00;4917446.69;0.00;0.00;0.00;796706.79;547481.34;4771381.13;0.00;12358331.72;404052.13;0.00;263613.29;0.00;0.00;261444.95;0.00;772954.97;0.00;0.00;135462.50;0.00;0.00;398850.00;113314.40;0.00;0.00;1.16;1.06
421985;Zortéa - SC;3153.0;12546287.96;550746.72;0.00;0.00;1990194.32;0.00;29168.43;0.00;383258.60;0.00;2529710.48;0.00;3167053.11;105803.19;0.00;421209.67;272.00;171951.52;0.00;84615.00;674730.29;0.00;0.00;3087.00;0.00;322308.25;1565268.31;353489.14;193421.93;0.00;2.58;1.12
260390;Carnaíba - PE;19187.0;37559511.52;1035057.83;0.00;0.00;2889053.13;0.00;0.00;0.00;729611.61;1294572.06;8403421.07;352687.26;16048750.26;996589.50;0.00;4265239.58;0.00;157792.55;0.00;0.00;635963.67;0.00;0.00;0.00;0.00;0.00;51621.81;383791.12;315360.07;0.00;1.30;1.10
241380;Taboleiro Grande - RN;2468.0;8612847.89;0.00;0.00;0.00;1832011.54;0.00;0.00;0.00;461743.41;0.00;2055403.92;0.00;2134105.02;47906.00;0.00;1501038.27;3000.00;0.00;0.00;0.00;181148.04;0.00;0.00;0.00;0.00;0.00;79166.60;8711.00;308614.09;0.00;1.38;1.11
421070;Matos Costa - SC;2767.0;9727188.98;456774.51;11545.73;0.00;1588590.18;0.00;17487.83;0.00;562022.12;317128.34;2321653.36;0.00;2155584.10;0.00;0.00;285907.81;0.00;0.00;0.00;0.00;715988.00;0.00;0.00;27479.93;0.00;0.00;877773.70;105020.01;284233.36;0.00;1.11;1.11
354620;Santa Cruz da Conceição - SP;4251.0;16848761.95;351730.71;0.00;0.00;2927428.03;0.00;479454.63;0.00;430734.76;0.00;2948577.91;0.00;5159945.46;0.00;0.00;997523.62;0.00;1090522.90;0.00;0.00;498303.54;0.00;0.00;208226.59;0.00;0.00;1658172.49;98141.31;0.00;0.00;1.54;1.21
316370;São Lourenço - MG;44037.0;89967617.80;2940222.08;0.00;560726.45;10461345.68;0.00;0.00;0.00;1862929.27;4512817.51;21658480.80;0.00;21834690.22;560821.66;0.00;7447641.69;11722.70;11573916.50;88829.34;0.00;0.00;0.00;0.00;1526971.21;0.00;0.00;827740.33;868569.70;3230192.66;0.00;1.31;1.18
310890;Brasópolis - MG;14982.0;19937987.15;522373.64;0.00;0.00;2185487.28;0.00;39404.25;0.00;614450.52;779581.54;5606265.30;0.00;6487989.80;383790.09;0.00;2082557.58;5167.09;30539.15;18634.08;0.00;283618.15;0.00;80193.78;0.00;0.00;320666.76;210824.71;172350.88;114092.55;0.00;1.07;1.03
354570;Santa Albertina - SP;5941.0;19846559.80;620539.01;0.00;0.00;2556522.98;0.00;0.00;0.00;985067.76;1061535.64;4157178.31;0.00;4121476.39;0.00;0.00;3218153.12;0.00;0.00;0.00;0.00;438691.97;0.00;0.00;183450.80;0.00;0.00;1669963.72;647678.18;186301.92;0.00;1.31;1.05
510452;Ipiranga do Norte - MT;6057.0;19586447.61;1096889.99;0.00;0.00;3106073.51;0.00;0.00;0.00;791785.04;248877.41;4910360.72;0.00;4933632.87;44351.95;0.00;3349215.80;0.00;421370.67;0.00;0.00;290016.84;0.00;0.00;180000.00;0.00;119761.50;40528.09;53583.22;0.00;663891.59;1.35;1.13
520910;Goiatuba - GO;33759.0;95859964.94;3970914.30;41785.79;117266.72;8654805.71;0.00;52888.67;0.00;3974002.72;8221573.11;18930965.25;0.00;31681341.11;0.00;0.00;12039003.56;106963.32;24650.00;330275.11;0.00;2224280.99;0.00;188955.31;57170.10;6600.00;0.00;4063723.80;1172799.37;0.00;4766977.98;1.26;1.33
412855;Vera Cruz do Oeste - PR;9081.0;19617481.79;0.00;0.00;0.00;2098384.82;0.00;0.00;0.00;1179718.76;0.00;4415700.12;0.00;4845977.71;40685.01;0.00;1847052.06;0.00;0.00;6394.56;0.00;998583.33;0.00;693505.40;287658.44;0.00;0.00;2174493.15;498285.35;531043.08;0.00;1.40;1.04
352070;Indiaporã - SP;3988.0;14834910.81;696579.38;0.00;0.00;2319461.91;0.00;0.00;0.00;639396.80;270844.13;3440115.00;0.00;3412562.29;91728.32;91406.31;1349650.22;270000.00;0.00;124800.33;0.00;543506.95;0.00;0.00;66208.87;0.00;0.00;400807.16;615894.99;501948.15;0.00;1.44;1.18
351740;Guaíra - SP;39314.0;121007595.12;2109094.98;0.00;0.00;15652308.65;0.00;1884166.55;0.00;4337049.93;7514192.41;27406979.50;0.00;30355163.24;1607792.59;0.00;13759530.86;1155518.80;6221136.08;0.00;0.00;724548.99;0.00;9686.97;1179928.95;0.00;0.00;1160447.33;2559855.90;3370193.39;0.00;1.28;1.10
410530;Céu Azul - PR;11528.0;31754170.11;1480198.92;0.00;0.00;3868998.10;0.00;12374.42;0.00;1614427.31;0.00;6727323.71;0.00;9143683.40;552126.53;0.00;3033281.79;0.00;7702.50;628167.31;0.00;535107.72;0.00;471307.87;0.00;0.00;0.00;1775796.16;736494.49;1167179.88;1996.16;1.43;1.06
410620;Contenda - PR;17067.0;25838327.66;0.00;137592.26;0.00;2095728.61;0.00;0.00;0.00;1013160.35;0.00;6745486.15;0.00;8960857.81;185849.79;0.00;2340974.55;39664.42;319003.64;24734.92;40.00;1282998.93;0.00;41945.67;0.00;0.00;550486.31;1157829.67;259066.54;682908.04;1409469.37;1.23;1.20
431600;Rolante - RS;20479.0;49164238.60;1157566.57;0.00;0.00;4938915.66;0.00;290142.03;0.00;711402.69;0.00;8630446.69;0.00;13605837.67;272315.51;0.00;3025619.87;1421.20;9312490.86;77792.69;0.00;2500196.43;0.00;16400.00;0.00;0.00;0.00;1725773.43;1207742.09;1690175.21;0.00;1.49;1.08
355230;Sud Mennucci - SP;7691.0;31916373.76;892378.69;0.00;0.00;3689343.80;0.00;34726.93;0.00;1377222.04;0.00;8194063.28;0.00;10586332.26;0.00;0.00;3977618.08;44501.60;0.00;49159.23;324073.50;445064.85;0.00;0.00;106139.18;0.00;0.00;860092.73;914985.40;420672.19;0.00;3.70;1.13
220005;Acauã - PI;6890.0;11108544.29;389923.55;0.00;0.00;2853392.96;0.00;0.00;0.00;633254.48;2571.84;2282875.94;0.00;4494527.68;0.00;0.00;161170.50;0.00;166514.31;0.00;0.00;48468.38;2452.00;0.00;0.00;0.00;71988.45;0.00;1404.20;0.00;0.00;1.08;1.93
431540;Redentora - RS;10845.0;20587369.15;0.00;0.00;0.00;2804789.49;0.00;0.00;0.00;1039711.96;873880.54;4767188.42;132500.33;6394834.93;4967.32;202366.99;326491.94;125851.40;15278.00;1190.80;0.00;1423718.77;0.00;0.00;59958.70;0.00;0.00;1537926.51;107310.22;769402.83;0.00;1.57;1.20
421555;Santa Helena - SC;2354.0;10012553.41;389527.45;0.00;0.00;1426004.71;0.00;10671.74;0.00;569733.72;0.00;2547981.92;0.00;1759192.42;7000.00;0.00;730171.70;0.00;0.00;0.00;0.00;1106732.97;0.00;0.00;0.00;0.00;0.00;964070.43;101634.67;399831.68;0.00;1.21;1.01
410720;Dois Vizinhos - PR;38385.0;69383960.26;0.00;0.00;0.00;6630109.02;0.00;260959.56;0.00;2351872.61;670490.13;19870447.72;13724.64;19101471.49;196446.19;0.00;10403042.18;3000.00;1539471.92;481025.86;0.00;1748229.04;0.00;753421.12;255939.97;0.00;0.00;1476782.66;639314.71;2988211.44;0.00;1.28;1.15
410845;Foz do Jordão - PR;5346.0;13625584.66;0.00;122609.67;0.00;2037151.89;0.00;5873.79;0.00;1290615.33;17857.88;3731829.34;0.00;3453501.73;268714.09;0.00;1639624.80;0.00;0.00;287091.16;0.00;340382.39;58523.88;12832.23;0.00;0.00;0.00;827.46;202507.46;155641.56;583355.76;2.93;1.93
250550;Vista Serrana - PB;3675.0;8843485.61;487697.24;0.00;0.00;1495082.18;0.00;0.00;0.00;518963.13;43913.61;2125784.95;0.00;2106443.61;100000.00;0.00;1422644.56;0.00;227335.66;0.00;0.00;146518.90;0.00;0.00;0.00;41028.00;0.00;0.00;123873.77;4200.00;0.00;1.45;1.12
430420;Candelária - RS;31334.0;44543502.12;0.00;0.00;0.00;6590638.68;0.00;0.00;0.00;1414418.91;2652269.78;13379474.10;0.00;12059846.48;0.00;0.00;1485771.98;0.00;690112.96;978190.45;0.00;2210032.12;0.00;1087687.39;2930.75;0.00;0.00;1784176.92;207951.60;0.00;3646236.34;1.43;1.30
353625;Parisi - SP;2118.0;11172377.98;503606.87;0.00;0.00;2073593.81;0.00;0.00;0.00;542495.03;368454.77;2312513.92;0.00;2059495.29;184922.70;0.00;1860336.01;0.00;504823.69;0.00;0.00;371420.02;0.00;0.00;0.00;0.00;0.00;140007.61;250708.26;0.00;0.00;1.50;1.05
430223;Boa Vista do Incra - RS;2537.0;11660266.39;713524.10;0.00;0.00;2275519.17;0.00;0.00;0.00;517135.50;0.00;2756414.43;0.00;3184595.34;73990.26;0.00;0.00;0.00;49592.26;43921.73;0.00;622180.36;0.00;0.00;0.00;0.00;0.00;1058849.47;154227.68;210316.09;0.00;1.20;1.27
220490;Isaías Coelho - PI;8368.0;12425829.16;408442.92;0.00;0.00;2092300.52;0.00;3466.32;0.00;502648.50;0.00;2693977.41;0.00;5907013.07;27286.58;0.00;595057.37;0.00;0.00;0.00;0.00;121961.39;0.00;0.00;0.00;0.00;0.00;32306.63;14679.61;26688.84;0.00;0.97;0.98
500525;Laguna Carapã - MS;6851.0;28000416.63;1260653.84;0.00;0.00;4161438.53;0.00;0.00;0.00;1982040.77;0.00;6673189.71;0.00;8602512.53;39655.62;0.00;2562098.74;183264.40;0.00;0.00;0.00;1212461.62;0.00;0.00;0.00;37648.95;103610.71;638701.26;348382.39;194757.56;0.00;1.19;1.14
421225;Passo de Torres - SC;7447.0;15988934.96;692340.94;0.00;0.00;2117987.00;0.00;0.00;0.00;372067.32;0.00;2961468.03;0.00;6049009.34;25000.00;0.00;2402306.72;0.00;120000.00;73005.13;0.00;139897.93;0.00;249981.22;0.00;0.00;0.00;494522.58;59226.72;232122.03;0.00;1.79;1.10
220200;Buriti dos Lopes - PI;19352.0;29936741.33;853206.36;57100.00;0.00;4625502.82;0.00;0.00;0.00;1076721.85;30534.96;6903357.51;0.00;14143099.04;238983.78;0.00;849300.06;0.00;991750.24;0.00;0.00;140314.71;0.00;0.00;0.00;21800.00;4000.00;0.00;1070.00;0.00;0.00;0.98;1.15
351600;Flórida Paulista - SP;13704.0;26307980.07;736456.48;0.00;0.00;3042846.78;0.00;0.00;0.00;1335930.84;1363816.00;6934658.64;147485.16;6740196.42;690545.45;0.00;4467007.97;0.00;0.00;0.00;0.00;362748.60;0.00;0.00;0.00;0.00;0.00;49218.92;182900.12;254168.69;0.00;1.14;1.11
420510;Dona Emma - SC;3912.0;10714559.17;538071.16;0.00;0.00;2172424.37;0.00;34045.52;0.00;512148.75;0.00;2287214.25;939.76;2229728.93;124684.33;0.00;536577.34;0.00;1840.48;429.17;0.00;458962.10;0.00;0.00;0.00;11432.54;0.00;1112048.98;390304.46;303707.03;0.00;1.18;1.08
220800;Picos - PI;76042.0;134805661.50;3690213.59;1159228.94;0.00;26829558.09;0.00;72737.06;0.00;2816951.41;2399861.75;51657327.49;0.00;30720028.11;813076.95;20361.00;3505605.50;0.00;4869501.78;1055848.76;0.00;2909428.87;0.00;0.00;0.00;202208.13;0.00;116713.98;1967010.09;0.00;0.00;1.35;1.29
421810;Timbé do Sul - SC;5387.0;12775028.58;631534.95;0.00;0.00;1357222.32;0.00;14660.20;0.00;416968.54;349986.60;2857085.69;0.00;3638428.74;33450.22;0.00;699940.47;0.00;470974.95;0.00;0.00;372965.95;0.00;0.00;100518.49;0.00;0.00;1271796.18;83798.74;475696.54;0.00;1.16;1.03
