#Codigo;Legislativa(2019);Judiciária(2019);Essencial à Justiça(2019);Administração(2019);Defesa Nacional(2019);Segurança Pública(2019);Relações Exteriores(2019);Assistência Social(2019);Previdência Social(2019);Saúde(2019);Trabalho(2019);Educação(2019);Cultura(2019);Direitos da Cidadania(2019);Urbanismo(2019);Habitação(2019);Saneamento(2019);Gestão Ambiental(2019);Ciência e Tecnologia(2019);Agricultura(2019);Organização Agrária(2019);Indústria(2019);Comércio e Serviços(2019);Comunicações(2019);Energia(2019);Transporte(2019);Desporto e Lazer(2019);Encargos Especiais(2019);Despesas (Intraorçamentárias)(2019);Legislativa(2020);Judiciária(2020);Essencial à Justiça(2020);Administração(2020);Defesa Nacional(2020);Segurança Pública(2020);Relações Exteriores(2020);Assistência Social(2020);Previdência Social(2020);Saúde(2020);Trabalho(2020);Educação(2020);Cultura(2020);Direitos da Cidadania(2020);Urbanismo(2020);Habitação(2020);Saneamento(2020);Gestão Ambiental(2020);Ciência e Tecnologia(2020);Agricultura(2020);Organização Agrária(2020);Indústria(2020);Comércio e Serviços(2020);Comunicações(2020);Energia(2020);Transporte(2020);Desporto e Lazer(2020);Encargos Especiais(2020);Despesas (Intraorçamentárias)(2020)
290405;-0.95;-0.27;-0.15;-1.22;-0.08;-0.31;-0.02;-1.21;-0.64;-2.08;-0.18;-2.60;-0.73;-0.09;-1.10;-0.14;-0.32;-0.39;-0.09;-0.58;-0.03;-0.18;-0.29;-0.21;-0.40;-0.59;-0.59;-0.83;-0.26;-0.95;-0.27;-0.15;-1.22;-0.08;-0.31;-0.02;-1.21;-0.64;-2.08;-0.18;-2.60;-0.73;-0.09;-1.10;-0.14;-0.32;-0.39;-0.09;-0.58;-0.03;-0.18;-0.29;-0.21;-0.40;-0.59;-0.59;-0.83;-0.26
310375;-0.95;-0.27;-0.15;-1.22;-0.08;-0.31;-0.02;-1.21;-0.64;-2.08;-0.18;-2.60;-0.73;-0.09;-1.10;-0.14;-0.32;-0.39;-0.09;-0.58;-0.03;-0.18;-0.29;-0.21;-0.40;-0.59;-0.59;-0.83;3.24;-0.95;-0.27;-0.15;-1.22;-0.08;-0.31;-0.02;-1.21;-0.64;-2.08;-0.18;-2.60;-0.73;-0.09;-1.10;-0.14;-0.32;-0.39;-0.09;-0.58;-0.03;-0.18;-0.29;-0.21;-0.40;-0.59;-0.59;-0.83;3.24
220600;0.09;-0.27;-0.15;0.02;-0.08;-0.31;-0.02;0.98;0.03;-0.26;-0.18;-0.38;0.09;-0.09;-0.72;-0.13;1.43;-0.39;-0.09;-0.33;-0.03;-0.18;-0.29;0.06;2.02;-0.59;-0.27;-0.83;-0.30;0.09;-0.27;-0.15;0.02;-0.08;-0.31;-0.02;0.98;0.03;-0.26;-0.18;-0.38;0.09;-0.09;-0.72;-0.13;1.43;-0.39;-0.09;-0.33;-0.03;-0.18;-0.29;0.06;2.02;-0.59;-0.27;-0.83;-0.30
410440;-0.95;-0.27;-0.15;-0.77;-0.08;-0.31;-0.02;-0.26;-0.64;-0.43;-0.18;-0.10;-0.73;-0.09;-0.63;-0.14;-0.32;-0.37;-0.09;-0.02;-0.03;-0.18;-0.10;-0.21;-0.40;0.76;-0.20;0.15;-0.30;-0.95;-0.27;-0.15;-0.77;-0.08;-0.31;-0.02;-0.26;-0.64;-0.43;-0.18;-0.10;-0.73;-0.09;-0.63;-0.14;-0.32;-0.37;-0.09;-0.02;-0.03;-0.18;-0.10;-0.21;-0.40;0.76;-0.20;0.15;-0.30
160027;-0.95;-0.27;-0.15;-1.22;-0.08;-0.31;-0.02;-1.21;-0.64;-2.08;-0.18;-2.60;-0.73;-0.09;-1.10;-0.14;-0.32;-0.39;-0.09;-0.58;-0.03;-0.18;-0.29;-0.21;-0.40;-0.59;-0.59;-0.83;-0.30;-0.95;-0.27;-0.15;-1.22;-0.08;-0.31;-0.02;-1.21;-0.64;-2.08;-0.18;-2.60;-0.73;-0.09;-1.10;-0.14;-0.32;-0.39;-0.09;-0.58;-0.03;-0.18;-0.29;-0.21;-0.40;-0.59;-0.59;-0.83;-0.30
410520;-0.95;0.18;-0.15;0.09;-0.08;-0.31;-0.02;0.09;-0.64;-0.26;-0.18;-0.53;-0.13;-0.09;-0.28;-0.14;-0.32;0.08;-0.09;-0.57;-0.03;-0.18;-0.29;-0.21;-0.40;-0.58;-0.33;0.02;0.77;-0.95;0.18;-0.15;0.09;-0.08;-0.31;-0.02;0.09;-0.64;-0.26;-0.18;-0.53;-0.13;-0.09;-0.28;-0.14;-0.32;0.08;-0.09;-0.57;-0.03;-0.18;-0.29;-0.21;-0.40;-0.58;-0.33;0.02;0.77
311110;0.19;1.17;-0.15;-0.64;-0.08;-0.22;-0.02;-0.37;-0.48;-0.01;-0.01;-0.94;0.17;-0.09;0.04;-0.14;-0.32;-0.39;-0.09;0.25;-0.03;-0.18;-0.23;-0.21;2.39;0.00;-0.15;0.40;-0.30;0.19;1.17;-0.15;-0.64;-0.08;-0.22;-0.02;-0.37;-0.48;-0.01;-0.01;-0.94;0.17;-0.09;0.04;-0.14;-0.32;-0.39;-0.09;0.25;-0.03;-0.18;-0.23;-0.21;2.39;0.00;-0.15;0.40;-0.30
510670;-0.94;-0.27;-0.15;3.68;-0.08;0.03;-0.02;3.93;-0.64;4.94;-0.18;3.70;5.62;-0.09;5.31;0.48;1.89;0.30;-0.09;0.54;-0.03;-0.18;1.32;-0.21;-0.40;2.90;-0.44;0.70;-0.30;-0.94;-0.27;-0.15;3.68;-0.08;0.03;-0.02;3.93;-0.64;4.94;-0.18;3.70;5.62;-0.09;5.31;0.48;1.89;0.30;-0.09;0.54;-0.03;-0.18;1.32;-0.21;-0.40;2.90;-0.44;0.70;-0.30
251220;0.50;-0.27;-0.15;-0.23;-0.08;-0.31;-0.02;-0.10;0.22;0.63;0.78;0.03;0.94;-0.09;0.06;-0.14;-0.25;2.51;-0.09;0.12;-0.03;-0.18;0.81;-0.21;-0.40;-0.59;-0.50;-0.10;-0.30;0.50;-0.27;-0.15;-0.23;-0.08;-0.31;-0.02;-0.10;0.22;0.63;0.78;0.03;0.94;-0.09;0.06;-0.14;-0.25;2.51;-0.09;0.12;-0.03;-0.18;0.81;-0.21;-0.40;-0.59;-0.50;-0.10;-0.30
150200;-0.95;-0.27;-0.15;-0.85;-0.05;-0.31;-0.02;-0.55;-0.05;-1.19;-0.18;-0.10;-0.73;-0.09;-0.34;-0.14;-0.32;-0.38;-0.09;-0.38;-0.03;-0.18;-0.29;-0.21;-0.40;-0.55;-0.59;-0.63;-0.30;-0.95;-0.27;-0.15;-0.85;-0.05;-0.31;-0.02;-0.55;-0.05;-1.19;-0.18;-0.10;-0.73;-0.09;-0.34;-0.14;-0.32;-0.38;-0.09;-0.38;-0.03;-0.18;-0.29;-0.21;-0.40;-0.55;-0.59;-0.63;-0.30
520017;0.65;-0.27;-0.15;0.61;-0.08;0.64;-0.02;0.61;0.19;0.07;-0.15;0.94;-0.55;-0.09;-0.11;-0.14;-0.32;-0.39;-0.09;-0.34;-0.03;-0.18;-0.29;-0.21;-0.40;1.94;-0.54;0.92;-0.30;0.65;-0.27;-0.15;0.61;-0.08;0.64;-0.02;0.61;0.19;0.07;-0.15;0.94;-0.55;-0.09;-0.11;-0.14;-0.32;-0.39;-0.09;-0.34;-0.03;-0.18;-0.29;-0.21;-0.40;1.94;-0.54;0.92;-0.30
313030;-0.95;-0.27;-0.15;-0.31;-0.08;-0.10;-0.02;-0.73;-0.64;0.68;-0.18;-0.75;0.41;-0.09;-0.13;-0.12;0.59;0.68;-0.09;-0.48;-0.03;-0.18;-0.29;-0.20;1.29;0.22;-0.07;2.40;1.18;-0.95;-0.27;-0.15;-0.31;-0.08;-0.10;-0.02;-0.73;-0.64;0.68;-0.18;-0.75;0.41;-0.09;-0.13;-0.12;0.59;0.68;-0.09;-0.48;-0.03;-0.18;-0.29;-0.20;1.29;0.22;-0.07;2.40;1.18
350535;0.28;0.62;-0.15;-0.36;-0.08;-0.31;-0.02;0.49;-0.64;-0.02;-0.18;1.04;0.21;-0.09;0.14;0.10;-0.32;-0.39;-0.09;0.61;-0.03;-0.18;-0.29;-0.21;-0.40;0.13;-0.19;-0.83;-0.30;0.28;0.62;-0.15;-0.36;-0.08;-0.31;-0.02;0.49;-0.64;-0.02;-0.18;1.04;0.21;-0.09;0.14;0.10;-0.32;-0.39;-0.09;0.61;-0.03;-0.18;-0.29;-0.21;-0.40;0.13;-0.19;-0.83;-0.30
250690;-0.95;-0.27;-0.15;-0.18;-0.08;-0.31;-0.02;-0.23;-0.64;-0.37;-0.18;-1.18;-0.19;-0.09;-0.24;-0.14;-0.32;-0.18;0.90;-0.48;-0.03;-0.18;-0.29;-0.21;-0.40;-0.59;-0.39;-0.83;-0.30;-0.95;-0.27;-0.15;-0.18;-0.08;-0.31;-0.02;-0.23;-0.64;-0.37;-0.18;-1.18;-0.19;-0.09;-0.24;-0.14;-0.32;-0.18;0.90;-0.48;-0.03;-0.18;-0.29;-0.21;-0.40;-0.59;-0.39;-0.83;-0.30
510718;-0.95;-0.27;-0.15;-1.22;-0.08;-0.31;-0.02;-1.21;-0.64;-2.08;-0.18;-2.60;-0.73;-0.09;-1.10;-0.14;-0.32;-0.39;-0.09;-0.58;-0.03;-0.18;-0.29;-0.21;-0.40;-0.59;-0.59;-0.83;-0.30;-0.95;-0.27;-0.15;-1.22;-0.08;-0.31;-0.02;-1.21;-0.64;-2.08;-0.18;-2.60;-0.73;-0.09;-1.10;-0.14;-0.32;-0.39;-0.09;-0.58;-0.03;-0.18;-0.29;-0.21;-0.40;-0.59;-0.59;-0.83;-0.30
521935;0.99;-0.27;-0.15;0.49;-0.08;-0.31;-0.02;0.92;3.95;0.16;-0.18;-0.05;-0.73;-0.09;1.75;-0.14;-0.32;0.00;-0.09;-0.08;-0.03;-0.18;-0.29;-0.21;0.14;0.78;0.07;-0.18;-0.30;0.99;-0.27;-0.15;0.49;-0.08;-0.31;-0.02;0.92;3.95;0.16;-0.18;-0.05;-0.73;-0.09;1.75;-0.14;-0.32;0.00;-0.09;-0.08;-0.03;-0.18;-0.29;-0.21;0.14;0.78;0.07;-0.18;-0.30
510520;-0.95;-0.27;-0.15;-1.22;-0.08;-0.31;-0.02;-1.21;-0.64;-2.08;-0.18;-2.60;-0.73;-0.09;-1.10;-0.14;-0.32;-0.39;-0.09;-0.58;-0.03;-0.18;-0.29;-0.21;-0.40;-0.59;-0.59;-0.83;-0.30;-0.95;-0.27;-0.15;-1.22;-0.08;-0.31;-0.02;-1.21;-0.64;-2.08;-0.18;-2.60;-0.73;-0.09;-1.10;-0.14;-0.32;-0.39;-0.09;-0.58;-0.03;-0.18;-0.29;-0.21;-0.40;-0.59;-0.59;-0.83;-0.30
171665;-0.95;-0.27;-0.15;-1.22;-0.08;-0.31;-0.02;-1.21;-0.64;-2.08;-0.18;-2.60;-0.73;-0.09;-1.10;-0.14;-0.32;-0.39;-0.09;-0.58;-0.03;-0.18;-0.29;-0.21;-0.40;-0.59;-0.59;-0.83;-0.30;-0.95;-0.27;-0.15;-1.22;-0.08;-0.31;-0.02;-1.21;-0.64;-2.08;-0.18;-2.60;-0.73;-0.09;-1.10;-0.14;-0.32;-0.39;-0.09;-0.58;-0.03;-0.18;-0.29;-0.21;-0.40;-0.59;-0.59;-0.83;-0.30
292830;-0.24;-0.27;-0.15;-0.61;-0.08;1.12;-0.02;-0.50;-0.52;-0.81;1.04;0.62;0.02;-0.09;0.17;-0.14;-0.32;-0.39;-0.09;-0.58;-0.03;-0.18;-0.29;-0.21;0.79;-0.54;-0.57;-0.60;-0.30;-0.24;-0.27;-0.15;-0.61;-0.08;1.12;-0.02;-0.50;-0.52;-0.81;1.04;0.62;0.02;-0.09;0.17;-0.14;-0.32;-0.39;-0.09;-0.58;-0.03;-0.18;-0.29;-0.21;0.79;-0.54;-0.57;-0.60;-0.30
290195;-0.17;-0.27;-0.15;-0.46;-0.08;1.26;-0.02;-0.32;-0.48;-0.31;-0.18;1.61;0.07;-0.09;0.35;0.46;-0.32;-0.39;-0.09;-0.58;-0.03;-0.18;-0.29;-0.21;0.50;-0.54;-0.37;-0.53;-0.30;-0.17;-0.27;-0.15;-0.46;-0.08;1.26;-0.02;-0.32;-0.48;-0.31;-0.18;1.61;0.07;-0.09;0.35;0.46;-0.32;-0.39;-0.09;-0.58;-0.03;-0.18;-0.29;-0.21;0.50;-0.54;-0.37;-0.53;-0.30
220070;-0.45;-0.27;-0.15;-0.69;-0.08;-0.31;-0.02;-0.65;-0.22;-0.80;-0.18;-0.55;-0.39;-0.09;-0.69;-0.14;-0.07;-0.02;-0.09;-0.47;-0.03;-0.18;-0.29;-0.07;1.30;-0.37;-0.24;-0.72;-0.30;-0.45;-0.27;-0.15;-0.69;-0.08;-0.31;-0.02;-0.65;-0.22;-0.80;-0.18;-0.55;-0.39;-0.09;-0.69;-0.14;-0.07;-0.02;-0.09;-0.47;-0.03;-0.18;-0.29;-0.07;1.30;-0.37;-0.24;-0.72;-0.30
292595;-0.39;-0.27;-0.15;-0.71;-0.08;-0.31;-0.02;-0.36;-0.64;-0.40;-0.18;0.73;-0.33;-0.09;-0.81;-0.14;-0.32;-0.39;-0.09;-0.47;-0.03;-0.18;-0.29;-0.21;-0.40;-0.52;-0.59;-0.43;-0.30;-0.39;-0.27;-0.15;-0.71;-0.08;-0.31;-0.02;-0.36;-0.64;-0.40;-0.18;0.73;-0.33;-0.09;-0.81;-0.14;-0.32;-0.39;-0.09;-0.47;-0.03;-0.18;-0.29;-0.21;-0.40;-0.52;-0.59;-0.43;-0.30
261380;-0.95;-0.27;-0.15;-1.22;-0.08;-0.31;-0.02;-1.21;-0.64;-2.08;-0.18;-2.60;-0.73;-0.09;-1.10;-0.14;-0.32;-0.39;-0.09;-0.58;-0.03;-0.18;-0.29;-0.21;-0.40;-0.59;-0.59;-0.83;-0.30;-0.95;-0.27;-0.15;-1.22;-0.08;-0.31;-0.02;-1.21;-0.64;-2.08;-0.18;-2.60;-0.73;-0.09;-1.10;-0.14;-0.32;-0.39;-0.09;-0.58;-0.03;-0.18;-0.29;-0.21;-0.40;-0.59;-0.59;-0.83;-0.30
220590;0.02;-0.27;-0.15;-0.10;-0.08;-0.31;-0.02;-0.23;0.11;-0.14;-0.18;-0.21;-0.73;-0.09;-0.35;-0.14;-0.31;-0.28;-0.09;-0.52;-0.03;-0.18;-0.29;-0.21;1.12;-0.32;0.33;-0.59;-0.30;0.02;-0.27;-0.15;-0.10;-0.08;-0.31;-0.02;-0.23;0.11;-0.14;-0.18;-0.21;-0.73;-0.09;-0.35;-0.14;-0.31;-0.28;-0.09;-0.52;-0.03;-0.18;-0.29;-0.21;1.12;-0.32;0.33;-0.59;-0.30
520015;1.57;-0.27;-0.15;0.85;1.94;-0.31;-0.02;0.77;0.60;1.23;-0.18;-0.21;-0.73;-0.09;0.94;-0.14;-0.32;0.06;-0.09;0.04;-0.03;-0.18;-0.29;-0.21;-0.40;1.54;0.15;-0.83;43.96;1.57;-0.27;-0.15;0.85;1.94;-0.31;-0.02;0.77;0.60;1.23;-0.18;-0.21;-0.73;-0.09;0.94;-0.14;-0.32;0.06;-0.09;0.04;-0.03;-0.18;-0.29;-0.21;-0.40;1.54;0.15;-0.83;43.96
311990;0.23;-0.27;-0.15;-0.41;-0.08;-0.31;-0.02;0.38;-0.64;-0.25;-0.18;-0.62;0.95;-0.09;0.92;-0.14;0.15;-0.39;-0.09;-0.58;-0.03;-0.18;-0.29;-0.21;-0.40;0.57;0.18;0.27;-0.30;0.23;-0.27;-0.15;-0.41;-0.08;-0.31;-0.02;0.38;-0.64;-0.25;-0.18;-0.62;0.95;-0.09;0.92;-0.14;0.15;-0.39;-0.09;-0.58;-0.03;-0.18;-0.29;-0.21;-0.40;0.57;0.18;0.27;-0.30
160023;1.90;-0.27;-0.15;2.62;-0.08;-0.31;-0.02;1.30;-0.64;0.21;1.81;3.86;1.87;-0.09;-0.70;-0.14;-0.32;1.68;-0.09;1.75;-0.03;-0.18;0.33;-0.21;-0.40;-0.08;0.53;1.32;-0.30;1.90;-0.27;-0.15;2.62;-0.08;-0.31;-0.02;1.30;-0.64;0.21;1.81;3.86;1.87;-0.09;-0.70;-0.14;-0.32;1.68;-0.09;1.75;-0.03;-0.18;0.33;-0.21;-0.40;-0.08;0.53;1.32;-0.30
150190;-0.95;-0.27;-0.15;-0.84;-0.08;-0.31;-0.02;-0.87;-0.52;-1.13;-0.18;0.16;-0.55;-0.09;-0.69;-0.14;-0.29;-0.24;-0.09;-0.49;-0.03;-0.18;-0.29;-0.21;-0.40;-0.52;-0.59;-0.16;-0.30;-0.95;-0.27;-0.15;-0.84;-0.08;-0.31;-0.02;-0.87;-0.52;-1.13;-0.18;0.16;-0.55;-0.09;-0.69;-0.14;-0.29;-0.24;-0.09;-0.49;-0.03;-0.18;-0.29;-0.21;-0.40;-0.52;-0.59;-0.16;-0.30
313770;-0.27;6.02;-0.15;-0.66;0.56;0.11;-0.02;-0.69;0.27;-0.40;-0.18;-0.79;-0.55;-0.09;-0.73;-0.14;-0.32;-0.08;-0.09;-0.44;-0.03;-0.18;-0.29;0.51;-0.40;-0.21;-0.27;-0.83;-0.30;-0.27;6.02;-0.15;-0.66;0.56;0.11;-0.02;-0.69;0.27;-0.40;-0.18;-0.79;-0.55;-0.09;-0.73;-0.14;-0.32;-0.08;-0.09;-0.44;-0.03;-0.18;-0.29;0.51;-0.40;-0.21;-0.27;-0.83;-0.30
510682;-0.95;-0.27;-0.15;0.38;-0.08;-0.31;-0.02;-0.29;-0.64;-0.09;-0.18;0.06;0.13;-0.09;-0.84;1.05;-0.32;-0.39;-0.09;-0.46;-0.03;-0.18;-0.29;-0.21;-0.40;-0.52;-0.16;-0.47;-0.30;-0.95;-0.27;-0.15;0.38;-0.08;-0.31;-0.02;-0.29;-0.64;-0.09;-0.18;0.06;0.13;-0.09;-0.84;1.05;-0.32;-0.39;-0.09;-0.46;-0.03;-0.18;-0.29;-0.21;-0.40;-0.52;-0.16;-0.47;-0.30
220205;-0.45;-0.27;-0.15;-0.65;-0.08;-0.31;-0.02;-0.82;-0.64;-1.12;-0.18;-0.25;-0.72;-0.09;-0.85;-0.12;-0.28;-0.39;-0.09;-0.49;-0.03;-0.18;-0.23;-0.21;-0.21;-0.58;-0.40;-0.83;-0.30;-0.45;-0.27;-0.15;-0.65;-0.08;-0.31;-0.02;-0.82;-0.64;-1.12;-0.18;-0.25;-0.72;-0.09;-0.85;-0.12;-0.28;-0.39;-0.09;-0.49;-0.03;-0.18;-0.23;-0.21;-0.21;-0.58;-0.40;-0.83;-0.30
430690;-0.16;-0.27;-0.15;-0.53;-0.08;-0.29;-0.02;-0.31;0.58;-0.69;-0.18;-0.63;-0.68;-0.09;-0.44;-0.14;-0.27;-0.32;-0.09;-0.31;-0.03;0.51;-0.29;-0.21;-0.40;-0.23;-0.47;-0.45;1.50;-0.16;-0.27;-0.15;-0.53;-0.08;-0.29;-0.02;-0.31;0.58;-0.69;-0.18;-0.63;-0.68;-0.09;-0.44;-0.14;-0.27;-0.32;-0.09;-0.31;-0.03;0.51;-0.29;-0.21;-0.40;-0.23;-0.47;-0.45;1.50
314465;-0.23;-0.27;-0.15;-0.76;-0.08;-0.31;-0.02;0.13;-0.01;-0.22;-0.18;-0.56;-0.19;-0.09;-0.42;-0.14;3.49;-0.38;-0.09;-0.49;-0.03;-0.18;-0.29;-0.21;0.45;-0.27;-0.49;-0.63;-0.30;-0.23;-0.27;-0.15;-0.76;-0.08;-0.31;-0.02;0.13;-0.01;-0.22;-0.18;-0.56;-0.19;-0.09;-0.42;-0.14;3.49;-0.38;-0.09;-0.49;-0.03;-0.18;-0.29;-0.21;0.45;-0.27;-0.49;-0.63;-0.30
315080;-0.47;-0.27;-0.15;-0.79;-0.08;-0.31;-0.02;-0.74;-0.64;-0.68;-0.18;-1.38;-0.21;-0.09;-0.69;-0.14;-0.16;-0.38;-0.09;-0.40;-0.03;-0.18;-0.25;-0.20;-0.40;-0.48;0.47;-0.03;0.33;-0.47;-0.27;-0.15;-0.79;-0.08;-0.31;-0.02;-0.74;-0.64;-0.68;-0.18;-1.38;-0.21;-0.09;-0.69;-0.14;-0.16;-0.38;-0.09;-0.40;-0.03;-0.18;-0.25;-0.20;-0.40;-0.48;0.47;-0.03;0.33
261247;-0.18;-0.27;-0.15;-0.10;-0.08;-0.31;-0.02;-0.47;0.28;-0.54;-0.18;-0.17;1.77;-0.09;-0.43;-0.14;-0.32;-0.39;-0.09;-0.27;-0.03;-0.18;0.01;-0.21;-0.40;-0.58;-0.58;-0.44;-0.30;-0.18;-0.27;-0.15;-0.10;-0.08;-0.31;-0.02;-0.47;0.28;-0.54;-0.18;-0.17;1.77;-0.09;-0.43;-0.14;-0.32;-0.39;-0.09;-0.27;-0.03;-0.18;0.01;-0.21;-0.40;-0.58;-0.58;-0.44;-0.30
522220;0.39;-0.27;-0.15;0.55;-0.08;-0.21;-0.02;-0.06;0.76;0.10;-0.18;0.57;-0.59;-0.09;-0.17;-0.14;-0.32;-0.26;-0.09;-0.37;-0.03;-0.18;-0.29;-0.21;-0.40;0.01;-0.06;-0.35;-0.30;0.39;-0.27;-0.15;0.55;-0.08;-0.21;-0.02;-0.06;0.76;0.10;-0.18;0.57;-0.59;-0.09;-0.17;-0.14;-0.32;-0.26;-0.09;-0.37;-0.03;-0.18;-0.29;-0.21;-0.40;0.01;-0.06;-0.35;-0.30
315110;0.29;0.85;-0.15;-0.53;-0.08;-0.31;-0.02;-0.52;0.40;0.68;-0.18;-0.50;0.59;-0.09;-0.79;-0.14;0.96;-0.24;-0.09;-0.44;-0.03;-0.18;-0.29;0.21;-0.40;0.27;-0.41;-0.22;-0.30;0.29;0.85;-0.15;-0.53;-0.08;-0.31;-0.02;-0.52;0.40;0.68;-0.18;-0.50;0.59;-0.09;-0.79;-0.14;0.96;-0.24;-0.09;-0.44;-0.03;-0.18;-0.29;0.21;-0.40;0.27;-0.41;-0.22;-0.30
412130;-0.95;-0.27;1.77;0.40;-0.08;-0.31;-0.02;0.07;-0.64;0.17;0.85;0.13;-0.15;-0.09;1.12;-0.14;-0.32;-0.39;-0.09;-0.58;-0.03;-0.18;-0.14;-0.21;-0.40;-0.59;-0.59;-0.28;-0.30;-0.95;-0.27;1.77;0.40;-0.08;-0.31;-0.02;0.07;-0.64;0.17;0.85;0.13;-0.15;-0.09;1.12;-0.14;-0.32;-0.39;-0.09;-0.58;-0.03;-0.18;-0.14;-0.21;-0.40;-0.59;-0.59;-0.28;-0.30
315880;-0.95;-0.27;3.53;-0.03;-0.08;-0.31;-0.02;0.41;-0.64;0.07;-0.18;-0.98;1.55;-0.09;-0.59;-0.14;-0.09;1.16;-0.09;-0.13;-0.03;0.09;-0.29;-0.21;1.58;-0.10;0.34;-0.73;-0.30;-0.95;-0.27;3.53;-0.03;-0.08;-0.31;-0.02;0.41;-0.64;0.07;-0.18;-0.98;1.55;-0.09;-0.59;-0.14;-0.09;1.16;-0.09;-0.13;-0.03;0.09;-0.29;-0.21;1.58;-0.10;0.34;-0.73;-0.30
290800;-0.31;-0.27;-0.15;-0.35;-0.08;-0.31;-0.02;-0.57;-0.64;-0.77;-0.18;-0.39;-0.61;-0.09;-0.93;-0.14;-0.32;-0.39;1.05;-0.58;-0.03;-0.18;-0.29;-0.21;-0.40;-0.54;-0.47;2.53;-0.30;-0.31;-0.27;-0.15;-0.35;-0.08;-0.31;-0.02;-0.57;-0.64;-0.77;-0.18;-0.39;-0.61;-0.09;-0.93;-0.14;-0.32;-0.39;1.05;-0.58;-0.03;-0.18;-0.29;-0.21;-0.40;-0.54;-0.47;2.53;-0.30
330210;0.24;-0.27;-0.15;-1.22;-0.08;-0.31;-0.02;-1.21;-0.64;-2.08;-0.18;-2.60;-0.73;-0.09;-1.10;-0.14;-0.32;-0.39;-0.09;-0.58;-0.03;-0.18;-0.29;-0.21;-0.40;-0.59;-0.59;-0.83;0.70;0.24;-0.27;-0.15;-1.22;-0.08;-0.31;-0.02;-1.21;-0.64;-2.08;-0.18;-2.60;-0.73;-0.09;-1.10;-0.14;-0.32;-0.39;-0.09;-0.58;-0.03;-0.18;-0.29;-0.21;-0.40;-0.59;-0.59;-0.83;0.70
411160;1.06;2.14;-0.15;0.71;3.85;-0.31;-0.02;0.01;0.71;0.91;-0.18;-0.63;0.16;4.00;-0.10;-0.14;-0.16;-0.06;-0.09;-0.45;-0.03;0.69;0.10;-0.21;-0.40;0.48;0.85;1.90;1.45;1.06;2.14;-0.15;0.71;3.85;-0.31;-0.02;0.01;0.71;0.91;-0.18;-0.63;0.16;4.00;-0.10;-0.14;-0.16;-0.06;-0.09;-0.45;-0.03;0.69;0.10;-0.21;-0.40;0.48;0.85;1.90;1.45
500630;-0.02;0.79;-0.15;-0.73;-0.08;-0.24;-0.02;0.02;0.70;0.60;-0.18;-0.54;-0.72;-0.09;-0.08;0.15;-0.32;-0.11;-0.09;-0.54;-0.03;-0.18;-0.18;-0.21;3.07;-0.19;-0.46;1.42;-0.30;-0.02;0.79;-0.15;-0.73;-0.08;-0.24;-0.02;0.02;0.70;0.60;-0.18;-0.54;-0.72;-0.09;-0.08;0.15;-0.32;-0.11;-0.09;-0.54;-0.03;-0.18;-0.18;-0.21;3.07;-0.19;-0.46;1.42;-0.30
170240;-0.15;-0.27;-0.15;-0.59;-0.08;-0.31;-0.02;-0.56;-0.64;-1.14;-0.18;-0.78;0.18;-0.09;-0.07;-0.14;-0.32;-0.11;-0.09;-0.55;3.61;-0.18;-0.29;-0.21;0.48;0.13;-0.23;-0.83;-0.30;-0.15;-0.27;-0.15;-0.59;-0.08;-0.31;-0.02;-0.56;-0.64;-1.14;-0.18;-0.78;0.18;-0.09;-0.07;-0.14;-0.32;-0.11;-0.09;-0.55;3.61;-0.18;-0.29;-0.21;0.48;0.13;-0.23;-0.83;-0.30
355140;-0.95;-0.27;-0.15;-1.22;-0.08;-0.31;-0.02;-1.21;-0.64;-2.08;-0.18;-2.60;-0.73;-0.09;-1.10;-0.14;-0.32;-0.39;-0.09;-0.58;-0.03;-0.18;-0.29;-0.21;-0.40;-0.59;-0.59;-0.83;-0.30;-0.95;-0.27;-0.15;-1.22;-0.08;-0.31;-0.02;-1.21;-0.64;-2.08;-0.18;-2.60;-0.73;-0.09;-1.10;-0.14;-0.32;-0.39;-0.09;-0.58;-0.03;-0.18;-0.29;-0.21;-0.40;-0.59;-0.59;-0.83;-0.30
520160;0.66;0.50;-0.15;-0.33;-0.08;0.39;-0.02;0.68;2.15;1.45;0.87;-0.41;-0.51;-0.09;0.03;-0.14;-0.31;-0.39;-0.09;-0.40;-0.03;-0.18;-0.29;-0.21;0.53;0.47;0.57;-0.72;-0.30;0.66;0.50;-0.15;-0.33;-0.08;0.39;-0.02;0.68;2.15;1.45;0.87;-0.41;-0.51;-0.09;0.03;-0.14;-0.31;-0.39;-0.09;-0.40;-0.03;-0.18;-0.29;-0.21;0.53;0.47;0.57;-0.72;-0.30
220510;-0.17;-0.27;-0.15;-0.19;-0.08;-0.31;-0.02;-0.60;-0.64;-0.11;-0.18;-0.62;-0.73;-0.09;-0.64;-0.14;-0.01;-0.39;-0.09;-0.53;-0.03;-0.18;-0.29;-0.21;-0.40;-0.56;-0.17;-0.32;-0.30;-0.17;-0.27;-0.15;-0.19;-0.08;-0.31;-0.02;-0.60;-0.64;-0.11;-0.18;-0.62;-0.73;-0.09;-0.64;-0.14;-0.01;-0.39;-0.09;-0.53;-0.03;-0.18;-0.29;-0.21;-0.40;-0.56;-0.17;-0.32;-0.30
