#Codigo;População;Legislativa;Judiciária;Essencial à Justiça;Administração;Defesa Nacional;Segurança Pública;Relações Exteriores;Assistência Social;Previdência Social;Saúde;Trabalho;Educação;Cultura;Direitos da Cidadania;Urbanismo;Habitação;Saneamento;Gestão Ambiental;Ciência e Tecnologia;Agricultura;Organização Agrária;Indústria;Comércio e Serviços;Comunicações;Energia;Transporte;Desporto e Lazer;Encargos Especiais;Despesas (Intraorçamentárias)
410910;-1.4866840360765514;-2.34;1.71;-0.30;-0.74;4.29;-0.82;-0.04;-1.43;-1.00;-0.56;-0.48;-0.75;0.11;-0.35;-0.14;1.43;-1.20;-1.27;-0.20;0.24;-0.09;2.41;-0.78;-0.49;-0.65;0.64;0.06;0.47;-0.49
412340;-0.12328402240695728;-2.34;1.88;-0.30;-0.27;4.45;-0.82;-0.04;0.14;-1.00;-0.05;1.93;-0.35;0.37;-0.35;0.19;-0.66;-1.20;0.75;-0.20;0.25;-0.09;2.26;-0.78;-0.49;-0.65;0.65;0.03;0.61;-0.49
355090;0.12124401072013283;0.37;-0.55;-0.30;0.63;-0.24;-0.82;-0.04;-0.12;-1.00;0.54;-0.48;0.38;0.51;-0.35;0.56;0.98;1.04;0.75;-0.20;-0.15;-0.09;-0.47;1.04;-0.49;-0.65;0.62;0.67;0.76;-0.49
352150;-0.44841289549936364;0.38;-0.55;-0.30;-0.42;-0.24;-0.82;-0.04;-0.20;0.78;-0.16;-0.48;-0.38;0.30;-0.35;-0.11;-0.66;-1.20;-0.25;-0.20;0.12;-0.09;-0.47;-0.78;-0.49;-0.65;0.68;0.32;0.39;-0.49
353420;-0.6127266710372725;0.35;-0.55;-0.30;-0.26;-0.24;-0.82;-0.04;-0.29;1.07;0.13;-0.48;-0.04;0.50;-0.35;0.23;-0.66;-1.20;-1.27;-0.20;0.27;-0.09;-0.47;-0.78;-0.49;-0.65;0.57;0.44;-1.86;-0.49
353720;-0.1554138821044189;0.42;-0.55;-0.30;-0.13;-0.24;-0.82;-0.04;0.34;-1.00;0.09;-0.48;0.04;-0.01;-0.35;0.39;-0.66;-1.20;-1.27;-0.20;0.26;-0.09;-0.47;-0.78;-0.49;-0.65;-1.85;0.09;-1.86;-0.49
353110;1.1740053583863392;0.70;-0.55;-0.30;1.16;-0.24;-0.82;-0.04;0.80;-1.00;1.04;-0.48;1.43;0.58;-0.35;0.85;1.55;1.32;0.71;-0.20;0.04;-0.09;-0.47;1.86;-0.49;-0.65;0.59;0.76;1.00;-0.49
350120;-1.0355822391707799;0.32;-0.55;-0.30;-0.55;-0.24;-0.82;-0.04;0.03;-1.00;-0.48;-0.48;-0.62;-0.06;-0.35;0.07;-0.66;-1.20;-1.27;-0.20;0.29;-0.09;1.92;-0.78;-0.49;-0.65;0.57;0.54;0.38;-0.49
420785;-1.5829303228097482;0.23;-0.55;-0.30;-0.98;-0.24;0.84;-0.04;-0.68;-1.00;-0.97;-0.48;-1.17;-0.40;-0.35;0.00;-0.66;0.69;-1.27;-0.20;0.52;-0.09;-0.47;-0.78;-0.49;-0.65;0.73;0.54;0.35;-0.49
355370;1.2502912745272832;0.52;2.10;-0.30;0.90;-0.24;1.59;-0.04;1.08;1.31;1.27;-0.48;1.01;0.62;-0.35;0.85;-0.66;1.45;0.91;-0.20;-2.97;-0.09;-0.47;-0.78;-0.49;-0.65;-1.85;0.78;0.95;-0.49
293077;0.5028359954834207;0.54;-0.55;3.37;1.25;-0.24;-0.82;-0.04;0.04;-1.00;-0.33;1.17;0.19;-0.05;-0.35;0.14;-0.66;0.91;-1.27;-0.20;0.46;-0.09;-0.47;1.41;-0.49;-0.65;-1.85;0.08;0.50;-0.49
353620;0.334942656475311;0.41;-0.55;-0.30;0.13;-0.24;-0.82;-0.04;0.51;-1.00;0.16;-0.48;0.31;-0.25;-0.35;0.62;-0.66;-1.20;0.61;-0.20;0.27;-0.09;-0.47;0.52;-0.49;-0.65;0.35;-0.08;0.56;-0.49
110092;-0.2371720559840889;0.44;-0.55;2.03;0.35;-0.24;-0.82;-0.04;-0.73;-1.00;-0.02;-0.48;0.13;-3.08;-0.35;-1.02;-0.66;0.33;-1.27;-0.20;-0.01;-0.09;-0.47;-0.78;-0.49;-0.65;0.71;-0.61;0.65;-0.49
150400;0.6198049823212088;-2.34;-0.55;-0.30;-0.28;-0.24;0.86;-0.04;0.49;-1.00;0.09;-0.48;0.69;0.34;-0.35;0.01;-0.66;0.79;0.75;-0.20;0.43;-0.09;-0.47;1.10;-0.49;1.48;0.49;0.21;0.49;-0.49
430240;-0.06759328931951945;0.38;-0.55;-0.30;-0.56;-0.24;-0.82;-0.04;-0.53;-1.00;-0.30;-0.48;0.20;0.26;-0.35;0.18;-0.66;0.93;0.55;-0.20;0.69;-0.09;2.10;-0.78;-0.49;1.60;0.46;0.44;0.61;-0.49
410850;0.06235019935848696;-2.34;-0.55;-0.30;0.52;-0.24;1.25;-0.04;0.09;-1.00;0.03;-0.48;-0.10;-0.68;-0.35;-5.35;1.64;0.48;-1.27;-0.20;0.56;-0.09;2.08;-0.78;-0.49;-0.65;0.81;0.24;0.62;-0.49
330575;0.7699084827987361;0.60;-0.55;-0.30;1.24;-0.24;1.15;-0.04;0.45;-1.00;0.82;-0.48;0.73;0.41;-0.35;0.49;1.25;0.97;1.12;-0.20;0.24;-0.09;-0.47;-0.78;-0.49;1.78;-1.85;0.77;0.63;-0.49
350870;0.3186907956004271;0.37;-0.55;-0.30;-0.13;-0.24;-0.82;-0.04;0.59;-1.00;0.13;-0.48;0.34;0.32;-0.35;0.62;-0.66;1.03;-1.27;-0.20;0.83;-0.09;-0.47;1.86;-0.49;-0.65;0.20;0.48;0.53;-0.49
352450;-0.6139344972287327;0.32;-0.55;-0.30;-0.40;-0.24;1.48;-0.04;-0.18;0.93;-0.25;-0.48;-0.51;-0.89;-0.35;0.23;1.35;0.83;-1.27;-0.20;0.19;-0.09;-0.47;-0.78;-0.49;-0.65;0.42;0.44;0.38;-0.49
120033;0.21547103515359978;-2.34;-0.55;2.88;0.42;-0.24;-0.82;-0.04;-0.12;-1.00;-0.16;-0.48;0.31;0.00;2.26;-0.42;-0.66;-1.20;0.36;-0.20;-0.00;-0.09;-0.47;-0.78;-0.49;1.06;0.56;0.48;0.53;-0.49
354620;-0.9500317150564862;0.20;-0.55;-0.30;-0.26;-0.24;1.49;-0.04;-0.71;-1.00;-0.49;-0.48;-0.47;-3.08;-0.35;0.23;-0.66;0.99;-1.27;-0.20;0.22;-0.09;-0.47;1.34;-0.49;-0.65;0.72;0.07;-1.86;-0.49
420580;0.19696073205456555;0.49;1.91;-0.30;0.06;-0.24;1.33;-0.04;0.58;0.15;0.31;-0.48;0.44;0.55;-0.35;0.39;1.07;0.53;1.18;-0.20;0.80;-0.09;2.30;1.48;-0.49;-0.65;0.40;0.50;0.53;-0.49
411915;1.9356907297039356;-2.34;1.60;-0.30;2.60;-0.24;1.10;-0.04;0.93;-1.00;1.43;-0.48;1.43;0.63;-0.35;1.01;0.87;1.14;1.50;-0.20;0.42;-0.09;-0.47;1.48;-0.49;-0.65;-1.85;0.57;0.95;2.31
290830;0.3018939273145321;0.43;-0.55;-0.30;1.29;-0.24;-0.82;-0.04;-0.82;-1.00;-0.85;-0.48;-0.49;0.52;-0.35;-0.39;-0.66;0.69;0.52;-0.20;-2.97;-0.09;-0.47;-0.78;-0.49;-0.65;-1.85;0.13;-1.86;-0.49
430650;0.1247581243475087;0.45;-0.55;-0.30;0.45;-0.24;-0.82;-0.04;0.18;-1.00;-0.08;-0.48;0.26;0.16;-0.35;-1.18;-0.66;0.39;0.95;-0.20;0.84;-0.09;-0.47;-0.78;-0.49;1.53;-1.85;0.23;0.65;-0.49
291470;1.3854411691560895;0.63;2.11;-0.30;1.10;-0.24;-0.82;-0.04;0.42;1.26;0.98;-0.48;1.00;0.65;-0.35;0.76;1.83;0.75;-1.27;-0.20;0.80;-0.09;-0.47;0.27;-0.49;1.54;0.01;0.81;0.77;-0.49
430820;0.6813187190161101;0.45;-0.55;-0.30;0.49;-0.24;1.49;-0.04;-0.09;1.15;0.55;-0.48;0.50;0.80;-0.35;0.41;1.80;0.78;0.98;-0.20;0.81;-0.09;2.42;1.65;2.13;-0.65;1.02;0.93;0.37;2.17
431580;-0.15313990894219925;0.36;-0.55;-0.30;-0.28;-0.24;1.04;-0.04;-0.45;0.99;-0.19;-0.48;-0.35;0.29;-0.35;-0.03;0.77;0.67;-1.27;-0.20;0.79;-0.09;-0.47;-0.78;-0.49;1.42;0.76;0.22;0.42;1.98
350290;0.7311115870199278;0.31;-0.55;-0.30;0.93;-0.24;-0.82;-0.04;0.65;-1.00;0.58;-0.48;0.95;0.72;-0.35;0.12;-0.66;1.07;0.56;-0.20;0.47;-0.09;-0.47;1.11;-0.49;-0.65;0.64;0.72;0.08;-0.49
355160;0.6552442717511398;0.53;-0.55;-0.30;0.71;-0.24;-0.82;-0.04;0.85;1.09;0.64;-0.48;0.55;0.30;-0.35;0.74;-0.66;-1.20;-1.27;-0.20;0.41;-0.09;-0.47;1.74;-0.49;-0.65;0.72;0.69;0.92;-0.49
412480;-0.16623905420422483;0.34;-0.55;-0.30;-0.33;-0.24;-0.82;-0.04;0.13;-1.00;-0.08;-0.48;-0.20;0.57;-0.35;0.42;1.26;0.99;0.61;-0.20;0.35;-0.09;1.91;-0.78;-0.49;-0.65;0.85;0.23;0.70;-0.49
430995;-0.975485910453281;0.32;-0.55;-0.30;-0.58;-0.24;0.83;-0.04;-0.46;0.94;-0.55;1.28;-0.49;-0.07;-0.35;-0.46;1.15;0.83;-0.51;-0.20;0.47;-0.09;-0.47;-0.78;-0.49;-0.65;0.74;-0.13;0.25;1.84
210760;0.33037519491184136;-2.34;2.10;-0.30;-0.29;-0.24;-0.82;-0.04;0.23;-1.00;0.22;-0.48;0.38;0.31;-0.35;0.02;1.53;0.89;-1.27;-0.20;0.37;-0.09;-0.47;-0.78;-0.49;1.25;0.73;0.24;0.26;-0.49
352860;-0.26867831697296707;0.33;-0.55;-0.30;-0.67;-0.24;-0.82;-0.04;-0.03;-1.00;-0.20;-0.48;-0.25;-0.65;-0.35;0.50;-0.66;1.02;-1.27;-0.20;-0.02;-0.09;-0.47;1.48;-0.49;-0.65;0.62;0.57;0.56;-0.49
431675;-0.6459527908601171;0.25;-0.55;-0.30;-0.32;-0.24;0.60;-0.04;-0.17;-1.00;-0.57;2.07;-0.51;0.12;-0.35;-5.35;-0.66;0.76;0.65;-0.20;0.74;-0.09;1.20;1.15;-0.49;1.61;0.74;0.26;-0.58;-0.49
410657;-0.9326935676906962;-2.34;-0.55;-0.30;-0.33;-0.24;-0.82;-0.04;-0.19;-1.00;-0.51;-0.48;-0.64;-0.26;-0.35;0.00;1.46;-1.20;0.64;-0.20;0.51;-0.09;2.15;1.22;-0.49;-0.65;0.71;-0.05;0.46;-0.49
352850;1.6554866068610543;0.78;-0.55;3.77;1.53;-0.24;1.49;-0.04;1.26;1.29;1.39;2.20;1.35;0.94;-0.35;1.09;-0.66;-1.20;0.84;-0.20;-2.97;-0.09;-0.47;1.71;-0.49;-0.65;-1.85;0.80;0.92;-0.49
410570;0.24746835423739683;-2.34;-0.55;-0.30;0.03;-0.24;-0.82;-0.04;0.04;-1.00;0.17;-0.48;0.06;-0.05;-0.35;-5.35;-0.66;-1.20;0.94;-0.20;0.56;-0.09;2.34;-0.78;-0.49;-0.65;0.98;0.27;0.70;-0.49
431513;-1.6634327307012662;0.17;-0.55;-0.30;-0.97;-0.24;-0.82;-0.04;-1.25;-1.00;-0.91;-0.48;-1.04;-0.05;-0.35;-5.35;-0.66;-1.20;0.78;-0.20;0.69;-0.09;-0.47;-0.78;-0.49;-0.65;0.73;-0.54;-1.86;-0.49
520540;0.43758316210989306;0.47;1.86;-0.30;0.46;-0.24;-0.82;-0.04;0.50;1.10;1.08;-0.48;0.12;-3.08;-0.35;-5.35;2.20;-1.20;1.00;-0.20;-2.97;-0.09;-0.47;0.93;-0.49;-0.65;0.42;-3.51;-1.86;1.92
291690;0.01846469706515131;0.36;-0.55;-0.30;-0.14;-0.24;1.20;-0.04;-0.90;-1.00;-0.10;-0.48;-0.12;0.18;-0.35;0.07;-0.66;-1.20;-1.27;-0.20;-2.97;-0.09;-0.47;1.31;-0.49;-0.65;-0.22;0.20;0.37;-0.49
432380;0.05697857562570227;0.59;-0.55;-0.30;1.29;-0.24;1.08;-0.04;0.42;-1.00;0.63;-0.48;0.75;-0.84;-0.35;0.48;-0.66;-1.20;0.66;-0.20;-2.97;-0.09;-0.47;-0.78;-0.49;-0.65;-0.35;0.75;0.72;2.00
353430;1.0056537008484006;0.41;-0.55;-0.30;0.84;-0.24;1.61;-0.04;1.06;1.18;0.90;-0.48;1.10;0.58;-0.35;0.82;-0.66;1.30;0.76;-0.20;-0.20;-0.09;2.13;1.09;-0.49;-0.65;-1.85;0.79;0.70;2.14
430544;-0.7806884484547882;0.29;-0.55;-0.30;-0.64;-0.24;-0.82;-0.04;-0.37;-1.00;-0.59;-0.48;-0.49;0.23;-0.35;-0.73;-0.66;-1.20;0.35;-0.20;0.52;-0.09;-0.47;-0.78;-0.49;-0.65;0.43;-0.11;0.45;-0.49
354600;0.08788664843059453;0.43;-0.55;-0.30;0.03;-0.24;-0.82;-0.04;0.44;-1.00;0.01;-0.48;0.31;0.42;-0.35;0.35;1.69;1.05;0.47;-0.20;-0.08;-0.09;-0.47;-0.78;-0.49;-0.65;0.48;0.39;-1.86;-0.49
431033;0.3507174509171838;0.60;-0.55;-0.30;0.66;-0.24;1.57;-0.04;-0.43;-1.00;0.53;2.03;0.81;-0.45;3.10;0.80;-0.66;0.56;0.89;-0.20;-2.97;-0.09;-0.47;1.63;-0.49;1.69;0.77;0.01;0.81;-0.49
510619;-1.1121763333783756;0.32;-0.55;-0.30;-0.70;-0.24;-0.82;-0.04;-0.31;0.80;-0.73;1.98;-0.80;0.22;-0.35;-0.52;1.41;0.82;-1.27;-0.20;0.35;-0.09;2.17;-0.78;-0.49;-0.65;0.70;0.40;-1.86;-0.49
352700;-0.48734775123534374;-2.34;1.79;-0.30;-0.71;-0.24;1.08;-0.04;-0.66;-1.00;0.05;1.84;-0.01;0.02;-0.35;0.55;-0.66;0.94;-0.65;-0.20;-0.00;-0.09;-0.47;1.65;1.35;-0.65;0.15;0.43;0.50;-0.49
355500;1.3793550295572001;0.70;-0.55;-0.30;1.39;-0.24;-0.82;-0.04;1.48;0.94;1.16;1.42;0.82;0.71;-0.35;0.86;-0.66;-1.20;1.44;-0.20;0.61;-0.09;2.68;1.80;-0.49;-0.65;-0.40;1.03;0.64;-0.49
521260;-1.434938220945453;0.30;-0.55;-0.30;-0.68;-0.24;-0.82;-0.04;0.08;-1.00;-0.79;-0.48;-1.25;0.16;-0.35;-0.33;1.76;-1.20;0.38;-0.20;0.06;-0.09;-0.47;-0.78;-0.49;-0.65;0.67;-3.51;-1.86;-0.49
430610;1.357591906718667;-2.34;-0.55;-0.30;1.35;-0.24;1.86;-0.04;1.42;-1.00;1.07;-0.48;0.86;0.89;3.31;0.73;1.78;0.87;0.84;-0.20;0.50;-0.09;1.58;0.77;-0.49;-0.65;-1.85;0.72;1.01;0.95
520920;0.08516566910573231;0.45;1.17;-0.30;0.22;-0.24;1.36;-0.04;-0.61;1.22;-0.09;1.39;-0.83;-3.08;-0.35;-0.04;-0.66;-1.20;0.81;-0.20;0.02;-0.09;-0.47;1.17;-0.49;-0.65;0.69;0.38;-1.86;-0.49
430469;-1.3306216638363082;0.20;-0.55;-0.30;-0.66;-0.24;-0.82;-0.04;-0.40;0.78;-0.74;-0.48;-0.71;0.24;-0.35;-0.15;-0.66;-1.20;0.51;-0.20;0.67;-0.09;1.70;-0.78;2.16;1.58;0.64;-0.08;0.38;-0.49
412090;0.784481984806728;-2.34;1.95;-0.30;0.18;-0.24;-0.82;-0.04;0.50;-1.00;0.43;1.86;0.54;0.44;-0.35;0.69;-0.66;-1.20;0.83;-0.20;0.56;-0.09;2.44;1.40;-0.49;-0.65;0.93;0.65;0.77;-0.49
351565;-1.7625612954640717;0.28;-0.55;-0.30;-1.03;-0.24;-0.82;-0.04;-0.18;0.84;-0.74;-0.48;-0.66;-3.08;-0.35;0.06;-0.66;-1.20;0.63;-0.20;0.36;-0.09;-0.47;-0.78;-0.49;-0.65;0.52;-0.28;-1.86;1.81
353920;0.601000225681146;0.50;-0.55;-0.30;0.25;-0.24;1.32;-0.04;0.68;-1.00;0.43;-0.48;0.48;-3.08;-0.35;0.67;-0.66;0.65;0.25;-0.20;0.44;-0.09;-0.47;-0.78;-0.49;-0.65;-1.85;0.68;0.71;-0.49
430790;1.4104795037179578;0.53;-0.55;-0.30;1.90;-0.24;1.51;17.60;1.04;1.06;1.31;2.47;1.26;0.44;1.04;0.61;1.92;0.94;1.39;-0.20;0.80;-0.09;2.08;1.43;-0.49;-0.65;1.01;0.67;0.77;2.34
431205;-0.9744612390070166;0.22;-0.55;-0.30;-0.80;-0.24;-0.82;-0.04;-0.56;-1.00;-0.38;-0.48;-0.65;-0.10;-0.35;-1.43;-0.66;-1.20;0.83;-0.20;0.62;-0.09;-0.47;-0.78;-0.49;1.45;0.69;-0.24;-1.86;-0.49
431237;-1.1931397242224229;0.27;1.13;-0.30;-0.98;-0.24;-0.82;-0.04;-0.61;-1.00;-0.52;-0.48;-0.49;-0.40;-0.35;-0.89;1.17;0.20;-1.27;-0.20;0.48;-0.09;-0.47;0.21;-0.49;1.35;0.71;-0.16;0.26;-0.49
432360;-1.7860675670577872;0.14;-0.55;-0.30;-0.59;-0.24;0.51;-0.04;-0.90;0.68;-0.72;-0.48;-1.37;-0.04;-0.35;-0.24;1.27;0.80;0.39;-0.20;0.54;-0.09;2.19;0.60;-0.49;-0.65;0.76;0.51;0.48;-0.49
351770;0.39911904401317116;0.52;-0.55;3.38;0.62;4.26;1.11;-0.04;0.33;-1.00;0.39;-0.48;0.68;0.08;-0.35;0.46;1.65;0.63;1.04;-0.20;-0.54;-0.09;-0.47;-0.78;-0.49;-0.65;0.39;0.75;-1.86;-0.49
355520;-1.6002229437743039;0.21;-0.55;-0.30;-0.56;-0.24;-0.82;-0.04;-0.43;0.96;-0.68;-0.48;-0.93;-0.20;-0.35;-0.20;1.59;-1.20;0.84;-0.20;0.29;-0.09;-0.47;-0.78;-0.49;-0.65;0.35;0.23;0.48;1.89
431973;-1.3309324764583765;0.20;-0.55;-0.30;-0.42;-0.24;-0.82;-0.04;-0.61;0.76;-0.70;-0.48;-1.26;-0.21;-0.35;-0.12;1.22;0.72;-0.07;-0.20;0.26;-0.09;-0.47;0.93;-0.49;1.41;-0.08;0.62;0.45;-0.49
420820;2.3383205225321584;1.02;2.59;-0.30;3.46;-0.24;2.05;-0.04;1.85;1.48;2.45;2.42;2.22;1.00;-0.35;1.55;2.16;1.52;1.11;-0.20;0.93;-0.09;-0.47;1.77;-0.49;-0.65;1.46;1.38;1.16;-0.49
521015;-1.2746924977739176;0.30;0.86;-0.30;-0.75;-0.24;0.86;-0.04;-0.33;0.82;-0.88;-0.48;-0.82;-3.08;-0.35;-0.45;-0.66;-1.20;-1.27;-0.20;0.39;-0.09;-0.47;-0.78;1.70;-0.65;0.62;-0.33;-1.86;-0.49
411721;-0.98186645401776;-2.34;-0.55;-0.30;-1.02;-0.24;-0.82;-0.04;-0.34;-1.00;-0.53;-0.48;-0.64;0.09;-0.35;0.04;-0.66;-1.20;0.44;-0.20;0.04;-0.09;-0.47;-0.78;-0.49;1.32;-1.85;-0.44;0.42;-0.49
352340;1.833471790832094;0.86;-0.55;-0.30;2.20;-0.24;1.91;-0.04;1.90;-1.00;1.67;2.52;1.70;0.94;-0.35;0.84;1.85;1.04;1.50;-0.20;-0.02;-0.09;-0.47;1.64;-0.49;-0.65;0.73;1.07;1.00;-0.49
316910;-0.6481865387772637;0.13;-0.55;-0.30;-0.72;-0.24;0.78;-0.04;-1.01;-1.00;-0.56;-0.48;-0.39;0.35;-0.35;0.31;1.05;0.52;-1.27;-0.20;-1.20;-0.09;-0.47;1.10;-0.49;-0.65;0.69;-0.23;-1.86;-0.49
292010;0.3707986191402977;0.44;-0.55;-0.30;-0.30;-0.24;0.90;-0.04;0.10;-1.00;0.07;-0.48;0.37;0.60;-0.35;0.40;-0.66;0.53;-1.27;-0.20;0.40;-0.09;-0.47;-0.78;-0.49;1.62;-1.85;-0.35;0.37;-0.49
411580;1.0483184674897055;0.53;2.01;-0.30;0.95;-0.24;-0.82;-0.04;0.72;-1.00;0.86;2.23;0.65;0.55;-0.35;0.75;0.95;-1.20;1.30;4.44;0.68;-0.09;-0.47;1.54;-0.49;-0.65;-1.85;0.87;0.85;2.19
431030;-0.9661049734575862;0.23;-0.55;-0.30;-0.85;-0.24;-0.82;-0.04;-0.87;0.87;-0.54;1.00;-1.07;-0.18;-0.35;-0.67;1.03;0.73;0.68;-0.20;0.43;-0.09;2.11;1.37;-0.49;-0.65;0.74;0.58;0.50;1.83
171880;-0.9426988933605428;0.20;-0.55;-0.30;-0.82;-0.24;0.83;-0.04;-0.85;0.56;-1.11;1.86;-0.95;0.30;-0.35;-0.36;-0.66;-1.20;-1.27;-0.20;0.46;-0.09;-0.47;-0.78;1.46;1.40;-0.15;0.50;-0.38;-0.49
352510;0.9826352397114944;0.57;-0.55;-0.30;1.09;-0.24;-0.82;-0.04;0.91;0.95;1.02;-0.48;1.00;0.60;-0.35;0.65;-0.66;1.22;1.03;-0.20;0.03;-0.09;1.98;-0.78;-0.49;-0.65;0.57;0.84;0.61;-0.49
310360;-1.2896671697776265;0.28;1.66;-0.30;-1.46;-0.24;-0.82;-0.04;-1.13;0.91;-0.71;-0.48;-0.95;0.29;-0.35;0.12;1.19;0.62;-1.27;-0.20;0.38;-0.09;-0.47;-0.78;-0.49;-0.65;0.26;-0.28;0.04;-0.49
293170;0.031244153553976486;0.36;0.36;-0.30;-0.36;-0.24;0.99;-0.04;-0.56;-1.00;-0.28;-0.48;-0.05;0.58;-0.35;0.33;-0.66;0.62;-1.27;-0.20;-1.74;-0.09;-0.47;-0.78;-0.49;1.44;0.25;0.18;-1.86;-0.49
411550;-0.8634159016922222;-2.34;-0.55;-0.30;-0.06;-0.24;-0.82;-0.04;-0.21;-1.00;-0.49;-0.48;-0.92;-3.08;-0.35;-0.15;1.69;0.75;-1.27;-0.20;0.11;-0.09;-0.47;-0.78;-0.49;-0.65;0.62;0.50;0.40;-0.49
430064;-0.46584983257946583;0.26;-0.55;-0.30;-0.93;-0.24;0.18;-0.04;-0.34;0.80;-0.50;-0.48;-0.46;-0.28;-0.35;-0.12;-0.66;0.28;0.37;-0.20;0.67;-0.09;2.29;1.37;-0.49;1.53;0.66;-3.51;0.47;1.87
352190;0.12690481257729191;0.45;-0.55;-0.30;0.02;-0.24;-0.82;-0.04;0.41;1.08;0.30;-0.48;0.39;-3.08;-0.35;0.37;-0.66;1.03;-1.27;-0.20;-0.18;-0.09;-0.47;-0.78;-0.49;-0.65;0.83;0.81;0.61;-0.49
120040;2.843093951867876;0.99;-0.55;4.26;3.14;-0.24;1.82;-0.04;1.76;1.22;1.98;2.53;1.88;0.86;3.17;1.82;1.84;1.36;1.57;-0.20;1.22;-0.09;-0.47;-0.78;-0.49;-0.65;1.05;0.70;1.07;-0.49
352920;0.5769217770489183;0.38;-0.55;-0.30;0.61;-0.24;-0.82;-0.04;0.86;0.91;0.67;-0.48;0.46;0.40;-0.35;0.55;-0.66;1.07;0.91;-0.20;0.36;-0.09;-0.47;1.18;-0.49;-0.65;0.68;0.70;0.82;-0.49
350690;-0.17014437943959426;-2.34;-0.55;-0.30;-0.13;-0.24;-0.82;-0.04;0.03;-1.00;0.01;-0.48;0.14;0.13;-0.35;0.36;-0.66;-1.20;0.26;-0.20;0.28;-0.09;-0.47;-0.78;-0.49;-0.65;-1.85;0.93;0.59;-0.49
353000;-1.259403813647725;0.28;-0.55;-0.30;-0.49;-0.24;-0.82;-0.04;0.18;0.88;-0.54;-0.48;-0.66;0.19;-0.35;-0.11;-0.66;-1.20;1.07;-0.20;0.33;-0.09;1.82;0.53;-0.49;-0.65;0.58;0.73;0.40;-0.49
315230;-0.14348441541288762;0.32;-0.55;-0.30;-1.19;-0.24;-0.82;-0.04;-0.98;0.80;-0.27;-0.48;-0.74;0.52;-0.35;0.30;-0.66;0.70;-1.27;-0.20;0.31;-0.09;-0.47;-0.78;-0.49;0.72;0.44;0.39;0.31;-0.49
351740;0.9475058406156314;0.56;-0.55;3.41;1.69;-0.24;1.66;-0.04;1.29;1.27;0.97;1.34;0.92;0.71;2.30;0.75;0.75;1.24;1.11;-0.20;0.47;-0.09;-0.47;1.72;-0.49;-0.65;0.62;1.02;0.85;-0.49
350700;1.2225192536656633;-2.34;2.24;-0.30;1.03;-0.24;1.90;-0.04;1.38;-1.00;1.12;-0.48;1.45;0.79;-0.35;0.53;-0.66;-1.20;1.49;-0.20;0.60;-0.09;-0.47;0.93;-0.49;-0.65;0.91;1.06;0.84;2.76
430970;-0.8163575889469802;0.23;-0.55;-0.30;-0.62;-0.24;-0.82;-0.04;-0.83;0.99;-0.57;-0.48;-0.62;0.00;-0.35;-0.07;1.00;-1.20;0.67;-0.20;0.50;-0.09;1.97;-0.78;2.25;-0.65;0.59;-0.35;-1.86;2.00
431217;-1.6885737811335815;0.25;-0.55;-0.30;-1.06;-0.24;-0.82;-0.04;-1.31;-1.00;-0.81;-0.48;-0.91;0.19;-0.35;-0.08;1.75;0.66;0.67;-0.20;0.66;-0.09;2.41;-0.78;-0.49;-0.65;0.15;-3.51;0.02;-0.49
292660;1.1647803746968532;0.56;-0.55;-0.30;0.78;-0.24;-0.82;-0.04;0.30;-1.00;0.50;-0.48;1.06;0.70;-0.35;0.59;1.42;0.99;0.81;-0.20;0.35;-0.09;-0.47;-0.78;-0.49;-0.65;0.29;-0.05;0.75;-0.49
290750;1.234730621088408;0.66;-0.55;-0.30;1.37;-0.24;0.93;-0.04;0.24;-1.00;0.98;2.04;0.72;0.75;-0.35;0.82;-0.66;1.27;-1.27;-0.20;0.26;-0.09;-0.47;0.61;-0.49;-0.65;0.65;0.50;0.67;-0.49
510860;0.5013085673941727;0.49;-0.55;-0.30;0.33;-0.24;-0.82;-0.04;-0.28;1.06;0.15;1.69;0.25;0.65;-0.35;0.09;-0.66;0.94;0.83;-0.20;-0.36;-0.09;-0.47;-0.78;-0.49;1.58;0.75;0.25;-1.86;-0.49
421080;-0.5229351031125381;0.31;-0.55;-0.30;-0.78;-0.24;-0.82;-0.04;-0.32;-1.00;-0.44;-0.48;-0.35;0.47;-0.35;0.44;-0.66;0.96;-1.27;-0.20;0.70;-0.09;1.29;-0.78;-0.49;-0.65;-1.85;0.37;0.61;-0.49
430100;0.36137464184118107;0.38;-0.55;-0.30;-0.01;-0.24;-0.82;-0.04;0.37;1.08;0.23;-0.48;0.33;0.41;1.65;0.17;-0.66;-1.20;1.12;-0.20;0.84;-0.09;2.68;-0.78;-0.49;1.75;0.85;0.81;0.47;1.91
355715;-1.397498957352802;0.30;-0.55;-0.30;-0.36;-0.24;-0.82;-0.04;-0.11;0.93;-0.29;1.89;-0.62;0.24;-0.35;0.18;-0.66;-1.20;-1.27;-0.20;0.26;-0.09;-0.47;-0.78;-0.49;-0.65;0.55;0.45;0.29;1.92
260392;-0.03711277371437846;0.36;-0.55;-0.30;-0.52;-0.24;-0.82;-0.04;0.06;0.96;-0.35;2.12;0.02;0.71;-0.35;-0.19;-0.66;0.70;0.91;-0.20;0.43;-0.09;-0.47;-0.78;-0.49;-0.65;0.68;-3.51;-1.86;-0.49
