#Codigo;Cidade;GAUSSIAN-MODEL_REL_NOR;SVM_REL_NOR;COP_REL_NOR;OPTICS_REL_NOR;LOF_REL_NOR;GAUSSIAN-MODEL_SUA_NOR;SVM_SUA_NOR;COP_SUA_NOR;OPTICS_SUA_NOR;LOF_SUA_NOR
320515;Vila Pavão - ES;1;-12415,72;0,35;1,61;1,62;1;-4336,3;1;1,22;1,23
520250;Aruanã - GO;1;-12416,09;0,02;1,27;1,28;1;-7329,98;0,6;1,13;1,14
421635;São João do Itaperiú - SC;1;-12419,12;0;1,17;1,17;1;-7224,19;0;1;1
410855;Godoy Moreira - PR;1;-12419,22;0,04;1,2;1,2;1;-6980,79;0,19;0,99;0,99
316300;São José da Safira - MG;1;-12419,27;0,97;1,55;1,55;1;-5406,93;0,88;1,13;1,13
316430;São Roque de Minas - MG;1;-12419,76;0;1,22;1,23;1;-9551,57;0;1,04;1,04
412270;Sabáudia - PR;1;-12420,29;0,25;1,47;1,48;1;-6861,56;1;1,18;1,18
316790;Tabuleiro - MG;1;-12421,46;0;1,25;1,25;1;-6503,88;0,07;1,04;1,04
411095;Itaipulândia - PR;1;-12421,96;1;1,59;1,61;1;-7529,39;1;1,1;1,1
351210;Colômbia - SP;1;-12428,42;0,02;1,32;1,33;1;-8481,55;1;1,05;1,05
520510;Catalão - GO;1;-12428,65;0,27;1,31;1,31;1;-6113,64;0,05;1,13;1,13
250135;Assunção - PB;1;-12428,79;0;1,14;1,15;1;-6213,21;0;1,02;1,02
110147;Primavera de Rondônia - RO;1;-12438,76;1;1,72;1,73;1;-6103,63;1;1,14;1,14
250650;Gurjão - PB;1;-12438,91;0;1,29;1,29;1;-6041,89;1;1,06;1,05
150810;Tucuruí - PA;1;-12439,2;0,69;1,31;1,31;1;-5885,26;0,99;1,24;1,24
316950;Tumiritinga - MG;1;-12439,71;1;1,32;1,32;1;-5951,06;0,04;1,01;1,01
411725;Nova Prata do Iguaçu - PR;1;-12440,07;0,09;1,31;1,31;1;-7079,98;0,69;1,14;1,14
411585;Mercedes - PR;1;-12440,82;0,19;1,44;1,45;1;-5641,37;1;1,08;1,09
430367;Campestre da Serra - RS;1;-12442,63;0,04;1,18;1,19;1;-6770,97;0;1;1
171525;Novo Jardim - TO;1;-12444,93;0,02;1,31;1,32;1;-4583,65;0,91;1,11;1,1
352120;Iporanga - SP;1;-12446,38;1;1,44;1,44;1;-6534,65;0,01;1,02;1,02
351940;Ibirá - SP;1;-12448,07;0,02;1,34;1,35;1;-10385,35;0,06;1,02;1,02
312825;Guaraciama - MG;1;-12452,47;1;1,34;1,34;1;8848,03;0,02;1,68;1,7
520750;Estrela do Norte - GO;1;-12453,74;0,74;1,54;1,55;1;-6905,92;0,02;1,11;1,11
313260;Itamarati de Minas - MG;1;-12454,7;0;1,19;1,19;1;-7592,21;0;0,99;0,99
330280;Mendes - RJ;1;-12460,09;0,14;1,41;1,41;1;-8526,99;0;1,08;1,08
430057;Alto Feliz - RS;1;-12463,59;0,63;1,42;1,43;1;-1909,66;0,06;1,16;1,16
292200;Mucuri - BA;1;-12467,1;0,49;1,43;1,43;1;-7198,28;0,98;1,22;1,22
420775;Iraceminha - SC;1;-12467,88;0,01;1,24;1,24;1;-7240,97;0,57;1,11;1,11
350075;Alambari - SP;1;-12475,07;0;1,23;1,23;1;-6811,17;0;0,98;0,98
311280;Capitólio - MG;1;-12476,28;0,61;1,37;1,38;1;-10379,38;0,02;1,04;1,04
430645;Dois Lajeados - RS;1;-12478,76;0,29;1,45;1,45;1;-7976,18;0;1,04;1,04
350010;Adamantina - SP;1;-12479,47;1;1,2;1,2;1;-8659,71;0,6;1,19;1,19
500710;Ribas do Rio Pardo - MS;1;-12487,61;0,26;1,25;1,25;1;-6763,8;1;1,23;1,23
311640;Claraval - MG;1;-12487,99;0,02;1,28;1,28;1;-6732,69;0,08;1,13;1,13
354480;Sales - SP;1;-12490,93;0,94;1,63;1,64;1;-8286,19;0,98;1,14;1,15
354025;Pontalinda - SP;1;-12491,66;0,02;1,29;1,29;1;-4837,96;0;1,05;1,06
510622;Nova Mutum - MT;1;-12492,15;0;1,31;1,32;1;-8205,14;0,04;1,13;1,13
280190;Cumbe - SE;1;-12492,43;0,01;1,31;1,31;1;-6970,29;0,08;1,07;1,06
241025;Porto do Mangue - RN;1;-12495,29;0;1,08;1,08;1;-5890,55;0,04;1,09;1,09
310540;Barão de Cocais - MG;1;-12495,45;0,99;1,54;1,55;1;-8334,82;0,04;1,11;1,11
410340;Cafeara - PR;1;-12497,89;0,96;1,34;1,35;1;-6162,8;0,99;1,12;1,12
320305;Jaguaré - ES;1;-12499,75;1;1,66;1,66;1;-7454,36;0,99;1,16;1,16
500793;Sonora - MS;1;-12500,46;0,16;1,3;1,3;1;-7607,81;1;1,18;1,19
432085;Tabaí - RS;1;-12500,57;0,89;1,35;1,37;1;-6856,99;1;1,09;1,09
521385;Morro Agudo de Goiás - GO;1;-12502,41;0,5;1,35;1,37;1;-6614,89;0,35;1,12;1,12
421350;Porto Belo - SC;1;-12508,55;0,01;1,33;1,34;1;-9556,4;0,01;1,11;1,11
520017;Água Fria de Goiás - GO;1;-12509,03;0,08;1,25;1,25;1;-8528,63;0,06;1,21;1,22
171150;Jaú do Tocantins - TO;1;-12510,07;0,01;1,28;1,28;1;-7210,5;0,27;1,01;1,01
431643;Saldanha Marinho - RS;1;-12514,48;1;1,53;1,54;1;-6600,89;0,18;1,05;1,05
241475;Venha-Ver - RN;1;-12526,3;0,66;1,38;1,39;1;-5869,3;1;1,13;1,13
432132;Taquaruçu do Sul - RS;1;-12528,11;1;1,47;1,48;1;-6127,33;0,09;1,04;1,04
240960;Pedra Preta - RN;1;-12533,18;0;1,23;1,23;1;-2766,48;0,09;1,1;1,1
171888;Santa Maria do Tocantins - TO;1;-12533,46;0,11;1,28;1,28;1;-7899,21;0,02;1,06;1,07
316460;São Sebastião do Oeste - MG;1;-12536,84;0,01;1,19;1,2;1;-8557,07;0;1,01;1,01
521950;Santa Rosa de Goiás - GO;1;-12538,12;0,13;1,35;1,36;1;-6801,11;1;1,22;1,22
500124;Aral Moreira - MS;1;-12540,89;0,01;1,19;1,2;1;-5433,73;0,97;1,21;1,22
520430;Caçu - GO;1;-12562,29;0,96;1,4;1,41;1;-8216,45;0,2;1,13;1,13
291520;Itagibá - BA;1;-12562,51;0,04;1,36;1,37;1;-6910,23;0,4;1,18;1,18
522108;Teresina de Goiás - GO;1;-12568,14;1;1,2;1,21;1;-4773,93;1;1,21;1,21
351015;Canitar - SP;1;-12569,33;1;1,43;1,44;1;-7141,04;0;0,96;0,96
354660;Santa Fé do Sul - SP;1;-12573,35;1;1,43;1,44;1;-8488,8;0,24;1,12;1,12
410773;Fernandes Pinheiro - PR;1;-12573,75;0,01;1,21;1,21;1;-6286,78;0,01;1,09;1,09
320190;Domingos Martins - ES;1;-12575,13;0,2;1,31;1,32;1;-6783,35;0,01;1,12;1,12
520380;Britânia - GO;1;-12578,74;0,15;1,23;1,24;1;-5604,45;0,2;1,09;1,09
251560;Serra da Raiz - PB;1;-12581,18;0,01;1,27;1,28;1;-6918,4;0;0,97;0,97
431912;São Martinho da Serra - RS;1;-12583,46;0,03;1,21;1,22;1;-6215,41;0;1,01;1,01
171430;Nazaré - TO;1;-12583,48;0,99;1,34;1,34;1;-8817,65;1;1,1;1,1
316820;Tapiraí - MG;1;-12584,52;0,3;1,38;1,38;1;-6112,1;0,06;1,06;1,06
410335;Braganey - PR;1;-12584,64;0;1,16;1,16;1;-7443,98;0,02;1,06;1,06
420540;Florianópolis - SC;1;-12585,62;1;1,69;1,71;1;9196,81;1;1,14;1,15
311620;Chiador - MG;1;-12587,87;1;1,4;1,41;1;-4845,14;0,87;1,12;1,13
520495;Campos Verdes - GO;1;-12588,23;0,03;1,23;1,23;1;-6672;0,02;1,11;1,12
171110;Itaporã do Tocantins - TO;1;-12599,43;0,03;1,3;1,31;1;-3700,81;0,71;1,06;1,06
421227;Passos Maia - SC;1;-12603,88;0;1,14;1,14;1;-7190,82;0;1,03;1,03
320260;Iconha - ES;1;-12607,31;0,04;1,36;1,36;1;-6953,44;1;1,13;1,13
353020;Mirante do Paranapanema - SP;1;-12610,86;0,02;1,38;1,39;1;-7170,72;0,19;1,23;1,23
353290;Nova Europa - SP;1;-12612,53;0;1,2;1,2;1;-9775,13;0;1,02;1,02
221095;Tamboril do Piauí - PI;1;-12624,69;0,02;1,29;1,29;1;-6050,63;0,96;1,01;1,01
500600;Nova Alvorada do Sul - MS;1;-12626,61;1;1,48;1,47;1;-6184,26;1;1,28;1,28
432237;Unistalda - RS;1;-12628,94;0,05;1,28;1,28;1;-7150,4;0,47;1,07;1,08
520570;Córrego do Ouro - GO;1;-12632,62;0,01;1,3;1,31;1;-7504,7;0,04;1,02;1,02
320425;Ponto Belo - ES;1;-12637,88;0,03;1,27;1,27;1;-8341,83;0;1,01;1,01
315320;Presidente Juscelino - MG;1;-12639,96;0;1,22;1,23;1;-7243,78;0,03;1,04;1,04
421223;Paraíso - SC;1;-12642,12;0;1,19;1,19;1;-6704,04;0;1,05;1,05
421140;Nova Erechim - SC;1;-12642,93;0,02;1,28;1,28;1;-8263,57;0,03;1,01;1,01
350535;Barra do Chapéu - SP;1;-12649,07;0,04;1,2;1,2;1;-5937,16;0,17;1,12;1,12
354840;Santópolis do Aguapeí - SP;1;-12649,7;0;1,13;1,14;1;-8038,76;0;0,98;0,98
520710;Diorama - GO;1;-12650,6;0,49;1,32;1,32;1;-6254,71;0,01;1,1;1,1
313080;Ingaí - MG;1;-12654,88;0,01;1,34;1,34;1;-5939,56;0,02;0,98;0,98
420530;Faxinal dos Guedes - SC;1;-12655,52;0,01;1,27;1,27;1;-8252,15;0,02;1,07;1,07
311115;Campo Azul - MG;1;-12655,71;0,08;1,31;1,32;1;-6755,85;1;1,07;1,07
315860;Santana do Deserto - MG;1;-12659,42;0,89;1,23;1,23;1;-6582,82;0;1;1
320030;Alfredo Chaves - ES;1;-12664,93;0,61;1,24;1,24;1;-6660,44;1;1,22;1,22
313655;José Raydan - MG;1;-12669,84;0;1,18;1,18;1;-6967,57;0;1,02;1,03
353590;Paranapuã - SP;1;-12681,61;0,01;1,24;1,25;1;-6702,56;0,01;0,98;0,98
510775;Salto do Céu - MT;1;-12682,73;0,3;1,31;1,33;1;-7673,22;0;1,01;1,01
355490;Três Fronteiras - SP;1;-12686,99;0,2;1,3;1,31;1;-6664,34;1;1,07;1,07
353170;Monteiro Lobato - SP;1;-12687,54;0,07;1,4;1,4;1;-6346,47;0,05;1,05;1,05
431795;Santo Expedito do Sul - RS;1;-12688,22;0;1,16;1,17;1;-7384,24;0,01;1,03;1,03
350925;Cajati - SP;1;-12688,85;1;1,29;1,29;1;-8532,68;0,95;1,24;1,25
510805;Terra Nova do Norte - MT;1;-12692,93;0,45;1,24;1,24;1;-7552,66;0,8;1,08;1,08
292190;Mucugê - BA;1;-12693,85;0,69;1,45;1,45;1;-10313,19;1;1,04;1,04
280500;Pedra Mole - SE;1;-12693,98;0,01;1,26;1,26;1;-4706,45;0,04;1,01;1,01
421440;Rio das Antas - SC;1;-12694,7;0,14;1,37;1,37;1;-7290,94;1;1,09;1,09
311547;Catuti - MG;1;-12698,54;0,01;1,22;1,23;1;-7329,82;0;1,06;1,07
420455;Correia Pinto - SC;1;-12701,09;1;1,4;1,4;1;-8028,02;0,32;1,25;1,25
241360;Severiano Melo - RN;1;-12705,69;0;1,1;1,11;1;-6329,2;0;0,99;0,99
350540;Barra do Turvo - SP;1;-12713,34;0,01;1,46;1,47;1;-7697,67;1;1,08;1,07
251675;Tenório - PB;1;-12715,52;0,87;1,47;1,47;1;-5689,59;0,61;1,07;1,07
351530;Estrela do Norte - SP;1;-12719,11;0,02;1,29;1,29;1;-2662,67;1;1,16;1,16
420760;Ipira - SC;1;-12726,25;0,88;1,34;1,35;1;-8216,82;0;1;1
220157;Belém do Piauí - PI;1;-12727,96;0,01;1,27;1,28;1;-6874,32;0;1,03;1,03
312737;Goiabeira - MG;1;-12732,78;1;1,5;1,51;1;-5905,81;1;1,13;1,13
317107;Veredinha - MG;1;-12741,32;0,92;1,25;1,25;1;-7613,01;0,02;1,12;1,12
510030;Alto Araguaia - MT;1;-12743,58;1;1,35;1,36;1;-7205,45;0,99;1,14;1,14
220950;Santo Inácio do Piauí - PI;1;-12743,86;1;1,07;1,07;1;-5591,8;0;1,09;1,09
430995;Ibirapuitã - RS;1;-12745,17;0;1,26;1,27;1;-9270,33;0,02;1,06;1,06
313375;Itaú de Minas - MG;1;-12746,18;0,17;1,28;1,28;1;-7644,68;0,93;1,16;1,16
410845;Foz do Jordão - PR;1;-12746,99;1;1,6;1,61;1;14332,2;0,05;1,68;1,7
312510;Extrema - MG;1;-12753,93;1;1,63;1,64;1;-7057,77;1;1,11;1,11
353325;Novais - SP;1;-12754,56;0,01;1,29;1,29;1;-9048,33;0,07;1,02;1,02
353380;Óleo - SP;1;-12761,07;0,02;1,26;1,26;1;-6445,98;0,01;0,99;0,99
351980;Icém - SP;1;-12761,53;0,85;1,35;1,36;1;-8362,57;0,96;1,14;1,14
354790;Santo Antônio da Alegria - SP;1;-12766,48;1;1,16;1,16;1;-9481,89;0,96;1,08;1,08
330570;Sumidouro - RJ;1;-12769;0,79;1,27;1,27;1;-8708,38;0,74;1,21;1,21
431848;São José do Hortêncio - RS;1;-12772,24;0,02;1,22;1,22;1;-8498,68;0;1,04;1,04
420768;Ipuaçu - SC;1;-12772,62;0,03;1,27;1,27;1;-8291,09;0,55;1,04;1,04
354120;Presidente Bernardes - SP;1;-12773,62;0;1,11;1,12;1;-9218,59;0,01;1,01;1,01
510757;Rondolândia - MT;1;-12774,3;1;1,48;1,49;1;-7560,01;1;1,19;1,19
521971;Santo Antônio da Barra - GO;1;-12774,85;0,01;1,18;1,18;1;-6785,7;0,01;1,11;1,11
280380;Malhada dos Bois - SE;1;-12789,15;0,27;1,42;1,43;1;-5507,92;0,03;1,07;1,07
316020;Santo Antônio do Itambé - MG;1;-12796,6;0,99;1,47;1,48;1;-4230,48;0,01;1,01;1,01
241380;Taboleiro Grande - RN;1;-12801,52;0;1,25;1,26;1;-3168,73;0;1,13;1,14
311980;Córrego Danta - MG;1;-12806,4;0,99;1,52;1,53;1;-6784,07;0,66;1,05;1,06
353830;Piquerobi - SP;1;-12806,7;0,01;1,29;1,29;1;-7866,02;0;0,98;0,98
352880;Maracaí - SP;1;-12811,02;0,02;1,17;1,18;1;-7913,63;0,01;1,16;1,16
521015;Ipiranga de Goiás - GO;1;-12811,32;1;1,2;1,2;1;-3432,57;1;1,11;1,11
411065;Iracema do Oeste - PR;1;-12817,11;0,34;1,43;1,44;1;-5064,02;0,01;1,06;1,06
251365;Joca Claudino - PB;1;-12820,03;0,04;1,32;1,34;1;-5748,99;0,07;1,05;1,05
355350;Tapiraí - SP;1;-12823,75;0;1,22;1,22;1;-8331,4;0;1,05;1,05
170386;Cariri do Tocantins - TO;1;-12830,16;0;1,13;1,14;1;-7080,04;0;1,03;1,03
431535;Quinze de Novembro - RS;1;-12839,82;0,9;1,33;1,35;1;-7715,65;0,03;1,01;1,01
316000;Santo Antônio do Aventureiro - MG;1;-12839,97;0,48;1,26;1,27;1;-7084,96;0;1,05;1,05
410045;Altamira do Paraná - PR;1;-12841,35;1;1,52;1,52;1;-6221,44;1;1,09;1,1
522100;Taquaral de Goiás - GO;1;-12842,12;0;1,16;1,16;1;-5849,39;0;1,09;1,09
510706;Querência - MT;1;-12842,41;0,08;1,37;1,38;1;-8298,96;1;1,17;1,17
430630;David Canabarro - RS;1;-12848,67;1;1,56;1,57;1;-6223,13;1;1,19;1,2
510263;Campo Novo do Parecis - MT;1;-12855,44;1;1,44;1,45;1;-7371,97;1;1,12;1,12
521030;Israelândia - GO;1;-12860,87;0,96;1,36;1,36;1;-6844,47;0,78;1,19;1,19
431861;São José do Sul - RS;1;-12861,45;0,02;1,44;1,44;1;-6572,61;0,45;1,06;1,06
312247;Dom Bosco - MG;1;-12862,84;0,21;1,21;1,21;1;-7181,21;0,05;1,01;1,01
522145;Trombas - GO;1;-12863,5;0,8;1,3;1,3;1;-5564,42;0,01;1,1;1,1
430597;Coxilha - RS;1;-12864,64;0,9;1,48;1,48;1;-5704,05;1;1,16;1,16
312733;Gameleiras - MG;1;-12870,67;0,54;1,34;1,34;1;-7778,56;0;1,02;1,02
430593;Coronel Pilar - RS;1;-12872,09;0,99;1,49;1,5;1;-6007,55;1;1,22;1,23
412180;Ribeirão Claro - PR;1;-12872,23;1;1,41;1,42;1;-8188,74;0;1,03;1,03
317220;Wenceslau Braz - MG;1;-12872,38;1;1,37;1,38;1;-5675,24;1;1,37;1,37
431349;Novo Barreiro - RS;1;-12875,12;0,05;1,3;1,31;1;-7219,33;0,99;1,06;1,06
522026;São Miguel do Passa Quatro - GO;1;-12882,21;1;1,35;1,35;1;-7024,65;1;1,15;1,15
500310;Corguinho - MS;1;-12885,47;0,01;1,12;1,12;1;-7058,44;1;1,28;1,29
520455;Caldazinha - GO;1;-12886,26;0;1,22;1,23;1;-7999,64;0,21;1,07;1,07
354280;Ribeira - SP;1;-12887,7;0,03;1,24;1,25;1;-6607,41;0,03;1,02;1,02
310925;Bugre - MG;1;-12889,09;0,84;1,29;1,29;1;-7928,04;0,01;1,04;1,04
312310;Dores de Guanhães - MG;1;-12890,91;1;1,48;1,49;1;-7781,21;0,01;1;1
241110;Ruy Barbosa - RN;1;-12894,84;0,35;1,37;1,38;1;-4778,88;0,04;1,14;1,14
110090;Castanheiras - RO;1;-12911,52;0,05;1,22;1,22;1;-7560,95;0,01;0,99;0,99
354000;Pompéia - SP;1;-12912,89;0,01;1,26;1,26;1;-9606,56;0;1,02;1,02
353660;Paulo de Faria - SP;1;-12917,12;0,08;1,2;1,2;1;-8868,39;1;1,1;1,11
355090;São Simão - SP;1;-12919,54;0,1;1,33;1,33;1;-10228,09;0;1,04;1,04
520480;Campo Alegre de Goiás - GO;1;-12919,65;0;1,2;1,21;1;-8027,4;0,03;1,12;1,12
320420;Piúma - ES;1;-12925,23;0,48;1,4;1,41;1;-4748,69;0,88;1,13;1,13
431400;Paraí - RS;1;-12929,79;1;1,3;1,3;1;-8445,34;0,24;1,07;1,07
316050;Santo Antônio do Rio Abaixo - MG;1;-12934,45;0,57;1,37;1,38;1;-7116,53;1;1,05;1,05
315760;Santa Fé de Minas - MG;1;-12934,91;0,01;1,33;1,33;1;-3336,69;0;1;1
313530;Japaraíba - MG;1;-12936,37;0,07;1,29;1,29;1;-8227,57;0,84;1,05;1,05
430673;Doutor Maurício Cardoso - RS;1;-12936,37;0,99;1,44;1,44;1;-7885,75;0,99;1,05;1,05
270710;Piranhas - AL;1;-12940,74;1;1,29;1,3;1;-8879,25;1;1,19;1,19
171370;Monte Santo do Tocantins - TO;1;-12941,42;0;1,2;1,21;1;-4661,48;0,01;1,12;1,12
520815;Gameleira de Goiás - GO;1;-12948,01;0,43;1,34;1,34;1;447,41;1;1,4;1,4
240550;Jardim de Angicos - RN;1;-12948,18;0,06;1,25;1,25;1;-6041,67;0,03;1,23;1,23
431260;Muçum - RS;1;-12957,04;0,01;1,3;1,31;1;-7006,31;1;1,06;1,06
316695;Serranópolis de Minas - MG;1;-12957,18;0;1,13;1,13;1;-8308,23;0,13;1,05;1,05
510525;Lucas do Rio Verde - MT;1;-12959,02;0,51;1,31;1,31;1;-7566,84;0,08;1,13;1,13
421145;Nova Itaberaba - SC;1;-12960,95;0;1,15;1,15;1;-6833,6;0;0,99;0,99
314250;Monjolos - MG;1;-12962,52;0,04;1,24;1,24;1;-6971;0;0,98;0,98
354010;Pongaí - SP;1;-12962,56;0,01;1,23;1,23;1;-3905,71;0,03;1,06;1,06
421200;Palma Sola - SC;1;-12965,4;0,01;1,45;1,46;1;-8852,41;0,02;1,1;1,11
316590;Senador Modestino Gonçalves - MG;1;-12966,86;0,37;1,5;1,51;1;-6149,72;0,52;1,07;1,07
421290;Pinhalzinho - SC;1;-12967,88;1;1,54;1,55;1;-6788,16;0,1;1,19;1,19
250060;Alhandra - PB;1;-12972,2;0,98;1,39;1,4;1;-5158,66;1;1,23;1,23
240480;Ipueira - RN;1;-12976,52;0,03;1,2;1,21;1;-4947,65;0,02;1,04;1,04
510735;São José do Xingu - MT;1;-12977,11;1;1,37;1,37;1;-6689,13;1;1,23;1,23
220115;Baixa Grande do Ribeiro - PI;1;-12977,27;0,93;1,27;1,27;1;-8133,04;0,01;1,1;1,11
130353;Presidente Figueiredo - AM;1;-12983,26;0,1;1,32;1,32;1;-9227,16;0,83;1,07;1,07
312350;Douradoquara - MG;1;-12990,52;0,02;1,35;1,35;1;-7505,74;0,99;1,02;1,02
353450;Oscar Bressane - SP;1;-12992,36;0,12;1,38;1,38;1;-5986,94;0,02;1,1;1,1
431455;Pirapó - RS;1;-12996,78;0,43;1,39;1,39;1;-7049,25;0;1,08;1,08
250375;Cajazeirinhas - PB;1;-13010,87;0,09;1,27;1,27;1;-5509,19;0,02;1,19;1,19
311205;Cantagalo - MG;1;-13014,77;0,98;1,48;1,49;1;-8087,86;1;1,14;1,15
220554;Lagoinha do Piauí - PI;1;-13021,31;0,15;1,46;1,46;1;-5793,02;0,01;1;1
420520;Erval Velho - SC;1;-13021,88;0,87;1,34;1,34;1;-7073,56;0,02;1,04;1,04
411400;Mamborê - PR;1;-13024,7;0,07;1,26;1,27;1;-8534,05;0,33;1,11;1,11
421710;São Martinho - SC;1;-13026,1;1;1,29;1,3;1;-4930,12;1;1,46;1,47
270230;Coruripe - AL;1;-13027,99;1;1,83;1,84;1;-3842,89;1;1,18;1,18
250580;Duas Estradas - PB;1;-13028,55;0;1,16;1,16;1;-8063,91;0;1;1
220450;Guadalupe - PI;1;-13029,67;0,08;1,2;1,2;1;-8019,44;0,01;1,11;1,11
521945;Santa Rita do Novo Destino - GO;1;-13044,25;0,74;1,54;1,54;1;-6716,94;0,38;1,22;1,21
240420;Goianinha - RN;1;-13046,8;0,16;1,57;1,58;1;-8079,08;0,02;1,1;1,1
420310;Caibi - SC;1;-13055,59;0,65;1,26;1,26;1;-6428,24;0,01;1,08;1,09
240040;Água Nova - RN;1;-13057,18;0;1,24;1,24;1;-5735,45;0;0,98;0,98
170825;Fortaleza do Tabocão - TO;1;-13062,9;0,01;1,24;1,24;1;-5284,73;0;1,06;1,06
353270;Nipoã - SP;1;-13064,18;0,07;1,31;1,3;1;-8136,51;0,01;1,02;1,02
220080;Antônio Almeida - PI;1;-13064,22;0;1,22;1,22;1;-6708,35;0;0,98;0,98
314880;Pedra do Anta - MG;1;-13064,56;0,02;1,25;1,25;1;-5538,08;0,04;1,04;1,04
311970;Coronel Xavier Chaves - MG;1;-13067,96;0,02;1,27;1,28;1;-7516,37;0,01;1;1
354320;Ribeirão do Sul - SP;1;-13068,79;0,03;1,21;1,2;1;-6694,51;0,52;1,11;1,11
510680;Porto dos Gaúchos - MT;1;-13069,83;0,2;1,27;1,28;1;-2090,96;0,07;1,18;1,18
311540;Catas Altas da Noruega - MG;1;-13071,86;0,49;1,42;1,42;1;-6546,66;0,49;1,01;1,01
421335;Ponte Alta do Norte - SC;1;-13073,29;0,96;1,41;1,42;1;-6414,19;0,41;1,13;1,13
350240;Anhumas - SP;1;-13079,28;0,02;1,34;1,34;1;-5993,62;0,04;1,05;1,04
352110;Ipeúna - SP;1;-13080,48;0,02;1,39;1,4;1;-6955,38;0,01;0,99;0,99
354323;Ribeirão dos Índios - SP;1;-13080,71;0;1,23;1,23;1;-5636,13;0;1,01;1,01
432060;Severiano de Almeida - RS;1;-13083,63;0,02;1,33;1,33;1;-6272,27;0,01;1,06;1,06
521483;Nova Crixás - GO;1;-13091,43;1;1,28;1,28;1;-8274,82;0,45;1,12;1,12
421605;São Cristovão do Sul - SC;1;-13105,23;1;1,44;1,46;1;-8140,09;0,89;1,24;1,25
311140;Campo Florido - MG;1;-13108,31;1;1,28;1,29;1;-6975,51;0,73;1,25;1,25
421175;Otacílio Costa - SC;1;-13112,37;0,99;1,25;1,26;1;-8918,34;0,07;1,15;1,15
330540;Sapucaia - RJ;1;-13113,63;0,03;1,3;1,31;1;-7686,15;0,99;1,16;1,16
410685;Cruzmaltina - PR;1;-13123,55;0,2;1,24;1,25;1;-4146,89;0,01;1,12;1,12
241070;Riacho da Cruz - RN;1;-13124,28;0;1,17;1,17;1;-6284,7;0,02;0,99;0,99
420010;Abelardo Luz - SC;1;-13128,78;1;1,29;1,3;1;-8856,87;0;1,05;1,05
251570;Serra Grande - PB;1;-13130,39;0,12;1,39;1,4;1;-7511,12;0;1,03;1,02
510719;Ribeirãozinho - MT;1;-13136,82;0,09;1,44;1,44;1;-6737,58;0,04;1,13;1,13
521550;Ouvidor - GO;1;-13138,83;1;1,34;1,35;1;-7918,38;0,08;1,12;1,12
221097;Tanque do Piauí - PI;1;-13139,72;0;1,11;1,11;1;-5972,32;0;0,97;0,97
251460;São José do Bonfim - PB;1;-13139,9;0,01;1,22;1,22;1;-5971,08;0;0,97;0,98
250590;Emas - PB;1;-13141,55;0,01;1,21;1,21;1;-5213,22;0,03;1,05;1,06
412210;Rio Bom - PR;1;-13142,44;1;1,46;1,46;1;-5860,64;1;1,16;1,17
320465;São Domingos do Norte - ES;1;-13142,6;0,01;1,44;1,45;1;-7730,66;1;1,14;1,14
432254;Vale Real - RS;1;-13144,95;1;1,42;1,43;1;-8447,7;1;1,09;1,09
510385;Gaúcha do Norte - MT;1;-13147,63;0,33;1,51;1,52;1;-9008,18;1;1,22;1,23
353210;Murutinga do Sul - SP;1;-13147,97;0;1,18;1,19;1;-6139,53;0,01;1,03;1,03
350080;Alfredo Marcondes - SP;1;-13148,16;0;1,26;1,26;1;-6850,77;0,05;1,05;1,05
313000;Ibituruna - MG;1;-13167,7;1;1,51;1,52;1;-4254,45;1;1,2;1,2
520357;Bonópolis - GO;1;-13169,23;0,02;1,22;1,22;1;-8107,01;0;1,1;1,1
270270;Feliz Deserto - AL;1;-13170,05;0,03;1,26;1,26;1;-6739,11;0;0,98;0,98
221037;São Luis do Piauí - PI;1;-13174,8;0,25;1,3;1,3;1;-4669,6;0,02;1,12;1,12
241142;Santana do Seridó - RN;1;-13177,68;0,01;1,21;1,21;1;-4727,82;0;1;1
500640;Pedro Gomes - MS;1;-13177,91;1;1,35;1,35;1;-7104,43;0,84;1,21;1,21
330187;Iguaba Grande - RJ;1;-13178,35;0,01;1,18;1,18;1;-9425,03;0,9;1,16;1,16
500755;Santa Rita do Pardo - MS;1;-13179,45;0,15;1,36;1,37;1;-8384,2;0,02;1,15;1,16
314500;Nova Ponte - MG;1;-13183,04;1;1,38;1,39;1;-6753,38;1;1,25;1,25
241500;Vila Flor - RN;1;-13185,23;0,01;1,21;1,22;1;-7246,79;0;1,01;1,01
431447;Pinhal Grande - RS;1;-13192,88;1;1,43;1,44;1;-2504,1;1;1,29;1,31
312540;Felício dos Santos - MG;1;-13201,91;0,43;1,54;1,55;1;-4591,05;0;1,01;1,02
350770;Braúna - SP;1;-13207,91;0;1,15;1,15;1;-7717,27;0;0,98;0,98
420080;Anchieta - SC;1;-13208,53;1;1,29;1,29;1;-5853,99;0,07;1,06;1,06
521960;Santa Tereza de Goiás - GO;1;-13214,9;1;1,39;1,39;1;-4833,08;1;1,04;1,04
521490;Nova Roma - GO;1;-13240,29;0;1,18;1,18;1;-7768,4;0;1,04;1,04
314545;Olhos-d'Água - MG;1;-13241,05;0,08;1,34;1,34;1;-7206,99;0,01;1,01;1,01
251070;Passagem - PB;1;-13254,75;0,6;1,41;1,42;1;-5539,26;0,16;1,08;1,08
