#Codigo; Cidade; População; Despesas (Exceto Intraorçamentárias); Top 1 Prefeitura / Vizinhos / Diferenca; Top 2 Prefeitura / Vizinhos / Diferenca; Top 3 Prefeitura / Vizinhos / Diferenca; Top 4 Prefeitura / Vizinhos / Diferenca; Top 5 Prefeitura / Vizinhos / Diferenca; Top 6 Prefeitura / Vizinhos / Diferenca; Top 7 Prefeitura / Vizinhos / Diferenca; Top 8 Prefeitura / Vizinhos / Diferenca; Top 9 Prefeitura / Vizinhos / Diferenca; Top 10 Prefeitura / Vizinhos / Diferenca; Top 11 Prefeitura / Vizinhos / Diferenca; Top 12 Prefeitura / Vizinhos / Diferenca; Top 13 Prefeitura / Vizinhos / Diferenca; Top 14 Prefeitura / Vizinhos / Diferenca; Top 15 Prefeitura / Vizinhos / Diferenca; Top 16 Prefeitura / Vizinhos / Diferenca; Top 17 Prefeitura / Vizinhos / Diferenca; Top 18 Prefeitura / Vizinhos / Diferenca; Top 19 Prefeitura / Vizinhos / Diferenca; Top 20 Prefeitura / Vizinhos / Diferenca; Top 21 Prefeitura / Vizinhos / Diferenca; Top 22 Prefeitura / Vizinhos / Diferenca; Top 23 Prefeitura / Vizinhos / Diferenca; Top 24 Prefeitura / Vizinhos / Diferenca; Top 25 Prefeitura / Vizinhos / Diferenca; Top 26 Prefeitura / Vizinhos / Diferenca; Top 27 Prefeitura / Vizinhos / Diferenca; Top 28 Prefeitura / Vizinhos / Diferenca; Top 29 Prefeitura / Vizinhos / Diferenca; GAUSSIAN-MODEL_REL_NOR; SVM_REL_NOR; COP_REL_NOR; OPTICS_REL_NOR; LOF_REL_NOR; GAUSSIAN-MODEL_SUA_NOR; SVM_SUA_NOR; COP_SUA_NOR; OPTICS_SUA_NOR; LOF_SUA_NOR
330245;  Macuco - RJ;  5380.0;  35756311.12; 31.91% Administração 9975783.82 / 2686020.58 / 7289763.24; 22.09% Saúde 8911281.40 / 3866429.69 / 5044851.71; 13.97% Urbanismo 4465993.57 / 1273823.85 / 3192169.72; 09.02% Educação 6504011.14 / 4442709.72 / 2061301.42; 06.09% Gestão Ambiental 1469673.38 / 77978.66 / 1391694.72; 04.53% Legislativa 1555105.19 / 520992.11 / 1034113.08; 02.67% Comércio e Serviços 672783.44 / 63579.92 / 609203.52; 02.22% Transporte 0.00 / 506418.14 / -506418.14; 01.67% Previdência Social 0.00 / 381419.76 / -381419.76; 01.31% Assistência Social 1038693.15 / 739456.48 / 299236.67; 00.84% Encargos Especiais 0.00 / 192849.39 / -192849.39; 00.83% Saneamento 0.00 / 190340.33 / -190340.33; 00.79% Trabalho 205582.07 / 26192.84 / 179389.23; 00.65% Agricultura 431322.39 / 282151.24 / 149171.15; 00.36% Cultura 273968.24 / 191976.84 / 81991.40; 00.31% Desporto e Lazer 252113.33 / 180515.38 / 71597.95; 00.29% Despesas (Intraorçamentárias) 0.00 / 66476.10 / -66476.10; 00.13% Energia 0.00 / 30386.85 / -30386.85; 00.07% Indústria 0.00 / 15155.33 / -15155.33; 00.06% Segurança Pública 0.00 / 13048.34 / -13048.34; 00.06% Judiciária 0.00 / 14644.69 / -14644.69; 00.06% Essencial à Justiça 0.00 / 14365.44 / -14365.44; 00.02% Direitos da Cidadania 0.00 / 5690.34 / -5690.34; 00.02% Comunicações 0.00 / 3498.42 / -3498.42; 00.01% Habitação 0.00 / 1479.03 / -1479.03; 00.01% Defesa Nacional 0.00 / 2293.89 / -2293.89; 00.00% Relações Exteriores 0.00 / 0.00 / 0.00; 00.00% Organização Agrária 0.00 / 0.00 / 0.00; 00.00% Ciência e Tecnologia 0.00 / 0.00 / 0.00;  0.00;  760.77;  1.00;  1.98;  2.00;  0.00;  -7190.66;  1.00;  1.20;  1.21
211195;  Sucupira do Riachão - MA;  5519.0;  25702875.79; 42.89% Educação 10702796.39 / 5173613.88 / 5529182.51; 14.82% Administração 4366376.20 / 2456086.83 / 1910289.37; 13.06% Trabalho 1693796.06 / 10901.25 / 1682894.81; 06.92% Assistência Social 1628597.66 / 736600.69 / 891996.97; 04.01% Legislativa 0.00 / 516455.50 / -516455.50; 03.04% Saúde 3964355.33 / 3572922.64 / 391432.69; 02.65% Saneamento 566248.48 / 224654.70 / 341593.78; 02.47% Agricultura 99701.80 / 418336.55 / -318634.75; 02.38% Cultura 448004.85 / 141834.11 / 306170.74; 01.53% Previdência Social 0.00 / 197206.05 / -197206.05; 01.37% Desporto e Lazer 50830.28 / 227350.22 / -176519.94; 00.90% Transporte 781674.95 / 666281.42 / 115393.53; 00.71% Despesas (Intraorçamentárias) 0.00 / 91972.53 / -91972.53; 00.61% Gestão Ambiental 0.00 / 78814.95 / -78814.95; 00.55% Comércio e Serviços 0.00 / 70981.08 / -70981.08; 00.47% Energia 0.00 / 60738.06 / -60738.06; 00.46% Encargos Especiais 241741.91 / 182079.55 / 59662.36; 00.42% Judiciária 0.00 / 54254.44 / -54254.44; 00.28% Habitação 0.00 / 35714.67 / -35714.67; 00.23% Urbanismo 1158751.88 / 1187973.11 / -29221.23; 00.10% Essencial à Justiça 0.00 / 12938.92 / -12938.92; 00.07% Segurança Pública 0.00 / 9124.41 / -9124.41; 00.05% Comunicações 0.00 / 6869.44 / -6869.44; 00.02% Indústria 0.00 / 2688.15 / -2688.15; 00.00% Relações Exteriores 0.00 / 0.00 / 0.00; 00.00% Organização Agrária 0.00 / 0.00 / 0.00; 00.00% Direitos da Cidadania 0.00 / 0.00 / 0.00; 00.00% Defesa Nacional 0.00 / 0.00 / 0.00; 00.00% Ciência e Tecnologia 0.00 / 0.00 / 0.00;  0.00;  58759.57;  1.00;  3.12;  3.13;  0.00;  -6382.64;  0.99;  1.12;  1.12
314820;  Patrocínio do Muriaé - MG;  5583.0;  10838057.72; 29.75% Educação 2795903.17 / 4977019.34 / -2181116.17; 27.25% Administração 1279738.26 / 3277212.67 / -1997474.41; 10.55% Saúde 2859588.53 / 3633149.00 / -773560.47; 04.54% Transporte 204654.72 / 537432.55 / -332777.83; 04.36% Assistência Social 269306.66 / 589032.58 / -319725.92; 04.32% Previdência Social 504507.00 / 187764.73 / 316742.27; 04.07% Saneamento 11975.00 / 310355.75 / -298380.75; 03.45% Urbanismo 1360969.91 / 1107991.05 / 252978.86; 01.81% Legislativa 620367.76 / 487694.34 / 132673.42; 01.79% Judiciária 172208.10 / 41000.76 / 131207.34; 01.79% Ciência e Tecnologia 131214.62 / 0.00 / 131214.62; 01.40% Cultura 60793.65 / 163170.62 / -102376.97; 01.29% Desporto e Lazer 95279.89 / 190111.71 / -94831.82; 00.65% Energia 0.00 / 47839.96 / -47839.96; 00.64% Encargos Especiais 133328.51 / 179907.97 / -46579.46; 00.60% Despesas (Intraorçamentárias) 0.00 / 43776.93 / -43776.93; 00.52% Gestão Ambiental 0.00 / 38200.21 / -38200.21; 00.28% Comércio e Serviços 0.00 / 20613.12 / -20613.12; 00.27% Comunicações 27436.48 / 7508.00 / 19928.48; 00.21% Indústria 0.00 / 15270.45 / -15270.45; 00.13% Essencial à Justiça 0.00 / 9537.81 / -9537.81; 00.12% Segurança Pública 25152.51 / 16226.56 / 8925.95; 00.06% Habitação 0.00 / 4174.90 / -4174.90; 00.06% Agricultura 285632.95 / 281305.94 / 4327.01; 00.04% Direitos da Cidadania 0.00 / 2710.35 / -2710.35; 00.03% Trabalho 0.00 / 2434.43 / -2434.43; 00.02% Defesa Nacional 0.00 / 1513.54 / -1513.54; 00.00% Relações Exteriores 0.00 / 0.00 / 0.00; 00.00% Organização Agrária 0.00 / 0.00 / 0.00;  0.00;  3187.91;  0.04;  2.06;  2.08;  0.00;  -3481.38;  1.00;  1.27;  1.29
431910;  São Martinho - RS;  5844.0;  16903626.11; 20.83% Trabalho 1914642.92 / 10738.96 / 1903903.96; 17.79% Encargos Especiais 1793447.96 / 167940.58 / 1625507.38; 13.65% Urbanismo 246978.21 / 1494429.57 / -1247451.36; 12.69% Educação 3581944.47 / 4741962.73 / -1160018.26; 08.16% Transporte 0.00 / 745630.08 / -745630.08; 07.17% Saúde 4449469.62 / 3794418.40 / 655051.22; 03.25% Previdência Social 0.00 / 296600.23 / -296600.23; 02.71% Legislativa 745975.02 / 498520.54 / 247454.48; 02.21% Agricultura 656389.37 / 454774.91 / 201614.46; 01.67% Cultura 113892.38 / 266626.70 / -152734.32; 01.58% Assistência Social 662082.75 / 806933.80 / -144851.05; 01.42% Energia 154798.54 / 24758.12 / 130040.42; 01.38% Administração 2301839.09 / 2427896.06 / -126056.97; 01.26% Desporto e Lazer 50964.05 / 165786.11 / -114822.06; 01.07% Saneamento 52450.00 / 150436.64 / -97986.64; 00.99% Habitação 24695.55 / 115411.15 / -90715.60; 00.59% Judiciária 0.00 / 54011.08 / -54011.08; 00.59% Essencial à Justiça 53991.62 / 0.00 / 53991.62; 00.29% Comércio e Serviços 35274.42 / 61818.97 / -26544.55; 00.22% Indústria 16225.00 / 36060.67 / -19835.67; 00.20% Segurança Pública 2891.80 / 21538.98 / -18647.18; 00.14% Direitos da Cidadania 0.00 / 12485.50 / -12485.50; 00.09% Comunicações 0.00 / 8371.44 / -8371.44; 00.05% Gestão Ambiental 45673.34 / 41039.21 / 4634.13; 00.00% Relações Exteriores 0.00 / 0.00 / 0.00; 00.00% Organização Agrária 0.00 / 0.00 / 0.00; 00.00% Despesas (Intraorçamentárias) 0.00 / 0.00 / 0.00; 00.00% Defesa Nacional 0.00 / 0.00 / 0.00; 00.00% Ciência e Tecnologia 0.00 / 0.00 / 0.00;  0.00;  71520.51;  1.00;  3.36;  3.40;  0.00;  -6518.75;  1.00;  1.29;  1.29
241310;  Senador Elói de Souza - RN;  6034.0;  13536939.04; 18.34% Urbanismo 244218.22 / 1523694.33 / -1279476.11; 14.22% Relações Exteriores 991533.92 / 0.00 / 991533.92; 13.26% Saúde 3270624.43 / 4195568.09 / -924943.66; 12.69% Transporte 0.00 / 884852.85 / -884852.85; 07.21% Educação 5384788.85 / 4881974.08 / 502814.77; 06.62% Agricultura 16926.00 / 478492.03 / -461566.03; 06.04% Previdência Social 0.00 / 420972.29 / -420972.29; 05.38% Encargos Especiais 0.00 / 375277.62 / -375277.62; 03.63% Assistência Social 546977.49 / 800160.34 / -253182.85; 02.42% Desporto e Lazer 41087.57 / 209859.70 / -168772.13; 02.13% Saneamento 0.00 / 148344.16 / -148344.16; 02.01% Cultura 36744.90 / 177288.15 / -140543.25; 01.15% Gestão Ambiental 0.00 / 80191.76 / -80191.76; 00.94% Despesas (Intraorçamentárias) 0.00 / 65822.20 / -65822.20; 00.76% Energia 0.00 / 53026.49 / -53026.49; 00.65% Indústria 0.00 / 45579.79 / -45579.79; 00.40% Trabalho 0.00 / 28007.36 / -28007.36; 00.40% Legislativa 564799.72 / 592606.54 / -27806.82; 00.40% Judiciária 0.00 / 27720.16 / -27720.16; 00.34% Administração 2439237.94 / 2463196.46 / -23958.52; 00.33% Habitação 0.00 / 23104.60 / -23104.60; 00.25% Segurança Pública 0.00 / 17680.98 / -17680.98; 00.25% Comércio e Serviços 0.00 / 17756.81 / -17756.81; 00.14% Comunicações 0.00 / 10025.06 / -10025.06; 00.03% Defesa Nacional 0.00 / 2229.05 / -2229.05; 00.00% Organização Agrária 0.00 / 0.00 / 0.00; 00.00% Essencial à Justiça 0.00 / 0.00 / 0.00; 00.00% Direitos da Cidadania 0.00 / 0.00 / 0.00; 00.00% Ciência e Tecnologia 0.00 / 0.00 / 0.00;  0.00;  1249192.96;  1.00;  60.37;  61.16;  0.00;  180587.00;  1.00;  8.40;  8.51
411110;  Itambé - PR;  6183.0;  15413829.75; 23.17% Educação 3424185.95 / 4946071.76 / -1521885.81; 15.44% Trabalho 1026540.06 / 12132.08 / 1014407.98; 09.12% Saúde 4480741.32 / 3881481.01 / 599260.31; 08.84% Administração 3432487.92 / 2851679.99 / 580807.93; 06.48% Assistência Social 327167.88 / 752685.42 / -425517.54; 06.37% Transporte 0.00 / 418203.06 / -418203.06; 05.13% Urbanismo 1571995.25 / 1234819.85 / 337175.40; 04.91% Previdência Social 0.00 / 322482.29 / -322482.29; 04.61% Encargos Especiais 0.00 / 302789.51 / -302789.51; 02.88% Saneamento 0.00 / 189454.96 / -189454.96; 01.84% Agricultura 154875.32 / 275969.11 / -121093.79; 01.55% Cultura 252192.80 / 150173.38 / 102019.42; 01.53% Legislativa 534993.36 / 635622.00 / -100628.64; 01.51% Desporto e Lazer 104211.12 / 203220.92 / -99009.80; 01.47% Despesas (Intraorçamentárias) 0.00 / 96277.40 / -96277.40; 01.02% Habitação 0.00 / 67256.50 / -67256.50; 00.83% Direitos da Cidadania 54337.84 / 0.00 / 54337.84; 00.75% Defesa Nacional 50100.93 / 624.47 / 49476.46; 00.67% Comércio e Serviços 0.00 / 43741.00 / -43741.00; 00.54% Energia 0.00 / 35221.31 / -35221.31; 00.51% Gestão Ambiental 0.00 / 33607.00 / -33607.00; 00.33% Indústria 0.00 / 21999.64 / -21999.64; 00.20% Segurança Pública 0.00 / 13069.31 / -13069.31; 00.19% Judiciária 0.00 / 12328.64 / -12328.64; 00.07% Comunicações 0.00 / 4566.86 / -4566.86; 00.02% Ciência e Tecnologia 0.00 / 1551.33 / -1551.33; 00.00% Relações Exteriores 0.00 / 0.00 / 0.00; 00.00% Organização Agrária 0.00 / 0.00 / 0.00; 00.00% Essencial à Justiça 0.00 / 47.17 / -47.17;  0.00;  8767.25;  0.93;  2.31;  2.35;  0.00;  -1210.88;  1.00;  1.44;  1.45
410740;  Enéas Marques - PR;  6209.0;  23099096.98; 32.77% Transporte 3405583.63 / 511726.88 / 2893856.75; 26.47% Educação 7581521.92 / 5243767.65 / 2337754.27; 06.15% Legislativa 0.00 / 542991.24 / -542991.24; 05.45% Saúde 4469107.12 / 3988125.95 / 480981.17; 04.50% Agricultura 989455.87 / 592245.65 / 397210.22; 03.45% Urbanismo 1593614.93 / 1288839.23 / 304775.70; 02.82% Previdência Social 0.00 / 249169.35 / -249169.35; 02.49% Encargos Especiais 588984.69 / 369467.36 / 219517.33; 01.96% Administração 2599725.59 / 2772879.57 / -173153.98; 01.90% Ciência e Tecnologia 167772.71 / 0.00 / 167772.71; 01.80% Cultura 5000.00 / 164128.00 / -159128.00; 01.34% Desporto e Lazer 302880.35 / 184645.11 / 118235.24; 01.30% Gestão Ambiental 157326.43 / 42664.68 / 114661.75; 01.27% Assistência Social 844846.39 / 732889.52 / 111956.87; 01.21% Energia 137487.13 / 30743.14 / 106743.99; 01.18% Saneamento 253106.92 / 149017.37 / 104089.55; 01.09% Despesas (Intraorçamentárias) 0.00 / 96277.40 / -96277.40; 00.87% Habitação 0.00 / 76784.88 / -76784.88; 00.82% Comércio e Serviços 0.00 / 72428.71 / -72428.71; 00.32% Judiciária 0.00 / 28552.60 / -28552.60; 00.31% Indústria 2683.30 / 29795.07 / -27111.77; 00.21% Segurança Pública 0.00 / 18609.78 / -18609.78; 00.20% Comunicações 0.00 / 18034.07 / -18034.07; 00.14% Trabalho 0.00 / 12132.08 / -12132.08; 00.00% Relações Exteriores 0.00 / 0.00 / 0.00; 00.00% Organização Agrária 0.00 / 0.00 / 0.00; 00.00% Essencial à Justiça 0.00 / 47.17 / -47.17; 00.00% Direitos da Cidadania 0.00 / 0.00 / 0.00; 00.00% Defesa Nacional 0.00 / 0.00 / 0.00;  0.00;  5600.34;  0.10;  2.04;  2.07;  0.00;  -3296.43;  1.00;  1.28;  1.29
420800;  Itá - SC;  6383.0;  35929956.99; 16.16% Saúde 7536654.40 / 4459287.89 / 3077366.51; 15.21% Educação 8040177.42 / 5144332.33 / 2895845.09; 12.96% Encargos Especiais 2728882.99 / 261376.78 / 2467506.21; 12.27% Agricultura 2780517.35 / 444064.59 / 2336452.76; 11.57% Comércio e Serviços 2239446.52 / 37194.87 / 2202251.65; 07.56% Transporte 2171057.37 / 732234.35 / 1438823.02; 05.75% Cultura 1278761.35 / 184705.70 / 1094055.65; 04.40% Assistência Social 1561645.71 / 724805.33 / 836840.38; 03.90% Saneamento 826491.25 / 84170.06 / 742321.19; 03.51% Urbanismo 2258921.68 / 1591321.05 / 667600.63; 02.24% Previdência Social 0.00 / 426247.96 / -426247.96; 01.49% Desporto e Lazer 527461.76 / 243595.38 / 283866.38; 00.82% Gestão Ambiental 192603.46 / 36839.94 / 155763.52; 00.38% Administração 2914527.24 / 2841969.97 / 72557.27; 00.33% Segurança Pública 101296.43 / 39028.35 / 62268.08; 00.28% Habitação 66521.40 / 118974.38 / -52452.98; 00.27% Legislativa 675418.14 / 624747.78 / 50670.36; 00.21% Despesas (Intraorçamentárias) 0.00 / 39265.04 / -39265.04; 00.18% Judiciária 0.00 / 34198.04 / -34198.04; 00.16% Direitos da Cidadania 0.00 / 30846.43 / -30846.43; 00.14% Indústria 29572.52 / 2384.79 / 27187.73; 00.12% Trabalho 0.00 / 22102.52 / -22102.52; 00.06% Energia 0.00 / 10510.39 / -10510.39; 00.03% Comunicações 0.00 / 5085.61 / -5085.61; 00.02% Essencial à Justiça 0.00 / 3510.79 / -3510.79; 00.02% Defesa Nacional 0.00 / 2965.26 / -2965.26; 00.00% Relações Exteriores 0.00 / 0.00 / 0.00; 00.00% Organização Agrária 0.00 / 270.30 / -270.30; 00.00% Ciência e Tecnologia 0.00 / 0.00 / 0.00;  0.00;  13140.86;  1.00;  2.03;  2.04;  0.00;  -8444.16;  0.04;  1.03;  1.03
312290;  Dona Eusébia - MG;  6386.0;  14361455.75; 42.25% Administração 14361455.75 / 2903080.46 / 11458375.29; 20.53% Educação 0.00 / 5567000.23 / -5567000.23; 16.60% Saúde 0.00 / 4501967.12 / -4501967.12; 05.74% Urbanismo 0.00 / 1556439.77 / -1556439.77; 03.02% Transporte 0.00 / 819616.09 / -819616.09; 02.62% Assistência Social 0.00 / 709362.72 / -709362.72; 02.17% Legislativa 0.00 / 587787.96 / -587787.96; 01.57% Previdência Social 0.00 / 426247.96 / -426247.96; 01.37% Agricultura 0.00 / 371799.94 / -371799.94; 00.94% Encargos Especiais 0.00 / 253793.97 / -253793.97; 00.87% Desporto e Lazer 0.00 / 235985.12 / -235985.12; 00.75% Cultura 0.00 / 202523.34 / -202523.34; 00.40% Habitação 0.00 / 108365.95 / -108365.95; 00.30% Saneamento 0.00 / 81736.87 / -81736.87; 00.14% Gestão Ambiental 0.00 / 36839.94 / -36839.94; 00.14% Despesas (Intraorçamentárias) 0.00 / 39265.04 / -39265.04; 00.14% Comércio e Serviços 0.00 / 37194.87 / -37194.87; 00.13% Segurança Pública 0.00 / 36271.36 / -36271.36; 00.13% Judiciária 0.00 / 34198.04 / -34198.04; 00.11% Direitos da Cidadania 0.00 / 30846.43 / -30846.43; 00.04% Energia 0.00 / 11487.52 / -11487.52; 00.02% Comunicações 0.00 / 5085.61 / -5085.61; 00.01% Indústria 0.00 / 2384.79 / -2384.79; 00.01% Essencial à Justiça 0.00 / 3510.79 / -3510.79; 00.01% Defesa Nacional 0.00 / 2965.26 / -2965.26; 00.00% Trabalho 0.00 / 94.10 / -94.10; 00.00% Relações Exteriores 0.00 / 0.00 / 0.00; 00.00% Organização Agrária 0.00 / 270.30 / -270.30; 00.00% Ciência e Tecnologia 0.00 / 0.00 / 0.00;  0.00;  2303.43;  1.00;  2.71;  2.75;  0.00;  107067.37;  1.00;  3.01;  3.05
430090;  Aratiba - RS;  6663.0;  36773344.31; 33.43% Administração 10069144.10 / 2848795.87 / 7220348.23; 13.89% Saúde 7241419.87 / 4242645.01 / 2998774.86; 13.16% Transporte 3323804.81 / 480877.48 / 2842927.33; 07.32% Educação 6289311.14 / 4709062.24 / 1580248.90; 07.06% Despesas (Intraorçamentárias) 1690315.24 / 166149.38 / 1524165.86; 06.95% Agricultura 1879545.82 / 379147.95 / 1500397.87; 06.64% Indústria 1435824.23 / 2742.77 / 1433081.46; 03.88% Previdência Social 1164596.94 / 325976.31 / 838620.63; 02.25% Legislativa 1062009.88 / 576691.85 / 485318.03; 01.20% Cultura 458121.88 / 198284.92 / 259836.96; 01.19% Assistência Social 969796.26 / 713635.12 / 256161.14; 00.82% Desporto e Lazer 330815.80 / 152948.57 / 177867.23; 00.51% Habitação 132814.78 / 22970.82 / 109843.96; 00.34% Encargos Especiais 236743.20 / 310683.15 / -73939.95; 00.34% Comércio e Serviços 103251.19 / 30279.98 / 72971.21; 00.30% Judiciária 0.00 / 64901.74 / -64901.74; 00.17% Segurança Pública 41646.72 / 5505.90 / 36140.82; 00.16% Comunicações 42962.59 / 8459.28 / 34503.31; 00.10% Energia 68020.24 / 46063.97 / 21956.27; 00.09% Gestão Ambiental 61468.09 / 42248.77 / 19219.32; 00.08% Saneamento 230496.76 / 247025.80 / -16529.04; 00.05% Trabalho 0.00 / 11059.75 / -11059.75; 00.04% Urbanismo 1629080.01 / 1637766.60 / -8686.59; 00.01% Direitos da Cidadania 0.00 / 3099.15 / -3099.15; 00.01% Defesa Nacional 0.00 / 2871.13 / -2871.13; 00.01% Ciência e Tecnologia 2470.00 / 13.75 / 2456.25; 00.00% Relações Exteriores 0.00 / 0.00 / 0.00; 00.00% Organização Agrária 0.00 / 0.00 / 0.00; 00.00% Essencial à Justiça 0.00 / 0.00 / 0.00;  0.00;  5009.45;  0.15;  1.76;  1.78;  0.00;  -7481.99;  0.30;  1.23;  1.23
354820;  Santo Antônio do Pinhal - SP;  6750.0;  23782086.35; 29.73% Educação 8664932.44 / 5314631.65 / 3350300.79; 27.93% Comércio e Serviços 3152327.24 / 4993.97 / 3147333.27; 11.04% Administração 1711106.98 / 2954820.07 / -1243713.09; 09.16% Saúde 5030731.61 / 3997971.81 / 1032759.80; 03.37% Urbanismo 1319458.94 / 939939.18 / 379519.76; 03.05% Gestão Ambiental 437721.58 / 93696.37 / 344025.21; 03.02% Encargos Especiais 511700.83 / 171051.38 / 340649.45; 02.45% Agricultura 115385.88 / 391285.03 / -275899.15; 02.11% Previdência Social 470201.83 / 232418.70 / 237783.13; 01.50% Cultura 9641.86 / 178170.46 / -168528.60; 01.20% Legislativa 689000.00 / 554020.70 / 134979.30; 01.18% Saneamento 0.00 / 132570.97 / -132570.97; 00.99% Assistência Social 824832.40 / 712994.84 / 111837.56; 00.88% Transporte 588349.93 / 489059.16 / 99290.77; 00.82% Desporto e Lazer 256694.83 / 163881.62 / 92813.21; 00.33% Indústria 0.00 / 37203.18 / -37203.18; 00.26% Judiciária 0.00 / 28993.50 / -28993.50; 00.26% Habitação 0.00 / 29166.00 / -29166.00; 00.19% Despesas (Intraorçamentárias) 0.00 / 21325.51 / -21325.51; 00.17% Energia 0.00 / 19145.92 / -19145.92; 00.10% Trabalho 0.00 / 11101.78 / -11101.78; 00.10% Essencial à Justiça 0.00 / 11276.74 / -11276.74; 00.09% Segurança Pública 0.00 / 9963.53 / -9963.53; 00.04% Comunicações 0.00 / 5050.75 / -5050.75; 00.03% Direitos da Cidadania 0.00 / 3127.67 / -3127.67; 00.00% Relações Exteriores 0.00 / 0.00 / 0.00; 00.00% Organização Agrária 0.00 / 0.00 / 0.00; 00.00% Defesa Nacional 0.00 / 215.63 / -215.63; 00.00% Ciência e Tecnologia 0.00 / 0.00 / 0.00;  0.00;  21400.51;  1.00;  2.29;  2.30;  0.00;  -8221.47;  0.00;  1.04;  1.04
270780;  Roteiro - AL;  6819.0;  47724321.51; 37.35% Administração 15850195.89 / 2883850.52 / 12966345.37; 18.25% Educação 11596535.87 / 5260899.44 / 6335636.43; 14.88% Comércio e Serviços 5209331.78 / 45236.22 / 5164095.56; 07.08% Transporte 3099978.85 / 643032.52 / 2456946.33; 06.10% Saúde 5856598.75 / 3739818.18 / 2116780.57; 05.44% Judiciária 1902612.64 / 12803.83 / 1889808.81; 03.25% Urbanismo 82114.85 / 1208868.55 / -1126753.70; 02.55% Assistência Social 1569096.67 / 684402.38 / 884694.29; 01.17% Legislativa 943417.39 / 536213.73 / 407203.66; 00.97% Despesas (Intraorçamentárias) 0.00 / 335109.36 / -335109.36; 00.66% Previdência Social 355572.22 / 585513.13 / -229940.91; 00.47% Saneamento 0.00 / 162396.30 / -162396.30; 00.46% Desporto e Lazer 328971.67 / 168323.90 / 160647.77; 00.41% Agricultura 221591.02 / 365346.42 / -143755.40; 00.24% Cultura 248342.51 / 165629.02 / 82713.49; 00.19% Gestão Ambiental 139698.14 / 75369.07 / 64329.07; 00.13% Energia 1650.00 / 46646.13 / -44996.13; 00.12% Encargos Especiais 306134.16 / 348056.17 / -41922.01; 00.09% Direitos da Cidadania 0.00 / 31581.49 / -31581.49; 00.05% Essencial à Justiça 0.00 / 18196.85 / -18196.85; 00.03% Trabalho 0.00 / 9542.26 / -9542.26; 00.03% Indústria 0.00 / 10488.49 / -10488.49; 00.03% Comunicações 0.00 / 11163.92 / -11163.92; 00.02% Segurança Pública 0.00 / 5794.97 / -5794.97; 00.02% Habitação 12479.10 / 6370.78 / 6108.32; 00.02% Ciência e Tecnologia 0.00 / 6308.27 / -6308.27; 00.01% Defesa Nacional 0.00 / 2010.07 / -2010.07; 00.00% Relações Exteriores 0.00 / 0.00 / 0.00; 00.00% Organização Agrária 0.00 / 0.00 / 0.00;  0.00;  165682.92;  1.00;  3.94;  3.95;  0.00;  -8791.42;  1.00;  1.18;  1.18
521100;  Itapirapuã - GO;  7017.0;  39825559.52; 79.40% Saneamento 21506365.42 / 220617.88 / 21285747.54; 03.96% Saúde 5197435.05 / 4136845.68 / 1060589.37; 03.64% Urbanismo 2022017.97 / 1046272.22 / 975745.75; 01.95% Educação 4526481.24 / 5050323.92 / -523842.68; 01.53% Administração 2293132.39 / 2702164.80 / -409032.41; 01.36% Assistência Social 962195.85 / 598388.85 / 363807.00; 01.11% Comércio e Serviços 307658.77 / 9117.42 / 298541.35; 01.09% Agricultura 643283.34 / 352150.28 / 291133.06; 00.95% Encargos Especiais 0.00 / 255909.92 / -255909.92; 00.91% Transporte 1069994.51 / 825063.15 / 244931.36; 00.82% Legislativa 750906.49 / 529819.70 / 221086.79; 00.71% Cultura 0.00 / 189664.16 / -189664.16; 00.55% Previdência Social 0.00 / 147572.84 / -147572.84; 00.51% Segurança Pública 165566.86 / 28169.44 / 137397.42; 00.41% Desporto e Lazer 282387.08 / 172711.06 / 109676.02; 00.33% Despesas (Intraorçamentárias) 0.00 / 89101.41 / -89101.41; 00.26% Essencial à Justiça 69046.50 / 505.10 / 68541.40; 00.14% Energia 0.00 / 36230.66 / -36230.66; 00.10% Judiciária 2041.00 / 30102.22 / -28061.22; 00.10% Gestão Ambiental 27047.05 / 52966.95 / -25919.90; 00.08% Trabalho 0.00 / 22741.72 / -22741.72; 00.05% Indústria 0.00 / 13927.52 / -13927.52; 00.02% Habitação 0.00 / 5375.84 / -5375.84; 00.01% Direitos da Cidadania 0.00 / 2692.21 / -2692.21; 00.01% Comunicações 0.00 / 2149.80 / -2149.80; 00.00% Relações Exteriores 0.00 / 0.00 / 0.00; 00.00% Organização Agrária 0.00 / 0.00 / 0.00; 00.00% Defesa Nacional 0.00 / 343.57 / -343.57; 00.00% Ciência e Tecnologia 0.00 / 0.00 / 0.00;  0.00;  259351.20;  1.00;  6.98;  7.10;  0.00;  -4428.85;  1.00;  1.24;  1.25
