#Codigo;Cidade;População;Despesas (Exceto Intraorçamentárias);Legislativa;Judiciária;Essencial à Justiça;Administração;Defesa Nacional;Segurança Pública;Relações Exteriores;Assistência Social;Previdência Social;Saúde;Trabalho;Educação;Cultura;Direitos da Cidadania;Urbanismo;Habitação;Saneamento;Gestão Ambiental;Ciência e Tecnologia;Agricultura;Organização Agrária;Indústria;Comércio e Serviços;Comunicações;Energia;Transporte;Desporto e Lazer;Encargos Especiais;Despesas (Intraorçamentárias);GAUSSIAN-MODEL_REL_NOR;SVM_REL_NOR;COP_REL_NOR;OPTICS_REL_NOR;LOF_REL_NOR;GAUSSIAN-MODEL_SUA_NOR;SVM_SUA_NOR;COP_SUA_NOR;OPTICS_SUA_NOR;LOF_SUA_NOR
293160;Teolândia - BA;15079.0;31837875.81;1027270.84;0.00;0.00;2503638.18;0.00;0.00;0.00;564402.65;0.00;6776415.43;0.00;15138676.53;0.00;0.00;5327276.21;52752.38;0.00;0.00;0.00;221673.19;0.00;0.00;0.00;0.00;0.00;0.00;225770.40;0.00;0.00;0.00;-8422.60;0.03;1.21;1.21;0.00;-4462.28;1.00;1.11;1.11
430461;Canudos do Vale - RS;1834.0;10184537.05;437151.43;0.00;0.00;2972140.44;0.00;0.00;0.00;149602.56;0.00;2290753.01;0.00;2553859.36;116776.00;0.00;0.00;0.00;55792.49;98052.08;0.00;615058.43;0.00;0.00;8399.25;0.00;56651.63;819858.77;10441.60;0.00;0.00;0.00;-10882.59;0.08;1.36;1.36;0.00;798.53;0.01;1.17;1.19
260210;Bom Conselho - PE;47520.0;76141506.55;2040402.47;0.00;0.00;5670421.83;0.00;0.00;0.00;1987152.23;6016180.25;20145493.84;0.00;26046760.90;959890.30;0.00;8273341.99;0.00;1549688.45;0.00;0.00;3282411.81;0.00;0.00;0.00;0.00;0.00;121680.00;14575.40;33507.08;7654962.67;0.00;-7160.43;0.02;1.09;1.09;0.00;-8257.86;0.85;1.09;1.09
260915;Manari - PE;19910.0;38698986.60;1145446.79;0.00;0.00;4245051.72;0.00;0.00;0.00;2855403.31;1890639.57;6336353.77;0.00;18231827.88;482360.54;0.00;872844.43;0.00;0.00;0.00;0.00;956700.84;0.00;0.00;0.00;0.00;0.00;219796.32;7900.00;1454661.43;0.00;0.00;-8905.05;0.91;1.26;1.26;0.00;-8552.46;0.22;1.03;1.02
290770;Chorrochó - BA;11484.0;24226613.61;884709.99;31120.00;0.00;5459393.61;0.00;0.00;0.00;628907.62;0.00;5591106.83;0.00;10129836.50;52890.00;0.00;987998.12;0.00;332788.24;0.00;0.00;127842.77;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.93;0.00;0.00;-8722.44;0.00;1.02;1.02;0.00;-4411.17;0.00;1.08;1.08
500769;São Gabriel do Oeste - MS;24515.0;100943869.32;3245854.03;0.00;0.00;8670757.27;0.00;0.00;0.00;3650138.60;0.00;39646708.43;0.00;20974340.10;1391852.45;0.00;9959333.98;0.00;6276042.09;47522.00;0.00;1496916.46;0.00;0.00;213259.10;0.00;0.00;2234872.01;1023521.82;2112750.98;0.00;0.00;-12394.62;0.59;1.48;1.49;0.00;-8712.21;0.21;1.05;1.05
420287;Brunópolis - SC;2690.0;12715657.46;579000.00;0.00;0.00;1921820.86;0.00;20895.31;0.00;767060.14;0.00;3009784.13;0.00;2672934.87;13645.60;0.00;1762101.97;14629.49;468461.70;0.00;0.00;507238.97;0.00;0.00;0.00;0.00;0.00;779772.96;67611.05;130700.41;0.00;0.00;-13924.48;0.06;1.21;1.22;0.00;-7187.25;0.02;1.04;1.04
410500;Catanduvas - PR;10463.0;22148549.55;0.00;0.00;0.00;2894382.08;0.00;0.00;0.00;1346562.10;0.00;4207622.10;0.00;6089879.60;709486.84;0.00;3527997.75;0.00;0.00;5058.60;0.00;1170419.87;0.00;0.00;0.00;0.00;0.00;1379696.95;81066.63;736377.03;1030219.65;0.00;-9628.63;0.09;1.46;1.47;0.00;-6696.74;0.26;1.05;1.05
431810;São Francisco de Assis - RS;19556.0;38228658.77;1440657.92;0.00;0.00;10189408.84;0.00;2945.92;0.00;416778.47;2378846.14;8374777.90;69759.88;8713464.19;148575.39;0.00;74815.94;63837.77;177872.92;360204.35;0.00;919459.19;0.00;501255.64;0.00;0.00;379507.67;2685844.45;432324.19;898322.00;3080881.76;0.00;-9026.58;0.27;1.22;1.23;0.00;-9002.18;0.98;1.09;1.09
291360;Ilhéus - BA;182350.0;278726085.79;10069513.02;9067439.34;0.00;53040299.90;0.00;0.00;0.00;7669472.65;0.00;76762281.19;0.00;79879564.74;1341311.58;0.00;4939721.53;0.00;9966070.68;3354105.21;0.00;556150.50;0.00;0.00;13849390.45;1435472.26;1989724.98;1595670.94;417281.70;2792615.12;0.00;0.00;-6340.09;1.00;1.59;1.59;0.00;-2795.82;1.00;1.35;1.35
130280;Maraã - AM;18367.0;44398482.15;0.00;0.00;0.00;5094454.92;0.00;0.00;0.00;1629272.15;1964.76;8485040.23;0.00;22187749.96;843001.75;0.00;4079416.60;330000.00;148521.99;285538.30;0.00;946828.65;0.00;0.00;0.00;0.00;0.00;0.00;0.00;366692.84;0.00;0.00;-9520.91;0.74;1.23;1.24;0.00;-5125.34;0.95;1.20;1.20
355230;Sud Mennucci - SP;7702.0;29557264.10;0.00;0.00;0.00;3977499.08;0.00;0.00;0.00;1368180.35;0.00;9319231.93;0.00;8888781.60;444229.07;0.00;3092960.30;0.00;0.00;107103.78;229067.90;624442.23;0.00;0.00;0.00;0.00;0.00;432066.03;426116.09;647585.74;0.00;0.00;8619.03;0.34;2.14;2.17;0.00;-4181.76;1.00;1.25;1.24
432237;Unistalda - RS;2489.0;12219725.47;544223.73;0.00;0.00;2082745.28;0.00;0.00;0.00;395859.00;0.00;3113033.74;3500.00;3916642.34;85676.79;0.00;1373592.58;660.54;85092.21;455.76;0.00;597313.00;0.00;0.00;25.00;0.00;0.00;5017.04;15888.46;0.00;0.00;0.00;-12628.94;0.05;1.28;1.28;0.00;-7150.40;0.47;1.07;1.08
521220;Jussara - GO;19402.0;42986350.17;1466359.52;0.00;0.00;7847742.78;0.00;351951.40;0.00;1756067.97;3207929.22;10986027.29;0.00;13050111.48;417646.76;0.00;1749757.39;0.00;45000.00;113089.61;0.00;83947.45;0.00;0.00;0.00;0.00;211057.43;1699661.87;0.00;0.00;0.00;0.00;-9893.55;0.09;1.11;1.11;0.00;-6279.00;1.00;1.18;1.18
292905;São Félix do Coribe - BA;15548.0;33571350.46;996224.16;0.00;0.00;5987766.16;0.00;40949.60;0.00;232885.84;355898.40;7443561.32;170311.65;11021760.01;632032.13;760.00;1875002.82;92450.47;2876738.54;62113.07;0.00;982476.02;0.00;0.00;249.00;0.00;0.00;312362.15;240424.02;247385.10;0.00;0.00;-9572.91;0.34;1.28;1.29;0.00;-11108.82;0.16;1.15;1.15
130150;Envira - AM;18422.0;39383288.07;1209064.14;0.00;0.00;8607855.78;0.00;196441.29;0.00;522888.83;727958.98;5289675.23;0.00;12756535.51;604412.58;0.00;4795961.17;0.00;1413624.99;0.00;0.00;850687.95;0.00;0.00;0.00;0.00;0.00;901799.40;656018.21;850364.01;858774.73;0.00;-10191.87;0.99;1.38;1.39;0.00;-9279.76;1.00;1.07;1.07
411050;Ipiranga - PR;14895.0;33803270.17;1047613.86;0.00;0.00;4863854.56;0.00;0.00;0.00;1104789.40;0.00;8933219.12;0.00;10837004.43;161897.36;0.00;2963708.35;0.00;0.00;116954.30;0.00;373175.54;0.00;129222.82;28855.64;0.00;0.00;2759651.45;483323.34;0.00;0.00;0.00;-10289.48;0.04;1.16;1.17;0.00;-7868.16;0.10;1.12;1.12
431245;Morro Redondo - RS;6509.0;14732493.43;704250.06;0.00;0.00;2649750.04;0.00;3244.65;0.00;398941.38;0.00;3595164.15;0.00;3653064.56;159850.25;0.00;1342504.31;248413.37;34183.07;67178.25;0.00;400531.43;0.00;0.00;10000.00;0.00;23289.65;963579.55;27107.69;451441.02;0.00;0.00;-10958.76;0.13;1.30;1.31;0.00;-8981.37;0.00;1.02;1.02
430670;Dona Francisca - RS;3397.0;13034970.19;421832.45;0.00;0.00;1889213.12;0.00;0.00;0.00;333862.54;858338.86;4754993.12;0.00;1981870.85;155181.69;0.00;312132.94;41103.50;91522.97;17949.71;0.00;1164815.59;0.00;0.00;367917.78;0.00;156911.19;424048.96;63274.92;0.00;663181.10;0.00;-8763.93;1.00;1.63;1.63;0.00;-6326.42;1.00;1.13;1.14
411535;Maripá - PR;5802.0;23800288.26;1077248.77;0.00;0.00;2833449.64;0.00;0.00;0.00;1061631.73;0.00;4145110.69;47466.34;5062409.21;432047.10;0.00;3297250.28;205000.00;0.00;10235.93;0.00;1263060.44;0.00;155273.23;774922.51;0.00;0.00;2591895.91;372916.55;470369.93;0.00;0.00;-13664.37;0.96;1.48;1.49;0.00;-7418.84;0.67;1.10;1.11
355570;União Paulista - SP;1733.0;10843166.64;517674.61;0.00;0.00;1843588.47;0.00;0.00;0.00;766781.67;497400.97;2953439.50;0.00;2084345.39;680.00;0.00;878310.15;134100.00;0.00;0.00;0.00;368530.06;0.00;0.00;0.00;0.00;0.00;543349.30;254956.52;10.00;598045.14;0.00;-6878.62;0.46;1.48;1.49;0.00;-5082.83;0.08;1.17;1.17
411695;Nova Esperança do Sudoeste - PR;5211.0;17032945.87;0.00;0.00;0.00;3234825.38;0.00;0.00;0.00;584281.99;0.00;4643100.09;0.00;3401458.54;104800.74;0.00;2121404.50;0.00;0.00;124519.12;0.00;918258.36;0.00;0.00;0.00;0.00;0.00;1623615.95;102184.42;174496.78;0.00;0.00;-11847.42;0.00;1.19;1.19;0.00;-6451.75;0.00;1.02;1.02
291930;Lençóis - BA;11340.0;23411076.19;905079.92;0.00;0.00;2885108.29;0.00;0.00;0.00;917436.82;0.00;5739654.68;0.00;8728770.33;822360.38;0.00;2345232.47;0.00;0.00;116866.58;0.00;119561.66;0.00;0.00;1300.00;0.00;7965.00;4773.50;439760.56;377206.00;0.00;0.00;-10360.24;0.00;1.09;1.10;0.00;-8906.29;0.00;1.00;1.00
410160;Arapoti - PR;27362.0;54585225.67;0.00;427831.27;0.00;4908970.48;0.00;232033.90;0.00;2138087.77;400281.00;14152318.12;0.00;17963269.76;95434.56;0.00;6094521.13;146690.04;0.00;2385678.71;0.00;573577.10;0.00;115987.92;0.00;6374.91;0.00;1016591.20;408780.33;3518797.47;2112102.75;0.00;-9175.36;0.00;1.31;1.31;0.00;-7016.78;1.00;1.18;1.18
412510;São João do Triunfo - PR;14583.0;27645490.39;0.00;0.00;0.00;4396820.64;0.00;0.00;0.00;1400817.73;0.00;7021737.71;0.00;8014032.94;485021.94;0.00;3504247.49;0.00;128460.00;13020.00;0.00;322642.72;0.00;0.00;0.00;0.00;0.00;1974284.45;384404.77;0.00;0.00;0.00;-8559.12;0.01;1.22;1.23;0.00;-7155.34;0.00;1.02;1.02
355040;São Pedro - SP;33966.0;92080531.21;2113502.88;0.00;868645.53;3938553.54;39013.11;1959983.08;0.00;3398567.65;127068.55;18743302.41;134611.68;25543857.47;235941.62;0.00;14930165.59;0.00;12201385.06;2083835.66;0.00;246826.96;0.00;0.00;3362547.80;0.00;0.00;0.00;784967.29;1367755.33;0.00;0.00;-7786.61;1.00;1.60;1.63;0.00;-2944.58;1.00;1.25;1.26
291620;Itapé - BA;10448.0;19570740.82;782171.28;0.00;0.00;4248047.36;0.00;0.00;0.00;640173.68;0.00;4541128.21;0.00;7188073.43;200847.58;0.00;409924.86;69356.34;0.00;2100.00;0.00;514710.39;0.00;0.00;0.00;0.00;0.00;40158.90;2530.00;931518.79;0.00;0.00;-8748.62;0.08;1.12;1.12;0.00;-8975.01;0.00;1.05;1.05
500430;Iguatemi - MS;15534.0;40343020.47;1919164.55;494000.00;0.00;8269860.64;0.00;0.00;0.00;2049000.88;0.00;9803472.30;0.00;10746007.53;43252.00;0.00;3078212.10;0.00;0.00;281829.78;0.00;540657.55;0.00;0.00;0.00;0.00;466672.20;1097976.22;814298.86;738615.86;0.00;0.00;-11789.04;0.01;1.26;1.27;0.00;-7826.36;0.06;1.10;1.10
220350;Elesbão Veloso - PI;14462.0;21745614.53;747149.58;0.00;98893.80;1840157.37;0.00;0.00;0.00;1099808.62;0.00;6796709.78;0.00;8707061.62;81399.34;0.00;506868.57;6667.00;551922.56;0.00;0.00;720379.33;0.00;0.00;0.00;21780.00;0.00;66106.50;142769.02;357941.44;0.00;0.00;-7745.60;0.90;1.13;1.13;0.00;-6686.01;0.64;1.12;1.12
355535;Ubarana - SP;5822.0;21548631.30;927974.55;0.00;0.00;2281938.86;0.00;0.00;0.00;900748.01;1109603.11;5122431.35;162914.52;6908011.53;504187.09;0.00;1077798.85;0.00;833789.81;242978.09;0.00;90767.44;0.00;0.00;45142.66;0.00;0.00;293953.90;185225.94;861165.59;0.00;0.00;-13934.49;1.00;1.48;1.50;0.00;-9065.66;0.01;1.08;1.08
430560;Colorado - RS;3546.0;15302307.31;592802.56;0.00;0.00;1815801.62;0.00;80901.15;0.00;451587.77;1142674.48;3986631.39;0.00;3038091.97;81937.00;0.00;462654.57;1415.50;8858.20;0.00;0.00;156347.16;0.00;0.00;36554.32;0.00;0.00;1581139.15;283042.97;1581867.50;0.00;0.00;-3282.17;0.77;1.59;1.60;0.00;-8265.05;0.04;1.02;1.02
352740;Lucélia - SP;21059.0;47172304.90;1461196.47;82626.04;0.00;4954208.45;0.00;0.00;0.00;2406017.02;0.00;13731125.86;0.00;15995913.10;492300.81;0.00;5570863.14;0.00;0.00;0.00;0.00;944100.58;0.00;0.00;0.00;0.00;0.00;287505.83;548939.27;697508.33;0.00;0.00;-10632.61;0.00;1.05;1.05;0.00;-7835.17;0.02;1.11;1.11
250375;Cajazeirinhas - PB;3148.0;11796115.19;521457.20;0.00;0.00;1534168.04;0.00;0.00;0.00;840696.70;97866.80;2708046.42;83708.40;4519712.74;125554.41;0.00;785011.35;0.00;0.00;0.00;0.00;451413.03;0.00;0.00;0.00;0.00;0.00;0.00;920.00;127560.10;0.00;0.00;-13010.87;0.09;1.27;1.27;0.00;-5509.19;0.02;1.19;1.19
431570;Rio Pardo - RS;38899.0;82435920.38;2590402.66;0.00;0.00;6236787.33;0.00;1285616.66;0.00;1774828.27;0.00;33351585.72;0.00;17587149.35;0.00;0.00;3833567.46;0.00;2857412.61;527753.33;0.00;1428215.67;0.00;174166.20;658978.27;0.00;0.00;1879507.48;455512.98;7794436.39;0.00;0.00;-8564.23;0.99;1.45;1.45;0.00;-6604.12;1.00;1.28;1.28
431900;São Marcos - RS;21117.0;47497791.39;970866.25;0.00;0.00;4990356.16;0.00;438523.54;0.00;1747223.41;2750564.97;12947344.04;0.00;12151493.88;1401209.37;0.00;3340793.49;0.00;0.00;1836439.54;0.00;585191.84;0.00;0.00;0.00;0.00;563329.59;2524642.07;311939.22;937874.02;2147950.76;0.00;-10647.65;0.01;1.28;1.29;0.00;-8739.59;0.58;1.13;1.13
430165;Barão - RS;6035.0;20804018.40;441470.17;0.00;0.00;1771346.60;0.00;0.00;0.00;479100.11;1741875.74;4210754.12;0.00;6042227.83;139185.72;0.00;501024.34;0.00;303887.20;84111.23;0.00;1230071.16;0.00;0.00;30072.08;64000.00;174267.57;2855633.29;204704.03;530287.21;0.00;0.00;-11017.18;0.01;1.47;1.47;0.00;-6828.67;0.02;1.01;1.01
330310;Natividade - RJ;15040.0;64544025.78;1913213.02;0.00;0.00;12318983.68;2157874.69;0.00;0.00;899372.15;4330410.68;17950392.99;0.00;11110008.15;0.00;0.00;11306204.75;0.00;0.00;230252.29;0.00;834098.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1493215.18;0.00;0.00;725109.12;1.00;12.47;12.75;0.00;4517.53;1.00;1.45;1.45
260840;Jurema - PE;15112.0;29163495.51;1034435.91;0.00;0.00;4876949.32;0.00;0.00;0.00;1055228.28;1618186.75;5813768.02;0.00;12733934.13;511894.00;0.00;204091.93;0.00;0.00;319907.42;15949.32;483605.21;0.00;0.00;28800.00;0.00;0.00;152361.03;2148.00;312236.19;0.00;0.00;-9063.66;0.94;1.11;1.11;0.00;-8414.00;0.18;1.43;1.44
220196;Brasileira - PI;8139.0;13786751.29;424402.65;0.00;0.00;2240439.65;0.00;0.00;0.00;559905.88;499839.86;3563883.78;0.00;5309685.94;108004.72;0.00;503379.19;0.00;21989.89;0.00;0.00;15784.80;0.00;0.00;0.00;9350.00;135117.36;322940.00;0.00;72027.57;0.00;0.00;-8000.18;0.00;1.07;1.07;0.00;-4198.25;0.05;1.16;1.16
411510;Mariluz - PR;10534.0;25319771.89;930980.86;61969.05;0.00;2738727.44;0.00;0.00;0.00;1027756.00;2459800.85;5104177.36;35776.54;4911055.84;185136.86;0.00;3948495.19;0.00;732170.60;9471.14;0.00;1342218.27;0.00;162263.44;0.00;0.00;0.00;481439.96;312523.65;875808.84;1341955.33;0.00;-10725.69;0.54;1.16;1.16;0.00;-7841.22;0.76;1.14;1.13
355320;Taiúva - SP;5605.0;20553494.24;715861.30;0.00;51414.05;3468558.78;0.00;144302.15;0.00;508414.77;0.00;5802742.53;0.00;6204912.50;24305.25;0.00;903151.60;0.00;1964658.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;398938.45;142560.12;223674.44;0.00;0.00;-10977.89;0.08;1.46;1.47;0.00;-6053.99;0.47;1.16;1.16
412420;Santo Antônio do Caiuá - PR;2765.0;10644838.91;488565.90;0.00;0.00;1632763.02;0.00;0.00;0.00;464903.26;143863.82;3082806.18;0.00;2436948.27;76369.58;0.00;919707.91;1600.06;0.00;7524.00;0.00;391901.90;0.00;0.00;0.00;0.00;0.00;662764.92;259958.37;75161.72;0.00;0.00;-14449.14;0.00;1.18;1.18;0.00;-7436.81;0.00;1.01;1.01
411330;Laranjeiras do Sul - PR;32036.0;58619590.28;0.00;0.00;0.00;6161508.67;0.00;303820.86;0.00;2970475.06;3543862.75;13274354.66;237915.40;15641759.72;429931.85;210604.14;6899669.80;574.40;0.00;255490.86;0.00;1577046.82;0.00;190463.04;0.00;0.00;1361139.02;3086209.96;489297.61;1985465.66;3473679.73;0.00;-8220.19;0.35;1.23;1.23;0.00;-6246.38;1.00;1.20;1.20
353870;Piracicaba - SP;388412.0;1228246146.92;29470874.90;0.00;377402.11;67176141.69;0.00;32340750.75;0.00;30885363.60;82178107.92;323039579.86;6687289.69;281917332.69;4720882.37;719459.46;66151727.86;9138747.44;134001558.31;85994267.92;291751.31;7818986.91;0.00;647977.84;3100431.38;0.00;0.00;183069.29;16972236.54;44432207.08;0.00;0.00;-3041.11;0.98;1.60;1.62;0.00;6458.35;0.00;1.10;1.11
351670;Garça - SP;44506.0;106125502.00;1195496.65;0.00;0.00;7671260.29;17252.44;1234395.49;0.00;3706452.24;10909901.47;26573920.51;257744.59;26583032.13;1504962.95;0.00;10611848.29;0.00;8638525.70;933525.65;0.00;556341.02;0.00;413974.69;327981.34;204149.39;0.00;2503797.78;1071974.18;1208965.20;5973514.58;0.00;-10236.99;0.98;1.23;1.23;0.00;-3871.00;0.93;1.26;1.26
420770;Ipumirim - SC;7467.0;24958103.39;602886.13;0.00;49097.35;2301721.77;0.00;68000.00;0.00;211142.65;0.00;5784911.10;0.00;6635751.53;155874.92;0.00;2350895.76;0.00;0.00;23498.00;0.00;1817137.56;0.00;0.00;111602.70;0.00;0.00;3181474.95;373062.04;1291046.93;0.00;0.00;-11777.01;0.99;1.32;1.32;0.00;-7024.23;1.00;1.14;1.14
352042;Ilha Comprida - SP;10102.0;114573882.44;1833331.82;0.00;822409.73;18963562.02;0.00;0.00;0.00;2555418.28;0.00;20575721.85;1314724.98;20763890.97;3284784.40;0.00;28717150.97;0.00;2726473.36;0.00;0.00;0.00;0.00;0.00;11563679.61;0.00;0.00;0.00;1452734.45;0.00;0.00;0.00;286326.52;1.00;5.24;5.30;0.00;-2368.29;1.00;1.37;1.37
352710;Lins - SP;75612.0;166537655.96;5559002.59;909103.34;0.00;29603269.26;0.00;689597.58;0.00;7745163.54;5945524.74;39724978.77;672886.18;37358188.96;1590056.61;60325.24;26697984.40;379892.93;0.00;250000.00;0.00;2569238.94;0.00;0.00;0.00;0.00;0.00;3014212.49;3768230.39;0.00;0.00;0.00;-11078.77;0.95;1.20;1.21;0.00;-6446.32;1.00;1.20;1.20
130423;Tonantins - AM;18322.0;37753006.66;767011.55;0.00;0.00;3475227.45;0.00;57135.34;0.00;1149463.54;0.00;7628483.56;0.00;19629337.06;219588.49;0.00;2599305.14;792310.30;0.00;73305.42;0.00;323854.19;0.00;0.00;0.00;0.00;0.00;0.00;92522.93;945461.69;0.00;0.00;-8945.17;1.00;1.38;1.38;0.00;-9292.35;0.11;1.12;1.12
310620;Belo Horizonte - MG;2491109.0;8571082269.47;155756973.31;0.00;0.00;542489407.83;0.00;100850484.07;0.00;228307028.09;681623784.88;2848150215.19;106227532.89;1334104867.32;72806715.26;9278578.35;471217283.83;217567595.02;550642827.63;190038022.34;97700712.48;685113.05;0.00;0.00;47237977.77;0.00;0.00;420610278.76;35401984.56;460384886.84;588062473.39;0.00;30901.01;0.99;2.48;2.54;0.00;28072.96;0.97;1.22;1.22
250660;Ibiara - PB;6000.0;13173522.86;526794.00;0.00;0.00;2351215.61;0.00;0.00;0.00;528239.23;0.00;3802132.28;0.00;3801410.69;273893.40;0.00;1089648.36;0.00;0.00;6460.00;0.00;276042.94;0.00;0.00;0.00;0.00;0.00;0.00;146370.11;371316.24;0.00;0.00;-10683.58;0.00;1.09;1.10;0.00;-7253.81;0.00;0.98;0.98
110020;Porto Velho - RO;494013.0;986320702.48;28577400.89;2025468.94;15547093.22;138395775.71;0.00;0.00;0.00;22086612.02;51990905.48;248982241.06;976116.06;242045158.05;5285373.98;254732.47;115200391.91;16413056.32;12666629.47;6645598.48;13483.05;14232405.64;0.00;0.00;112401.56;3344753.76;0.00;3314982.32;3430824.41;54779297.68;55337838.86;0.00;-9039.25;1.00;1.43;1.43;0.00;7851.98;1.00;1.17;1.17
251210;Pombal - PB;32684.0;56926642.51;1698324.13;0.00;0.00;5027462.61;0.00;0.00;0.00;2515933.34;0.00;22929848.56;0.00;15517188.76;269099.78;0.00;5811452.94;0.00;0.00;520817.33;0.00;870764.45;0.00;0.00;504622.97;0.00;0.00;404722.45;120.00;856285.19;0.00;0.00;-8400.58;0.04;1.13;1.13;0.00;-8109.92;0.07;1.14;1.14
410050;Altônia - PR;21619.0;41038586.83;887054.45;0.00;0.00;4859365.18;0.00;613276.45;0.00;2016937.43;0.00;13094027.48;0.00;8941157.10;300034.38;0.00;4479906.35;100624.55;0.00;610405.48;0.00;929139.12;0.00;281712.90;10577.20;0.00;0.00;2281263.70;336105.25;1296999.81;4112833.69;0.00;-9556.75;0.01;1.23;1.23;0.00;-8961.57;0.77;1.06;1.06
432070;Sobradinho - RS;14904.0;30546835.29;0.00;0.00;145593.98;3108782.83;0.00;26653.75;0.00;1181276.97;2597917.31;6308783.62;314905.60;8054278.70;275924.50;0.00;2606096.14;63203.71;125316.76;0.00;0.00;2233754.44;0.00;474887.66;727086.53;0.00;280375.98;1303715.07;100603.28;617678.46;2816113.75;0.00;-9191.99;1.00;1.39;1.39;0.00;-4765.38;1.00;1.31;1.31
120020;Cruzeiro do Sul - AC;80953.0;119331259.47;0.00;18339.43;0.00;18141815.58;0.00;0.00;0.00;4141783.91;1081797.38;28742729.98;0.00;48479741.37;273472.53;0.00;7351305.10;0.00;73408.38;13717.76;0.00;1227627.88;0.00;0.00;0.00;0.00;0.00;4766883.87;2141006.95;2877629.35;0.00;0.00;-6737.65;0.00;1.04;1.04;0.00;-7873.98;0.04;1.22;1.23
354850;Santos - SP;433565.0;1885686167.53;35644089.00;0.00;0.00;226107583.55;0.00;29013045.65;0.00;46112575.02;241603582.48;397726530.41;0.00;384813557.89;41487801.91;4879184.23;304873146.22;41422840.02;20500000.00;22695522.89;1145390.89;0.00;0.00;0.00;12665334.28;0.00;0.00;0.00;26295772.35;48700210.74;259944173.19;0.00;2283.23;1.00;1.98;2.00;0.00;10762.22;0.05;1.15;1.15
291992;Madre de Deus - BA;19985.0;142872284.19;6417539.61;0.00;0.00;34124718.77;0.00;5312441.23;0.00;5877941.71;0.00;27891558.26;742395.00;27105698.14;8731612.75;0.00;20763582.93;0.00;0.00;1238499.98;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2286542.91;2379752.90;0.00;0.00;36421.14;1.00;2.45;2.45;0.00;-6130.35;1.00;1.27;1.28
355510;Tupi Paulista - SP;15066.0;39018940.73;1157039.59;155173.42;0.00;10097218.56;0.00;0.00;0.00;1113765.78;0.00;11773123.37;0.00;10670092.06;242168.29;0.00;907074.10;0.00;1289910.20;52741.06;0.00;481022.49;0.00;0.00;0.00;0.00;0.00;0.00;581638.21;497973.60;0.00;0.00;-11213.91;0.01;1.24;1.24;0.00;-8828.83;0.51;1.12;1.12
355490;Três Fronteiras - SP;5694.0;18180732.99;540000.00;0.00;0.00;3046919.88;0.00;0.00;0.00;1091411.09;0.00;3911000.57;0.00;3688048.17;10889.49;0.00;3669281.08;0.00;0.00;0.00;0.00;978930.95;0.00;0.00;249492.29;0.00;61973.69;36741.59;453275.14;442769.05;0.00;0.00;-12686.99;0.20;1.30;1.31;0.00;-6664.34;1.00;1.07;1.07
292560;Presidente Dutra - BA;14672.0;26761104.05;964148.09;0.00;0.00;3195914.98;0.00;125025.00;0.00;1104422.99;0.00;6855596.20;0.00;10455800.49;374713.00;0.00;3009118.22;0.00;306.00;69942.92;0.00;168059.31;0.00;0.00;0.00;0.00;0.00;22660.00;192923.72;222473.13;0.00;0.00;-9026.35;0.00;0.97;0.97;0.00;-10095.91;0.00;1.00;1.00
292380;Paripiranga - BA;29769.0;40343938.92;1501183.53;0.00;0.00;3622624.32;0.00;15019.93;0.00;999160.69;0.00;8417166.31;0.00;19237201.29;888665.00;0.00;3547325.75;0.00;9708.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7257.50;1016650.93;87414.85;994560.82;0.00;0.00;-6648.02;0.00;0.97;0.97;0.00;-7781.78;0.00;1.08;1.09
130083;Caapiranga - AM;12214.0;27938271.07;1026701.44;0.00;0.00;4165973.48;0.00;306095.95;0.00;628901.36;0.00;4810730.52;0.00;10498320.52;0.00;0.00;3855697.89;140011.93;134000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1076363.92;1295474.06;4800.38;0.00;-10450.18;0.14;1.40;1.40;0.00;-5281.86;1.00;1.33;1.33
290890;Coração de Maria - BA;23228.0;40138216.83;1249734.36;231352.97;0.00;2595481.77;0.00;0.00;0.00;1409432.79;3139287.17;8429591.71;0.00;16283202.63;1298784.11;0.00;4618841.66;0.00;0.00;0.00;0.00;573189.88;0.00;0.00;0.00;0.00;3500.00;7373.51;60511.06;237933.21;0.00;0.00;-8285.80;0.00;1.07;1.07;0.00;-7634.72;0.02;1.09;1.09
261410;Sertânia - PE;35207.0;64423242.35;0.00;0.00;0.00;6577462.20;0.00;0.00;0.00;3437143.73;5836698.62;14296257.75;0.00;23569703.51;1962698.04;0.00;5500245.07;0.00;0.00;0.00;0.00;3218797.81;0.00;0.00;0.00;0.00;0.00;0.00;24235.62;0.00;0.00;0.00;-7831.61;0.96;1.12;1.11;0.00;-5573.96;1.00;1.21;1.22
171245;Luzinópolis - TO;2896.0;7982103.66;398429.40;0.00;0.00;2978846.53;0.00;630.00;0.00;347695.60;63577.94;914105.10;0.00;2019800.65;40802.66;0.00;579207.43;75416.86;995.00;476631.54;0.00;2040.00;0.00;0.00;350.00;0.00;0.00;0.00;47880.09;35694.86;0.00;0.00;-8312.93;0.99;1.34;1.35;0.00;-8101.92;1.00;1.19;1.19
