#Codigo;Legislativa;Judiciária;Essencial à Justiça;Administração;Defesa Nacional;Segurança Pública;Relações Exteriores;Assistência Social;Previdência Social;Saúde;Trabalho;Educação;Cultura;Direitos da Cidadania;Urbanismo;Habitação;Saneamento;Gestão Ambiental;Ciência e Tecnologia;Agricultura;Organização Agrária;Indústria;Comércio e Serviços;Comunicações;Energia;Transporte;Desporto e Lazer;Encargos Especiais;Despesas (Intraorçamentárias)
430480;-0.75;-0.28;-0.15;-0.36;3.87;0.67;-0.01;0.07;1.17;-0.30;0.09;-0.37;0.19;-0.10;-0.62;0.25;-0.12;5.88;-0.10;0.34;-0.04;0.22;2.16;1.76;-0.44;2.79;1.06;-0.28;2.23
432310;-1.21;-0.28;-0.15;0.06;-0.08;-0.32;-0.01;-0.13;-0.64;0.37;-0.22;-0.54;-0.36;-0.10;-0.70;-0.22;-0.02;0.29;-0.10;0.72;-0.04;-0.17;1.19;-0.21;-0.44;-0.50;-0.57;-0.22;-0.31
431200;1.08;-0.28;-0.15;1.88;-0.08;-0.02;-0.01;1.55;-0.64;1.84;-0.22;-0.18;1.05;-0.10;0.20;0.62;-0.19;-0.44;-0.10;5.01;-0.04;-0.12;4.59;0.47;-0.44;1.97;0.09;0.92;-0.31
290570;0.80;-0.28;-0.15;0.70;-0.08;-0.32;-0.01;-0.89;2.13;-0.24;-0.19;-0.22;1.45;-0.10;1.80;-0.13;-0.34;-0.44;-0.10;-0.56;-0.04;-0.17;-0.20;-0.21;-0.44;-0.53;-0.47;1.49;2.12
314180;-0.44;-0.28;-0.15;-1.00;0.04;-0.28;-0.01;-0.62;-0.64;-0.81;-0.22;-1.07;-0.16;-0.10;-0.56;-0.08;-0.27;-0.41;-0.10;-0.22;-0.04;-0.17;-0.26;-0.00;-0.44;0.00;-0.43;0.51;-0.31
352400;1.18;2.76;-0.15;1.14;-0.08;8.06;-0.01;0.05;-0.64;0.24;-0.22;0.83;0.14;-0.10;0.27;-0.22;-0.41;-0.41;-0.10;-0.52;4.63;-0.17;-0.26;8.45;-0.44;-0.25;1.43;0.18;-0.31
410090;-1.21;-0.28;-0.15;-0.29;-0.08;-0.32;-0.01;-0.16;-0.64;0.63;-0.22;-0.49;-0.12;-0.10;-0.44;-0.22;-0.41;-0.30;-0.10;-0.27;-0.04;-0.17;-0.16;-0.21;3.21;0.03;-0.09;-0.63;1.40
430350;-0.37;-0.28;-0.15;-0.45;-0.08;0.22;-0.01;-0.19;1.16;-1.03;-0.22;-0.92;-0.55;-0.10;-0.44;-0.03;0.33;-0.12;-0.10;-0.39;-0.04;2.05;-0.26;-0.21;-0.44;-0.43;-0.51;0.01;1.19
260750;-0.45;-0.28;-0.15;-0.54;-0.08;-0.32;-0.01;-0.68;0.88;-1.01;-0.22;0.38;-0.36;-0.10;-0.81;-0.22;-0.41;-0.39;-0.10;-0.16;-0.04;-0.17;-0.26;-0.21;-0.44;-0.44;-0.57;0.48;-0.31
314010;0.61;1.09;-0.15;2.11;0.11;-0.12;-0.01;0.44;0.10;0.04;1.04;0.07;-0.22;-0.10;0.67;-0.22;-0.30;-0.44;-0.10;0.00;-0.04;-0.17;-0.24;-0.21;-0.44;0.11;10.12;-0.53;-0.31
520330;0.11;-0.28;1.17;-0.36;-0.08;-0.32;-0.01;0.12;0.38;-0.20;-0.22;-0.87;-0.55;-0.10;-0.54;-0.19;-0.41;-0.05;-0.10;-0.43;-0.04;-0.17;-0.26;-0.21;-0.44;-0.08;-0.40;1.13;-0.31
431454;-1.21;-0.28;-0.15;1.68;-0.08;0.02;-0.01;-1.26;-0.64;-0.12;-0.22;-0.26;-0.31;-0.10;-0.85;-0.22;1.11;-0.13;-0.10;1.24;-0.04;-0.17;-0.26;-0.21;-0.44;0.34;-0.26;-0.81;-0.31
520280;1.27;-0.28;-0.15;0.39;-0.08;-0.09;-0.01;3.72;1.45;1.73;2.16;0.20;-0.65;-0.10;0.78;-0.21;-0.41;-0.22;3.39;0.53;-0.04;-0.17;-0.26;-0.21;-0.44;1.21;-0.00;0.09;-0.31
130320;-1.21;-0.28;-0.15;-0.37;-0.08;-0.32;-0.01;-0.54;-0.64;-1.27;-0.22;-1.08;-0.40;-0.10;-0.29;-0.22;-0.41;-0.12;-0.10;-0.41;0.72;-0.17;-0.26;-0.21;-0.34;-0.32;-0.39;-0.81;-0.31
353230;0.30;-0.28;-0.15;0.51;0.63;-0.32;-0.01;-0.66;-0.64;0.14;-0.22;0.07;-0.41;-0.10;0.80;-0.22;0.43;-0.44;-0.10;-0.01;-0.04;-0.17;-0.12;-0.21;-0.44;1.16;1.30;-0.81;-0.31
230030;-0.56;-0.28;-0.15;-0.86;-0.08;-0.32;-0.01;-0.47;-0.30;-0.88;-0.22;-0.36;0.20;-0.10;-0.45;-0.22;-0.41;-0.27;-0.10;-0.43;-0.04;-0.17;-0.26;-0.21;-0.42;-0.49;-0.49;-0.17;-0.31
431410;-0.38;0.71;-0.15;-0.75;-0.08;1.82;-0.01;-0.30;1.53;-0.78;2.36;-1.01;-0.41;0.62;-0.51;-0.03;-0.39;2.22;-0.10;-0.38;-0.04;0.12;-0.12;-0.21;-0.44;-0.52;-0.48;0.07;0.81
351000;-0.56;-0.28;-0.15;-0.35;-0.08;-0.21;-0.01;0.18;1.89;-0.20;-0.22;-0.75;-0.54;-0.10;-0.27;-0.18;1.48;0.52;-0.10;-0.28;-0.04;-0.17;-0.26;-0.21;-0.44;-0.50;0.39;0.19;3.05
411460;-0.31;-0.28;1.41;-0.11;-0.08;0.09;-0.01;-0.25;-0.24;-0.38;-0.22;-0.95;0.53;-0.10;0.67;-0.17;1.04;0.08;-0.10;0.16;-0.04;0.01;1.14;-0.21;-0.44;-0.53;0.04;0.57;-0.31
431445;0.73;-0.28;-0.15;1.23;-0.08;-0.32;-0.01;0.49;0.45;1.26;-0.22;-0.21;0.42;-0.10;0.73;-0.12;-0.30;0.08;-0.10;3.56;-0.04;3.11;0.46;-0.21;-0.44;2.47;-0.44;-0.75;-0.31
221040;-0.46;-0.28;-0.15;-0.60;-0.08;-0.21;-0.01;-0.67;-0.64;-0.66;-0.22;-0.21;-0.32;-0.10;-0.49;-0.22;-0.31;-0.44;-0.10;0.02;-0.04;-0.17;-0.26;-0.21;-0.44;-0.49;-0.23;-0.67;-0.31
310240;2.30;3.45;-0.15;2.54;-0.08;-0.32;-0.01;2.27;-0.64;3.29;-0.22;5.94;11.64;-0.10;2.41;5.24;1.01;-0.10;-0.10;0.25;-0.04;-0.17;-0.26;1.65;1.84;1.92;5.10;8.07;-0.31
351500;-0.51;-0.28;-0.15;0.46;-0.08;1.60;-0.01;-1.07;-0.45;-1.28;-0.22;-0.83;-0.72;-0.10;-0.01;0.41;-0.41;-0.41;-0.10;-0.57;-0.04;-0.17;0.24;-0.21;-0.44;-0.53;-0.63;-0.73;-0.31
430270;-0.18;-0.28;-0.15;-0.57;-0.08;-0.32;-0.01;-0.36;-0.64;-0.47;-0.19;-0.41;-0.50;-0.10;-0.27;-0.22;-0.15;-0.42;-0.10;-0.24;-0.04;-0.17;-0.25;-0.21;-0.44;-0.28;-0.53;0.95;-0.31
312990;0.90;-0.28;-0.15;0.09;-0.08;-0.32;-0.01;0.49;-0.17;1.18;-0.22;-0.02;-0.73;-0.10;-0.52;-0.22;-0.38;-0.44;-0.10;-0.57;-0.04;-0.17;0.48;0.60;1.57;0.72;0.00;-0.81;-0.31
292300;-0.32;-0.27;-0.15;-0.03;-0.08;-0.32;-0.01;-0.88;-0.64;-1.30;-0.22;-0.04;-0.62;-0.10;-0.82;-0.01;-0.30;1.14;-0.10;-0.53;-0.04;-0.17;1.20;-0.21;-0.44;-0.53;-0.58;-0.39;-0.31
410440;-1.21;-0.28;-0.15;-0.74;-0.08;-0.32;-0.01;-0.41;-0.64;-0.29;-0.22;-0.60;-0.49;-0.10;-0.40;-0.22;-0.34;0.03;-0.10;0.14;-0.04;-0.17;-0.19;-0.21;-0.44;1.00;-0.17;0.45;-0.31
210317;-1.21;-0.01;-0.15;-0.71;-0.08;-0.21;-0.01;-0.67;-0.64;-1.10;-0.16;0.85;-0.62;-0.10;-0.94;-0.22;-0.26;-0.06;-0.10;-0.45;-0.04;-0.17;-0.26;-0.21;0.42;-0.32;0.52;-0.81;-0.31
411990;-1.21;-0.28;-0.15;-0.69;-0.08;0.89;-0.01;-0.24;-0.64;-0.73;1.08;-1.10;-0.28;-0.09;-0.44;-0.22;-0.34;-0.02;-0.05;-0.50;-0.04;0.08;1.28;0.53;-0.44;-0.25;-0.35;1.48;-0.31
431295;1.03;-0.28;-0.15;2.21;-0.08;0.22;-0.01;0.41;1.40;1.51;-0.22;0.96;0.39;-0.10;-0.54;-0.22;0.17;1.22;-0.10;4.30;-0.04;1.46;0.11;-0.21;-0.44;1.17;0.95;2.19;2.36
314310;-1.21;-0.28;1.55;-0.75;-0.08;-0.17;-0.01;-0.60;-0.64;-0.39;-0.22;-1.33;-0.36;-0.10;-0.08;-0.22;-0.41;-0.41;-0.10;-0.39;-0.04;-0.17;-0.25;-0.21;-0.44;-0.47;-0.18;0.25;-0.31
311995;0.56;-0.28;-0.15;0.95;-0.08;-0.19;-0.01;-0.69;-0.64;0.31;-0.22;-0.48;-0.56;-0.10;0.02;-0.22;1.33;0.01;1.65;-0.50;-0.04;-0.17;-0.26;-0.09;1.26;-0.53;-0.23;0.06;-0.31
354040;1.08;-0.28;-0.15;0.10;-0.08;-0.32;-0.01;0.96;3.13;1.11;-0.22;0.95;-0.73;-0.10;0.97;-0.22;-0.06;-0.44;-0.10;0.47;-0.04;-0.17;-0.26;-0.21;-0.44;-0.06;2.28;0.63;1.00
430205;0.60;-0.28;-0.15;0.38;-0.08;-0.32;-0.01;0.81;-0.64;1.70;-0.14;0.67;0.53;-0.10;-0.56;1.88;4.78;-0.44;-0.10;9.38;-0.04;-0.17;-0.26;-0.21;1.15;2.16;3.03;1.03;-0.31
430980;0.27;-0.15;-0.15;0.02;-0.08;-0.32;-0.01;-0.25;3.32;0.44;-0.22;-0.12;-0.28;-0.10;-0.69;-0.12;-0.41;-0.42;-0.10;1.25;-0.04;0.42;-0.26;-0.18;1.91;2.23;-0.26;-0.22;-0.31
150730;-0.77;-0.28;-0.15;-0.87;-0.08;-0.32;-0.01;-0.95;-0.64;-1.28;-0.22;-1.08;-0.66;-0.10;-0.75;-0.22;-0.41;-0.13;-0.10;-0.46;-0.04;-0.17;-0.26;-0.21;-0.44;0.09;-0.59;-0.29;-0.31
431971;1.21;-0.28;-0.15;0.85;-0.08;0.21;-0.01;-0.38;0.90;1.20;-0.22;-0.55;2.79;-0.10;-0.79;-0.22;0.75;0.79;-0.10;5.25;-0.04;1.34;-0.26;0.60;2.77;2.54;-0.46;0.12;1.98
172020;-1.21;-0.09;-0.15;-0.71;-0.08;-0.30;-0.01;-0.45;-0.64;-1.09;0.48;-0.65;-0.05;-0.10;-0.86;-0.22;-0.41;0.46;-0.10;-0.35;-0.04;-0.17;-0.26;-0.21;-0.44;-0.52;-0.11;-0.74;-0.31
510600;0.12;-0.28;-0.15;0.56;-0.08;-0.32;-0.01;0.57;0.57;0.02;1.28;-1.13;-0.48;-0.10;-0.43;-0.22;-0.41;2.57;-0.10;-0.11;-0.04;3.95;6.09;-0.21;0.15;-0.53;0.16;-0.14;0.89
250205;1.09;-0.28;-0.15;0.75;-0.08;-0.32;-0.01;0.32;-0.64;0.57;-0.22;3.56;0.07;-0.10;0.06;0.65;-0.39;-0.24;-0.10;-0.10;-0.04;-0.17;2.83;-0.21;-0.44;-0.50;0.73;-0.32;-0.31
292205;-0.28;0.11;-0.15;-0.57;-0.08;-0.32;-0.01;-0.52;-0.64;-0.33;-0.22;0.26;-0.08;-0.10;-0.40;-0.22;-0.39;-0.34;-0.10;-0.51;-0.04;-0.17;-0.26;0.37;-0.21;-0.16;-0.65;-0.72;-0.31
312850;1.02;-0.28;-0.15;0.75;-0.08;-0.32;-0.01;1.60;0.44;1.15;-0.22;0.16;0.31;-0.10;-0.30;0.37;1.07;-0.44;-0.10;-0.22;-0.04;0.03;-0.26;-0.21;-0.44;-0.23;-0.28;-0.56;-0.31
261170;-0.40;-0.28;-0.15;-0.51;-0.08;-0.29;-0.01;-0.39;1.29;-0.61;-0.22;-0.09;0.84;-0.10;-0.74;-0.22;0.03;-0.32;3.05;-0.09;-0.04;-0.17;-0.13;-0.21;0.62;-0.53;-0.54;-0.25;-0.31
432010;-0.16;-0.28;-0.15;-0.51;-0.08;-0.05;-0.01;-0.49;-0.64;-0.52;-0.13;-0.96;-0.37;-0.10;-0.95;-0.14;0.17;-0.36;-0.10;-0.44;-0.04;4.37;-0.26;-0.21;-0.44;0.66;0.88;3.07;2.35
352620;-0.13;-0.28;-0.15;-0.39;-0.08;-0.32;-0.01;-0.43;-0.64;-0.42;-0.22;-0.13;-0.58;-0.10;-0.45;-0.22;-0.41;2.05;-0.10;-0.49;-0.04;-0.17;-0.26;-0.21;-0.44;-0.53;1.58;-0.81;-0.31
210120;-0.81;-0.28;0.50;-0.57;-0.08;0.18;-0.01;-0.67;-0.64;-0.45;0.08;-0.64;-0.12;-0.10;-0.57;-0.22;0.47;-0.34;-0.10;-0.57;-0.04;-0.17;-0.26;-0.21;-0.44;-0.53;-0.46;-0.51;-0.31
352390;-0.42;-0.28;0.12;-0.28;-0.08;5.65;-0.01;-0.41;-0.37;-0.20;0.24;0.24;-0.34;-0.10;1.84;-0.09;3.43;0.31;0.20;-0.57;-0.04;-0.17;0.38;-0.21;-0.44;-0.51;0.89;0.56;-0.31
250450;-0.06;0.23;-0.15;-0.56;-0.08;-0.32;-0.01;-0.33;-0.64;-0.29;-0.22;-0.40;-0.12;-0.10;-0.47;-0.22;-0.41;-0.44;-0.10;-0.56;-0.04;-0.17;-0.26;-0.21;-0.44;-0.53;-0.38;-0.01;-0.31
432146;1.58;-0.28;-0.15;2.48;-0.08;1.70;-0.01;0.06;-0.64;0.87;-0.22;1.60;0.17;-0.10;-0.12;-0.06;1.16;1.32;-0.10;0.77;-0.04;-0.17;0.53;-0.21;0.23;-0.53;0.65;0.79;-0.31
353800;-0.61;-0.28;-0.15;0.36;-0.08;-0.32;-0.01;-0.15;-0.33;0.14;-0.22;-0.83;-0.47;-0.10;0.07;-0.19;-0.36;-0.26;-0.10;-0.55;-0.04;-0.17;-0.16;0.82;-0.44;-0.41;0.03;-0.42;-0.31
230550;-0.61;-0.28;-0.15;-0.84;-0.08;-0.32;-0.01;-0.47;-0.64;-0.25;-0.03;-0.99;0.24;-0.10;-0.45;0.17;0.86;1.27;0.49;-0.48;-0.04;-0.17;-0.26;-0.21;-0.44;-0.53;-0.49;-0.38;-0.31
280020;-0.49;1.86;-0.15;-0.67;-0.08;-0.32;-0.01;-0.20;-0.64;-0.99;-0.22;-0.40;-0.73;-0.10;-0.65;-0.22;-0.41;1.23;-0.10;-0.49;-0.04;-0.17;-0.26;-0.21;-0.40;-0.53;-0.65;-0.81;-0.31
210060;-1.21;-0.28;-0.15;-0.90;-0.08;-0.32;-0.01;-0.50;-0.61;-0.51;-0.22;-0.73;-0.44;-0.10;-0.01;1.46;-0.22;-0.12;-0.10;-0.57;-0.04;-0.17;-0.26;-0.21;0.35;-0.52;-0.13;-0.81;-0.31
220360;0.07;-0.28;-0.15;0.16;-0.08;-0.32;-0.01;-0.05;-0.63;0.18;-0.22;-0.21;-0.37;-0.07;-0.63;-0.22;-0.27;-0.27;-0.10;-0.27;-0.04;-0.17;-0.26;1.65;-0.44;-0.53;-0.51;-0.62;-0.31
431660;0.80;-0.28;-0.15;0.08;-0.08;-0.32;-0.01;-0.45;0.73;-0.56;-0.19;-0.72;-0.54;-0.10;-0.82;0.48;-0.40;-0.31;-0.10;-0.08;-0.04;0.16;-0.26;0.12;0.75;0.83;-0.19;-0.28;-0.31
350490;-1.21;-0.28;4.32;-0.27;-0.08;-0.32;-0.01;-0.56;-0.64;0.59;-0.22;1.02;0.26;-0.10;-0.40;-0.22;-0.41;0.10;-0.10;0.26;-0.04;-0.17;-0.26;-0.21;-0.44;-0.52;-0.35;-0.81;-0.31
422000;0.20;-0.28;-0.15;-0.47;-0.08;-0.29;-0.01;-0.53;-0.64;-0.68;-0.22;-1.12;-0.26;-0.10;-0.17;-0.22;5.75;-0.09;-0.10;-0.37;-0.04;-0.17;-0.26;-0.21;-0.44;0.88;-0.31;-0.81;-0.31
292303;-0.28;-0.28;-0.15;-0.69;-0.08;-0.32;-0.01;-0.96;-0.44;-1.11;-0.22;-0.27;0.28;-0.10;-0.11;-0.22;-0.21;-0.44;-0.10;-0.46;-0.04;-0.17;-0.26;-0.21;2.52;-0.24;0.55;-0.57;-0.31
260845;-0.34;-0.28;-0.15;-0.75;-0.08;-0.32;-0.01;-0.49;1.01;-0.63;-0.22;-0.25;0.32;-0.10;-0.17;-0.22;-0.41;-0.42;-0.10;-0.48;-0.04;-0.17;-0.26;-0.21;-0.44;-0.53;-0.59;-0.81;-0.31
330225;1.37;-0.28;-0.15;2.20;-0.08;-0.08;-0.01;-0.57;0.28;1.65;-0.06;1.08;0.45;-0.02;2.16;-0.21;-0.21;-0.44;-0.10;-0.56;-0.04;-0.17;0.40;-0.21;0.30;-0.53;-0.36;0.15;1.05
230610;-0.34;-0.28;-0.15;-0.91;-0.08;-0.32;-0.01;-0.37;-0.35;-0.71;-0.22;0.10;-0.66;-0.10;-0.21;-0.22;-0.36;0.78;-0.10;-0.44;-0.04;-0.15;-0.26;-0.21;-0.44;-0.14;0.14;-0.06;0.54
431360;-0.10;-0.28;-0.15;0.27;-0.08;-0.32;-0.01;-0.40;-0.10;0.63;-0.22;0.07;-0.63;-0.10;-0.70;0.96;-0.22;-0.38;-0.10;2.68;-0.04;-0.17;-0.26;-0.21;1.41;1.68;2.01;-0.75;-0.31
220240;-0.51;-0.28;-0.15;-0.77;-0.08;-0.32;-0.01;-0.29;-0.18;-0.78;-0.22;-0.02;0.21;-0.10;-0.54;-0.18;-0.36;-0.44;-0.10;-0.54;-0.04;-0.17;-0.26;0.28;0.54;-0.50;-0.65;-0.81;-0.31
432060;-0.17;-0.28;-0.15;0.25;-0.08;-0.32;-0.01;0.33;-0.64;0.29;-0.22;0.77;0.13;-0.10;-0.23;0.01;-0.07;0.92;-0.10;1.84;-0.04;0.72;0.57;0.28;2.76;1.55;2.12;-0.37;-0.31
432218;3.71;-0.28;-0.15;1.28;-0.08;-0.32;-0.01;3.41;-0.64;2.08;-0.22;1.50;-0.22;-0.10;-0.83;0.32;-0.34;1.76;-0.10;4.38;-0.04;-0.17;-0.26;-0.21;0.47;3.64;0.07;-0.73;-0.31
220115;0.49;-0.28;-0.15;-0.20;-0.08;0.07;-0.01;0.39;-0.64;0.18;-0.22;1.25;-0.01;-0.10;0.33;-0.22;1.09;-0.13;-0.10;-0.52;-0.04;-0.17;-0.26;0.37;-0.44;-0.15;0.79;-0.81;-0.31
150010;-0.79;-0.28;-0.15;-0.95;-0.08;-0.32;-0.01;-0.41;-0.04;-1.14;-0.22;-0.66;-0.52;-0.10;-0.67;-0.19;-0.24;-0.27;-0.10;-0.43;-0.04;-0.17;-0.26;0.14;0.39;-0.38;-0.59;0.12;0.26
250090;-0.43;-0.28;-0.15;-0.79;-0.08;-0.32;-0.01;-0.36;0.90;-0.76;-0.22;-0.92;-0.04;-0.10;-0.39;-0.22;0.28;-0.44;-0.10;-0.47;-0.04;-0.17;-0.26;-0.21;-0.44;-0.53;-0.61;-0.67;0.20
355010;-0.41;-0.28;-0.15;-0.52;-0.08;1.54;-0.01;-0.38;1.31;-0.16;-0.22;-0.74;-0.27;-0.10;-0.17;0.40;-0.41;-0.44;-0.10;-0.57;-0.04;1.02;0.35;-0.21;1.67;-0.43;0.28;0.21;2.33
220020;-0.46;-0.28;-0.15;-0.69;-0.08;-0.32;-0.01;-0.23;-0.06;0.23;-0.22;-0.41;-0.01;-0.10;-0.47;-0.20;3.43;-0.20;-0.10;-0.35;-0.04;-0.17;-0.23;0.94;-0.07;-0.34;-0.26;-0.12;-0.31
310550;-0.01;-0.18;-0.15;-0.58;-0.08;-0.02;-0.01;-0.21;0.82;-0.21;-0.22;-0.36;-0.73;-0.10;-0.24;-0.22;-0.37;-0.43;-0.10;0.17;-0.04;-0.17;2.71;-0.19;-0.42;0.28;-0.44;0.13;-0.31
510621;0.50;0.09;-0.15;-0.33;-0.08;-0.32;-0.01;-0.32;0.30;-0.33;1.19;0.25;-0.38;-0.10;-0.83;-0.22;-0.36;-0.44;-0.10;-0.20;-0.04;-0.17;0.09;-0.21;-0.35;0.86;-0.08;-0.42;-0.31
520465;1.19;-0.28;-0.15;1.52;-0.08;0.02;-0.01;3.05;-0.64;1.01;-0.22;0.86;-0.73;-0.10;-1.06;15.43;-0.41;3.58;-0.10;-0.04;-0.04;-0.17;-0.26;0.15;-0.44;2.03;-0.65;-0.81;-0.31
292110;-0.41;-0.28;-0.15;-0.13;-0.08;-0.32;-0.01;-0.53;-0.64;-0.60;-0.22;-0.35;-0.51;1.71;-0.19;-0.22;-0.41;-0.43;-0.10;-0.57;-0.04;-0.17;-0.26;-0.21;-0.44;-0.53;-0.63;-0.48;-0.31
171525;1.22;-0.28;-0.15;0.67;-0.08;-0.25;-0.01;1.36;-0.64;-0.12;-0.22;-0.01;-0.73;-0.10;0.72;-0.22;-0.41;2.33;-0.10;0.21;-0.04;-0.17;-0.26;-0.15;1.29;-0.20;0.25;-0.81;-0.31
210125;0.51;-0.28;1.10;-0.04;-0.08;0.98;-0.01;0.30;-0.64;-0.25;-0.22;2.19;2.73;-0.10;0.93;-0.22;0.08;-0.39;-0.10;-0.11;-0.04;-0.17;-0.26;10.08;4.05;-0.44;0.28;-0.81;-0.31
230800;-0.57;0.41;-0.15;-0.59;-0.08;-0.32;-0.01;-0.44;-0.64;-1.06;-0.22;-0.22;0.12;-0.10;-0.44;-0.22;-0.40;-0.44;-0.10;-0.49;-0.04;-0.17;-0.26;-0.21;-0.44;-0.53;-0.40;-0.81;-0.31
354960;0.40;-0.28;-0.15;-0.28;-0.08;-0.32;-0.01;1.13;0.60;1.40;-0.22;1.57;-0.68;-0.10;0.25;-0.22;0.97;1.68;-0.10;-0.20;-0.04;-0.17;4.74;-0.21;-0.44;0.08;0.74;1.30;-0.31
312190;1.27;-0.28;-0.15;-0.06;-0.08;-0.20;-0.01;0.33;0.94;0.87;-0.10;0.90;-0.18;-0.07;0.93;-0.22;0.59;-0.08;-0.10;1.50;-0.04;-0.17;-0.26;-0.21;-0.44;0.87;0.69;-0.58;-0.31
330250;-0.68;-0.27;-0.15;-0.71;-0.08;0.27;-0.01;-0.68;-0.06;-0.77;-0.16;-0.57;-0.72;-0.06;0.07;-0.21;-0.34;0.38;-0.10;-0.57;-0.04;0.54;-0.21;-0.21;-0.44;-0.47;-0.52;-0.46;0.18
353330;0.93;-0.28;-0.15;0.38;-0.08;-0.32;-0.01;1.02;3.57;0.11;1.03;0.30;-0.36;-0.10;-0.39;0.21;0.48;-0.34;-0.10;0.01;-0.04;-0.17;-0.26;-0.21;0.65;0.03;1.96;0.12;2.59
353090;1.60;-0.28;-0.15;0.76;-0.08;-0.32;-0.01;4.38;-0.64;1.28;-0.22;3.40;1.37;-0.10;1.20;3.03;-0.41;-0.22;-0.10;-0.30;-0.04;-0.17;-0.26;-0.21;-0.44;1.01;0.49;0.75;-0.31
292335;-0.38;-0.28;-0.15;-0.46;-0.08;-0.32;-0.01;-1.09;-0.13;-0.88;-0.22;0.23;-0.21;-0.10;-0.46;-0.22;-0.41;-0.12;-0.10;-0.35;-0.04;-0.17;-0.26;-0.21;0.54;-0.33;0.03;-0.25;-0.31
220202;-0.33;-0.28;-0.15;-0.48;-0.08;-0.32;-0.01;-0.23;-0.64;-0.85;-0.22;0.14;-0.24;-0.10;-0.82;-0.22;-0.23;-0.32;-0.10;-0.40;-0.04;-0.17;-0.13;0.61;-0.44;-0.36;-0.56;-0.53;-0.31
317080;-0.26;0.63;-0.15;-0.57;-0.08;-0.26;-0.01;-0.56;-0.18;-0.48;-0.22;-1.16;0.05;-0.09;-0.52;-0.22;-0.41;-0.44;-0.10;-0.49;-0.04;-0.17;-0.26;-0.19;-0.44;-0.31;-0.40;-0.61;-0.31
250070;-1.06;-0.28;-0.15;-0.48;-0.08;-0.32;-0.01;-0.40;-0.10;-0.50;-0.22;-0.53;-0.43;-0.10;-0.78;-0.22;0.81;-0.44;-0.10;-0.30;-0.04;-0.17;-0.26;0.17;-0.44;-0.47;-0.58;-0.77;0.28
431275;-0.28;-0.28;1.81;0.15;-0.08;0.52;-0.01;0.68;-0.64;1.24;-0.22;0.04;-0.02;-0.10;0.92;0.01;1.30;0.49;-0.10;3.90;-0.04;3.33;-0.26;2.03;-0.44;1.83;-0.34;1.28;-0.31
410655;0.97;-0.28;-0.15;0.29;2.76;-0.32;-0.01;1.21;-0.64;1.11;-0.22;-0.23;-0.73;-0.10;0.25;-0.22;1.20;-0.44;-0.10;2.53;-0.04;-0.17;-0.26;-0.21;-0.44;0.61;0.81;-0.28;-0.31
351518;-0.82;-0.28;2.06;-0.73;0.24;1.72;-0.01;-0.33;-0.44;-0.09;-0.22;-0.98;-0.10;-0.10;0.10;0.13;-0.41;0.87;1.23;-0.37;-0.04;3.53;0.15;-0.21;0.95;-0.35;0.44;0.54;-0.31
293240;-0.24;-0.28;-0.15;-0.71;0.55;0.37;-0.01;-0.57;-0.64;-0.82;0.51;-0.69;-0.50;-0.10;0.04;-0.22;-0.40;-0.42;-0.10;-0.31;-0.04;-0.17;-0.26;0.10;0.38;-0.53;-0.64;-0.29;-0.31
420170;-0.34;-0.28;-0.15;-0.08;-0.08;5.02;-0.01;-0.91;-0.64;-0.46;-0.22;-0.86;-0.02;-0.10;1.43;-0.22;-0.41;-0.44;-0.10;0.13;-0.04;-0.17;-0.03;-0.21;-0.44;-0.52;0.61;-0.81;-0.31
290410;-0.44;-0.28;-0.15;-0.77;-0.08;-0.29;-0.01;-0.60;-0.64;-0.81;-0.22;-0.08;0.18;-0.10;-0.04;-0.20;-0.40;0.13;-0.10;-0.14;-0.04;-0.17;-0.26;-0.21;1.42;-0.51;-0.21;-0.42;-0.31
150619;-1.21;-0.28;-0.15;-0.90;-0.08;-0.32;-0.01;-0.93;-0.64;-1.27;-0.22;-0.83;-0.56;-0.10;-0.36;-0.22;-0.03;-0.43;-0.10;-0.54;-0.04;-0.17;-0.26;-0.21;0.04;-0.27;-0.62;-0.81;-0.31
520015;2.19;-0.28;-0.15;0.66;1.04;-0.32;-0.01;1.04;0.23;1.07;-0.22;0.14;-0.73;-0.10;1.58;-0.22;-0.41;0.34;-0.10;0.30;-0.04;-0.17;-0.26;-0.21;-0.44;1.17;0.15;-0.81;-0.31
430063;0.27;-0.28;-0.15;0.20;-0.08;-0.32;-0.01;0.06;-0.64;-0.58;-0.22;-0.20;-0.54;0.70;-0.93;-0.22;-0.21;-0.18;-0.10;0.30;-0.04;-0.17;-0.26;-0.21;-0.44;-0.01;-0.60;0.28;-0.31
291535;-0.24;0.05;-0.15;-0.76;-0.08;-0.32;-0.01;-0.72;-0.64;-0.60;-0.22;0.51;-0.42;0.36;0.51;-0.22;-0.41;-0.31;-0.10;-0.33;-0.04;-0.17;-0.21;-0.21;-0.44;-0.53;-0.60;0.28;-0.31
261210;-0.18;-0.28;-0.15;-0.65;-0.08;-0.32;-0.01;-0.48;1.06;-0.73;-0.22;-0.83;1.56;-0.10;-0.30;-0.22;-0.40;-0.44;-0.10;-0.31;-0.04;-0.17;-0.26;-0.21;-0.44;-0.43;-0.65;-0.81;-0.31
