#Codigo;Cidade ;População 2013;Legislativa(2013);Judiciária(2013);Essencial à Justiça(2013);Administração(2013);Defesa Nacional(2013);Segurança Pública(2013);Relações Exteriores(2013);Assistência Social(2013);Previdência Social(2013);Saúde(2013);Trabalho(2013);Educação(2013);Cultura(2013);Direitos da Cidadania(2013);Urbanismo(2013);Habitação(2013);Saneamento(2013);Gestão Ambiental(2013);Ciência e Tecnologia(2013);Agricultura(2013);Organização Agrária(2013);Indústria(2013);Comércio e Serviços(2013);Comunicações(2013);Energia(2013);Transporte(2013);Desporto e Lazer(2013);Encargos Especiais(2013);Despesas (Intraorçamentárias)(2013);Legislativa(2014);Judiciária(2014);Essencial à Justiça(2014);Administração(2014);Defesa Nacional(2014);Segurança Pública(2014);Relações Exteriores(2014);Assistência Social(2014);Previdência Social(2014);Saúde(2014);Trabalho(2014);Educação(2014);Cultura(2014);Direitos da Cidadania(2014);Urbanismo(2014);Habitação(2014);Saneamento(2014);Gestão Ambiental(2014);Ciência e Tecnologia(2014);Agricultura(2014);Organização Agrária(2014);Indústria(2014);Comércio e Serviços(2014);Comunicações(2014);Energia(2014);Transporte(2014);Desporto e Lazer(2014);Encargos Especiais(2014);Despesas (Intraorçamentárias)(2014);Legislativa(2015);Judiciária(2015);Essencial à Justiça(2015);Administração(2015);Defesa Nacional(2015);Segurança Pública(2015);Relações Exteriores(2015);Assistência Social(2015);Previdência Social(2015);Saúde(2015);Trabalho(2015);Educação(2015);Cultura(2015);Direitos da Cidadania(2015);Urbanismo(2015);Habitação(2015);Saneamento(2015);Gestão Ambiental(2015);Ciência e Tecnologia(2015);Agricultura(2015);Organização Agrária(2015);Indústria(2015);Comércio e Serviços(2015);Comunicações(2015);Energia(2015);Transporte(2015);Desporto e Lazer(2015);Encargos Especiais(2015);Despesas (Intraorçamentárias)(2015);LOF_REL_NOR;LOF_SUA_NOR
411695;Nova Esperança do Sudoeste - PR;5218.0;0.00;0.00;0.00;2630602.22;0.00;0.00;0.00;538894.76;0.00;3777076.38;0.00;2763022.93;26813.53;0.00;1149846.11;0.00;0.00;101292.73;0.00;850279.61;0.00;0.00;0.00;0.00;0.00;1687501.05;197914.59;82808.08;0.00;0.00;0.00;0.00;3234825.38;0.00;0.00;0.00;584281.99;0.00;4643100.09;0.00;3401458.54;104800.74;0.00;2121404.50;0.00;0.00;124519.12;0.00;918258.36;0.00;0.00;0.00;0.00;0.00;1623615.95;102184.42;174496.78;0.00;0.00;0.00;0.00;3202819.87;0.00;0.00;0.00;649594.13;0.00;4908629.24;0.00;3383861.04;95733.15;1524690.84;327194.00;0.00;0.00;65890.93;0.00;910219.40;0.00;0.00;0.00;0.00;0.00;1836586.69;107966.46;327413.27;0.00;4.37;1.11
420055;Águas Frias - SC;2430.0;374555.47;0.00;0.00;1342997.71;0.00;6124.15;0.00;479370.93;0.00;2129180.23;0.00;1702295.82;22837.27;0.00;469573.20;0.00;0.00;0.00;0.00;1075299.84;0.00;0.00;0.00;0.00;0.00;923305.00;229744.23;253208.85;0.00;353978.23;0.00;0.00;1546355.50;0.00;10977.65;0.00;589334.48;0.00;2344561.26;0.00;2215131.29;25098.74;0.00;1068179.32;16000.00;0.00;0.00;0.00;1662244.32;0.00;373528.12;0.00;0.00;0.00;2126451.61;243760.00;250833.79;0.00;393901.64;0.00;0.00;1589127.61;0.00;12910.08;0.00;635305.42;0.00;2644363.24;0.00;2135345.38;34052.18;0.00;1130863.38;20000.00;0.00;0.00;0.00;1308755.01;0.00;296620.45;0.00;0.00;0.00;1490147.80;205023.59;256997.15;0.00;1.53;1.06
110012;Ji-Paraná - RO;128026.0;6265958.11;0.00;0.00;27138465.63;0.00;21590.00;0.00;3417495.75;3695270.87;43263393.22;0.00;34398275.51;508906.46;0.00;12138221.77;0.00;214431.08;799154.83;0.00;4811232.13;0.00;3000800.00;225174.93;0.00;0.00;8980984.18;724856.38;2913593.37;5530025.38;6574926.93;0.00;0.00;27479656.07;0.00;0.00;0.00;4063335.34;4698951.76;51386022.47;0.00;37242056.92;812039.93;0.00;19495633.29;1009610.00;940598.99;960992.76;0.00;4717063.51;0.00;0.00;0.00;0.00;0.00;14708566.61;1500188.58;3481498.61;5922171.16;7196707.74;0.00;0.00;32395800.37;0.00;0.00;0.00;5564076.73;6076754.21;56042029.59;0.00;40771689.02;728740.06;0.00;20464496.46;130870.00;275923.89;864693.07;0.00;5465620.00;0.00;0.00;0.00;0.00;0.00;16516212.78;1869142.70;3969634.71;7878952.27;1.19;1.13
291290;Ibirataia - BA;18546.0;1149777.30;0.00;0.00;9558630.12;0.00;30785.33;0.00;811556.67;0.00;4806053.84;0.00;14580643.66;681728.48;0.00;2063706.86;24296.48;0.00;0.00;0.00;141632.67;0.00;0.00;741215.07;0.00;127469.42;0.00;288401.28;0.00;0.00;1261666.05;0.00;0.00;8023987.48;0.00;11352.00;0.00;589350.03;0.00;9613638.73;0.00;15314448.86;520491.30;0.00;2242165.64;6854.59;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;359407.48;47391.60;1218324.89;0.00;1340315.18;0.00;0.00;8773843.34;0.00;11352.00;0.00;667369.86;0.00;9501634.26;0.00;16766343.91;333795.60;0.00;2349881.67;48200.55;30696.71;0.00;0.00;126669.26;0.00;0.00;0.00;0.00;0.00;487233.47;15157.35;1563297.17;0.00;1.26;1.26
355610;Valentim Gentil - SP;12012.0;592950.67;0.00;0.00;4379231.27;0.00;0.00;0.00;692353.34;191630.79;5526781.92;0.00;6229178.99;336039.79;0.00;1237676.85;0.00;307884.28;0.00;0.00;10278.59;0.00;0.00;678624.65;0.00;460093.32;454111.83;146743.43;259000.12;1074774.96;868724.20;0.00;0.00;8253513.89;0.00;0.00;0.00;968131.74;339355.20;7991212.89;0.00;8251961.79;749363.84;0.00;2488795.28;0.00;0.00;99217.20;0.00;4431.42;0.00;0.00;85419.47;0.00;503040.57;633416.96;158169.02;412685.83;0.00;861801.40;0.00;0.00;5586088.63;0.00;0.00;0.00;1060301.23;478407.82;8319561.82;0.00;9274931.30;543368.64;0.00;2721393.57;0.00;0.00;265101.80;5940.00;10464.55;0.00;0.00;430286.27;0.00;1169858.02;259424.04;254569.52;539103.15;1352715.41;1.28;1.20
220230;Canto do Buriti - PI;20528.0;1031705.58;0.00;0.00;4061968.62;0.00;0.00;0.00;1382330.73;0.00;6995811.31;92276.68;9224169.34;349927.98;0.00;1572834.00;0.00;1229578.35;0.00;0.00;435229.91;0.00;0.00;0.00;8553.00;435180.43;42237.00;15975.68;0.00;0.00;1228784.73;0.00;0.00;4275301.66;0.00;0.00;0.00;1365548.54;0.00;9299413.97;114442.69;14522356.82;515651.25;0.00;1953271.93;0.00;1826827.89;0.00;0.00;447475.03;0.00;0.00;0.00;0.00;449130.79;63905.50;193524.79;0.00;0.00;1408820.88;0.00;0.00;4418548.21;0.00;700.00;0.00;1506797.11;0.00;10810608.63;164226.44;13501884.31;432654.19;0.00;3330327.83;0.00;551760.66;0.00;0.00;508513.60;0.00;0.00;0.00;0.00;503242.04;40851.00;19420.92;37083.12;0.00;1.11;1.13
350610;Bebedouro - SP;77487.0;3943791.23;0.00;932651.61;15825577.87;0.00;3978306.07;0.00;8954520.12;10846968.65;48302513.58;0.00;51123726.33;656467.29;0.00;18589220.37;192175.17;14134088.07;221532.47;0.00;808539.36;0.00;0.00;855244.00;0.00;0.00;708336.56;2860644.86;2671437.04;0.00;4329047.92;0.00;1379937.10;14569106.88;0.00;4405479.40;0.00;8834862.63;12324665.72;56014316.98;0.00;56105806.64;890769.78;0.00;19167722.82;474654.75;17630911.36;227208.98;0.00;982160.80;0.00;0.00;0.00;0.00;0.00;140343.51;2974422.30;5849692.15;0.00;4781383.56;0.00;2361643.32;15894131.32;0.00;4413327.44;0.00;10781106.81;14198022.19;55298403.99;0.00;56555502.14;693726.79;0.00;18137862.96;235617.75;17365663.07;215467.68;0.00;823334.09;0.00;0.00;0.00;0.00;0.00;140716.63;2461579.83;5184606.05;0.00;1.22;1.12
355330;Tambaú - SP;23159.0;935593.73;0.00;564806.89;7098976.18;0.00;69072.82;0.00;2484686.36;3889321.75;12400965.78;0.00;14344567.78;335400.01;0.00;3477648.12;100000.00;3275386.45;308890.00;61932.06;77908.99;0.00;0.00;280944.14;0.00;0.00;906324.05;530943.74;1521912.60;2873823.34;960240.87;0.00;1288214.61;7879219.39;0.00;49169.95;0.00;3540117.42;5013035.49;14786924.73;0.00;15940430.89;591300.87;0.00;4554666.30;100526.53;5521154.56;852933.33;46676.67;252722.55;0.00;0.00;553898.44;0.00;0.00;1280627.26;703014.26;1015234.37;0.00;951266.45;0.00;1546916.50;6815413.05;0.00;0.00;0.00;3453160.81;5092708.99;13488811.81;0.00;17981020.40;522545.37;0.00;5336415.02;95000.00;4484014.12;85266.60;48940.45;88535.30;0.00;0.00;655425.66;0.00;0.00;1082820.07;778768.95;1694833.78;2663986.93;1.54;1.20
431344;Novo Tiradentes - RS;2330.0;315345.74;0.00;0.00;2029764.48;0.00;0.00;0.00;355360.35;766285.42;1861816.08;0.00;1821872.80;36495.50;0.00;114607.79;45110.12;216217.12;51259.30;0.00;1412880.93;0.00;0.00;0.00;0.00;117680.50;709452.87;156546.62;334153.75;0.00;338902.82;0.00;0.00;1771454.23;0.00;0.00;0.00;382547.82;467981.19;2121124.45;0.00;2610589.95;81059.98;0.00;200978.22;105725.24;448566.14;55675.41;0.00;1399105.34;0.00;0.00;0.00;0.00;121977.07;632710.48;406396.33;331233.17;602917.26;349766.01;0.00;0.00;2009928.59;0.00;2091.92;0.00;342898.79;1232513.41;2104225.30;0.00;2307373.71;31778.34;0.00;332145.64;109163.97;136655.36;73060.77;0.00;1764424.10;0.00;105.00;0.00;0.00;143735.84;454253.73;284550.78;316211.06;0.00;1.46;1.05
432252;Vale Verde - RS;3404.0;488628.80;0.00;0.00;1991404.90;0.00;13524.40;0.00;520286.91;226845.61;2393584.50;0.00;2582853.92;37262.75;0.00;207042.40;0.00;231205.33;804.00;0.00;654155.17;0.00;46353.19;85600.73;0.00;0.00;825398.73;14968.40;187937.66;0.00;525608.41;0.00;0.00;1673660.34;0.00;31981.12;0.00;627870.51;310459.56;2570081.97;0.00;2976280.02;36839.17;0.00;192743.08;0.00;208629.45;3298.00;0.00;745245.21;0.00;34115.47;89890.46;0.00;0.00;1013957.36;27469.94;249157.85;417047.63;575101.37;0.00;0.00;1799618.68;0.00;15379.00;0.00;558366.29;444780.98;2479119.87;0.00;3233442.37;18820.57;0.00;223788.64;0.00;213073.08;797.80;0.00;929949.55;0.00;37369.82;67328.07;0.00;0.00;1205007.59;28350.03;328279.49;0.00;1.24;1.04
150563;Piçarra - PA;12720.0;0.00;0.00;0.00;8914437.56;0.00;0.00;0.00;234451.49;0.00;4229131.63;0.00;9803395.72;810.00;0.00;550750.76;0.00;0.00;0.00;0.00;1680.15;0.00;0.00;99898.24;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;800.00;1993577.70;0.00;0.00;0.00;1081868.85;161765.64;5577465.70;0.00;14943473.05;52182.21;0.00;5402634.42;4483.01;0.00;397613.48;0.00;637489.66;0.00;0.00;0.00;0.00;0.00;0.00;120988.35;359774.37;0.00;0.00;0.00;0.00;2211397.67;0.00;0.00;0.00;1114543.28;0.00;6044751.20;0.00;15417020.89;87059.32;0.00;5492567.11;0.00;0.00;644868.40;0.00;827722.31;0.00;0.00;0.00;41276.00;0.00;0.00;297754.64;408649.02;0.00;1.58;1.30
431205;Marques de Souza - RS;4176.0;407290.11;0.00;0.00;1978904.91;0.00;0.00;0.00;506735.75;0.00;2837378.62;0.00;2720140.78;66922.93;0.00;231375.12;0.00;0.00;264792.89;0.00;1277314.30;0.00;0.00;0.00;0.00;148611.33;1498134.26;34110.24;0.00;0.00;409929.73;0.00;0.00;1939542.09;0.00;0.00;0.00;539634.61;0.00;4266649.52;0.00;3778624.73;65139.62;0.00;32216.52;0.00;0.00;220741.38;0.00;1163990.62;0.00;0.00;0.00;0.00;113128.76;1495383.06;43821.89;0.00;0.00;418329.46;0.00;0.00;2273787.87;0.00;0.00;0.00;540250.89;0.00;5100116.83;0.00;3475557.09;70727.24;0.00;287848.95;0.00;0.00;302484.95;0.00;1349279.37;0.00;0.00;0.00;0.00;187735.98;1666476.46;77646.30;0.00;0.00;1.30;1.06
431070;Itatiba do Sul - RS;4106.0;195511.37;0.00;0.00;1668325.50;0.00;0.00;0.00;427311.49;699920.90;3250447.78;0.00;3735109.45;35731.70;0.00;246980.70;0.00;9945.83;0.00;0.00;952486.16;0.00;0.00;0.00;12850.60;0.00;1073928.29;5064.39;603946.82;0.00;195354.10;108.00;0.00;1910740.09;0.00;0.00;0.00;522242.37;874073.39;4361462.36;0.00;3674825.46;31147.09;846.00;304411.61;0.00;45580.05;0.00;0.00;982620.29;0.00;0.00;0.00;15277.74;0.00;2312994.12;27338.88;489599.42;0.00;211826.91;0.00;0.00;2038735.66;0.00;0.00;0.00;498108.36;1009063.94;3455964.96;0.00;4289957.70;58201.78;0.00;343597.69;19145.00;12431.17;0.00;0.00;1078725.33;0.00;0.00;43.00;13772.95;0.00;1110664.18;175079.89;515950.83;0.00;1.41;1.04
432255;Vanini - RS;2071.0;352252.85;0.00;0.00;2196574.42;0.00;4855.83;0.00;495142.47;48989.02;2300707.79;0.00;1670860.47;142008.35;0.00;621455.55;16438.65;129441.15;1947.50;0.00;456705.12;0.00;36749.00;7644.00;25802.46;0.00;721778.31;86243.95;279472.25;0.00;413625.51;0.00;0.00;1561629.78;0.00;12083.02;0.00;822308.52;52265.22;2373491.27;0.00;1958657.17;97581.61;0.00;623132.44;2719.90;123660.70;835.54;0.00;953544.59;0.00;33546.33;13949.00;16767.96;0.00;1147233.95;45798.93;282225.86;0.00;384345.54;0.00;0.00;1629599.08;0.00;1195.83;0.00;601146.95;55360.63;2826925.77;0.00;2509406.68;382264.99;0.00;1056086.44;325.00;163201.12;0.00;0.00;1131055.99;0.00;29733.23;12110.00;6566.27;0.00;1027304.03;47670.74;375628.76;0.00;1.27;1.02
220605;Massapê do Piauí - PI;6305.0;364817.08;0.00;0.00;1453873.52;0.00;0.00;0.00;1123843.64;0.00;2261728.40;0.00;5066785.99;141560.04;0.00;717928.78;0.00;255464.02;0.00;0.00;132982.81;0.00;0.00;0.00;0.00;0.00;194630.52;65676.11;0.00;0.00;403110.96;0.00;0.00;1719585.18;0.00;0.00;0.00;634489.30;0.00;3104731.44;0.00;4925749.33;99043.99;0.00;562722.53;0.00;353384.78;0.00;0.00;137235.37;0.00;0.00;0.00;0.00;25247.00;0.00;77471.09;0.00;0.00;440400.00;0.00;0.00;1714543.64;0.00;0.00;0.00;633396.22;0.00;3374332.44;0.00;4945672.16;149004.66;0.00;843096.12;0.00;254157.25;0.00;0.00;169155.01;0.00;0.00;0.00;0.00;0.00;47322.00;52761.04;0.00;0.00;1.08;1.03
521190;Jataí - GO;93759.0;7467403.87;7785.00;0.00;26932739.04;0.00;2580327.59;0.00;5901304.49;17076361.90;61559662.00;0.00;57567681.63;915504.99;0.00;35076584.90;390312.09;0.00;2698038.79;85225.43;4490766.98;0.00;547924.82;1491163.04;0.00;0.00;4106444.65;1491489.53;6686759.59;0.00;8189654.73;0.00;0.00;21951451.73;0.00;1567587.53;0.00;6349463.92;24181392.12;82906561.91;0.00;69243747.58;1422137.67;0.00;29135989.01;485054.14;522406.45;3014692.80;176741.55;2992378.34;0.00;343568.58;1151012.28;0.00;1796321.07;7242251.05;877847.29;11232364.52;0.00;9527589.03;0.00;0.00;19744741.63;0.00;2080178.19;0.00;6331459.54;26789464.40;81384583.43;0.00;72638019.55;1157118.34;0.00;39429538.57;671864.13;110000.00;1253850.56;172750.46;3404072.22;0.00;330784.19;904366.95;0.00;6545300.82;4703919.78;959594.30;11151171.16;0.00;1.47;1.14
421568;Santa Terezinha do Progresso - SC;2776.0;500064.83;0.00;0.00;1695286.40;0.00;12916.90;0.00;532490.69;0.00;1955343.35;0.00;2354146.23;49423.85;0.00;368175.12;0.00;127927.38;0.00;0.00;1452602.16;0.00;340569.23;0.00;0.00;0.00;733503.55;38995.09;0.00;0.00;562631.32;0.00;0.00;2025638.90;0.00;15972.09;0.00;622822.73;0.00;2215770.69;0.00;2215768.95;71583.15;0.00;213845.48;0.00;189349.97;0.00;0.00;1107503.58;0.00;0.00;0.00;620.00;0.00;1111197.22;69696.32;0.00;0.00;588801.80;0.00;0.00;2116179.44;0.00;38622.79;0.00;621790.63;0.00;2617699.46;0.00;2647269.51;57183.21;0.00;1341526.01;0.00;193780.10;0.00;0.00;1028228.85;0.00;0.00;0.00;4749.63;0.00;666002.10;79338.83;0.00;0.00;1.55;1.11
430355;Camargo - RS;2701.0;236482.32;0.00;0.00;2322641.31;0.00;121053.63;0.00;425871.47;258140.75;2961356.63;0.00;1813467.86;194533.14;0.00;995499.50;24813.25;456268.49;33955.14;0.00;1179145.84;0.00;3000.00;0.00;0.00;0.00;815044.18;98500.27;119224.75;0.00;226597.88;0.00;0.00;2789697.32;0.00;133273.81;0.00;564525.46;317630.49;3237823.37;0.00;2658285.57;156587.20;0.00;557613.47;67319.07;588410.67;62789.93;0.00;2314392.05;0.00;12000.00;0.00;0.00;0.00;929773.15;204879.19;173628.86;0.00;276687.07;0.00;0.00;2498528.82;0.00;169032.68;0.00;567923.26;214482.75;2631726.47;0.00;2266380.71;203861.46;0.00;588310.74;22316.97;530631.77;93900.16;0.00;1308144.67;0.00;9000.00;0.00;0.00;0.00;700937.59;153393.12;365129.50;0.00;1.36;1.03
220430;Fronteiras - PI;11368.0;1240319.52;0.00;0.00;4196181.40;0.00;78100.00;0.00;1622616.38;379887.27;7437121.60;0.00;7686384.10;828605.00;0.00;2389526.90;0.00;1370919.34;38344.00;0.00;134219.81;0.00;0.00;38040.00;5000.00;624059.35;636924.52;295971.48;0.00;0.00;1480112.23;0.00;0.00;4097051.39;0.00;97307.00;0.00;1502655.28;432759.40;8107910.14;0.00;8591077.85;719902.17;0.00;2631290.07;0.00;1281573.99;31424.47;0.00;157047.32;0.00;0.00;33000.00;1800.00;505889.47;1038000.00;225873.94;0.00;0.00;1478088.46;0.00;0.00;3863256.27;0.00;53000.00;0.00;1309064.87;402478.67;8399236.85;0.00;8181420.28;965035.00;0.00;3207479.10;0.00;816198.33;30000.00;0.00;241421.95;0.00;0.00;6000.00;18000.00;423238.97;125386.75;191562.63;16054.71;0.00;1.25;1.02
431267;Nicolau Vergueiro - RS;1763.0;354172.95;0.00;0.00;1577680.52;0.00;8000.00;0.00;361981.88;63726.71;1806615.90;32437.45;1294863.74;77542.75;0.00;121503.18;0.00;263379.72;19213.55;55392.00;844605.69;0.00;413.00;0.00;13398.76;0.00;4340574.06;13506.00;182123.16;0.00;381049.18;0.00;0.00;2108637.84;0.00;6000.00;0.00;455690.41;70649.33;2356802.87;38763.89;1924807.55;71426.67;0.00;92738.88;0.00;572836.83;26308.58;52875.00;738717.77;0.00;9403.27;0.00;13685.51;103657.92;2105696.97;23423.78;553366.75;0.00;405664.60;0.00;0.00;2125788.71;0.00;3000.00;0.00;605615.10;76301.09;2545962.48;13213.53;1541586.93;105370.09;0.00;611776.47;0.00;580945.43;36904.00;60414.30;1285405.35;0.00;0.00;0.00;6438.00;0.00;1272567.01;21272.67;355800.34;0.00;2.44;1.23
314280;Monte Alegre de Minas - MG;20594.0;1213016.12;303000.22;10738.47;4172950.76;0.00;41323.05;0.00;1573068.28;3205751.08;10131708.95;0.00;10984873.59;703695.93;47080.63;4410218.33;12319.38;5703921.20;149950.79;0.00;708378.37;0.00;216500.00;150000.00;0.00;247303.55;1637360.23;466508.97;694464.95;2839313.58;1814511.24;322144.78;0.00;4603545.41;0.00;49906.60;0.00;1894942.80;3893644.98;11169026.07;1231443.01;10838975.72;707732.47;3825.22;3470892.29;34330.29;2200213.10;29308.40;0.00;1564482.33;0.00;0.00;605.52;0.00;360357.83;1780276.25;861868.17;716233.72;3162027.67;1723640.78;327477.38;0.00;4014183.40;0.00;100802.73;0.00;2129490.00;4797903.57;11338937.27;1408678.93;12320398.55;802379.92;8158.24;4263420.48;11172.24;3662684.37;20659.60;0.00;1625973.53;0.00;0.00;9668.22;0.00;613534.21;2016653.92;599150.37;1043070.96;3464803.49;1.55;1.15
410045;Altamira do Paraná - PR;3754.0;0.00;0.00;0.00;1812345.26;0.00;52.10;0.00;549989.25;0.00;2894565.28;0.00;2050169.27;139464.26;0.00;1471677.16;274004.85;46987.00;0.00;0.00;230211.49;0.00;32775.98;57026.60;0.00;24019.91;895842.38;52605.29;175440.90;414514.01;0.00;0.00;0.00;2504567.12;0.00;2011.27;0.00;509943.95;0.00;3554234.21;0.00;2728978.93;153954.67;0.00;1963004.88;81931.66;498887.15;19305.74;0.00;908141.87;0.00;79145.54;1149.39;0.00;50688.87;724052.83;45896.47;299901.84;804863.21;0.00;0.00;0.00;2859348.60;0.00;0.00;0.00;702039.25;0.00;3951264.20;0.00;3005172.63;160161.67;0.00;1507060.62;172596.07;627245.70;98646.15;0.00;559389.81;0.00;33301.35;0.00;0.00;35071.33;821124.90;155762.97;432744.54;0.00;1.48;1.10
313990;Maria da Fé - MG;14551.0;805399.91;0.00;0.00;1260779.78;0.00;58533.81;0.00;371520.19;562850.86;6639131.98;0.00;8249575.35;86986.18;0.00;955835.50;0.00;471940.00;0.00;0.00;86463.54;0.00;0.00;0.00;56823.64;0.00;1211671.36;282990.54;698648.33;0.00;853312.43;0.00;0.00;1347787.12;0.00;44246.69;0.00;463897.14;533970.22;7430806.86;0.00;9174305.51;78334.86;0.00;980162.28;0.00;414742.45;0.00;0.00;197797.89;0.00;0.00;0.00;63642.08;35191.80;1479956.97;359194.91;791658.48;0.00;868241.17;0.00;0.00;1512157.87;0.00;38022.63;0.00;543164.48;559159.22;7690075.07;0.00;9920585.42;46136.97;0.00;1362583.21;0.00;163802.26;0.00;0.00;195509.77;0.00;0.00;0.00;69974.65;0.00;1118721.20;78441.37;909305.24;0.00;1.17;1.02
221130;Valença do Piauí - PI;20541.0;904512.86;0.00;0.00;3812959.72;0.00;0.00;0.00;1002578.50;0.00;7284293.10;104430.44;11796212.97;733507.84;1500.00;1934550.71;0.00;466850.87;64928.28;0.00;584050.82;0.00;0.00;9955.00;0.00;0.00;68488.84;73293.04;64420.59;0.00;1007140.37;0.00;0.00;4113195.78;0.00;0.00;0.00;1004680.47;0.00;8227488.11;98271.05;14564512.98;673878.38;550.00;2629942.89;0.00;7437.48;104031.54;0.00;432601.05;0.00;0.00;3624.85;0.00;0.00;39216.00;150829.96;0.00;0.00;1132209.77;0.00;0.00;5133036.57;0.00;0.00;0.00;1142519.90;0.00;8220810.83;58628.09;13665427.30;623553.15;0.00;2759262.06;0.00;106383.42;123990.67;0.00;439728.82;0.00;0.00;0.00;0.00;0.00;71008.00;318412.38;92103.86;0.00;0.97;1.13
431790;Santo Cristo - RS;14778.0;390176.15;0.00;0.00;6227235.52;0.00;0.00;0.00;228648.68;2890789.57;5355712.28;824.11;7706614.30;135868.65;0.00;167239.16;0.00;693033.81;1636.00;0.00;1482494.65;0.00;14889.59;142642.59;703114.81;386998.64;695416.90;468870.82;1332612.05;3340160.02;426173.38;0.00;0.00;7140267.06;0.00;0.00;0.00;231267.34;3627302.83;6055559.52;738.55;9783791.22;175190.44;0.00;181889.34;0.00;757870.36;9750.00;0.00;933785.28;0.00;1683.64;142306.28;0.00;400397.06;466214.51;721565.68;1244741.17;4221096.17;465363.17;0.00;0.00;7259091.18;0.00;0.00;0.00;221156.20;5281514.57;6165178.45;22.76;10153783.66;119575.58;0.00;175951.32;200187.18;1049883.92;8485.52;0.00;798651.69;0.00;1270.52;162429.06;0.00;572157.09;715888.65;310673.43;4782689.33;0.00;2.30;1.12
220997;São João do Arraial - PI;7636.0;363872.73;0.00;0.00;1335635.49;0.00;12100.00;0.00;534222.67;0.00;2776483.83;0.00;6723981.41;202321.19;0.00;1060078.03;0.00;376695.14;5000.00;0.00;275691.89;0.00;0.00;0.00;0.00;0.00;3445.00;13177.42;9706.40;0.00;412570.22;0.00;0.00;1404929.36;0.00;16330.00;0.00;475283.80;0.00;3240357.04;0.00;7935484.75;157611.90;0.00;1080601.91;9075.00;161357.34;0.00;0.00;303639.04;0.00;0.00;4300.00;0.00;0.00;11444.00;12012.15;46250.19;0.00;439790.18;0.00;0.00;1272038.03;0.00;28000.00;0.00;568685.97;0.00;2852810.68;0.00;8399624.21;116550.49;0.00;1176435.31;0.00;2744479.64;0.00;0.00;44470.45;0.00;0.00;0.00;0.00;0.00;199374.50;353785.39;47814.80;0.00;1.57;1.00
432145;Teutônia - RS;29411.0;1151874.30;9310.92;0.00;11115295.64;0.00;60500.00;0.00;1586400.93;0.00;13885981.83;0.00;20854178.67;2286346.24;0.00;2998232.58;66900.00;1553164.83;119891.57;0.00;2185808.61;0.00;1180000.00;164873.08;43156.50;903492.91;791169.43;453944.87;1401464.93;0.00;1785049.86;12483.76;0.00;11564243.91;0.00;75500.00;0.00;1675001.48;0.00;14670096.16;0.00;20341078.34;1434487.53;0.00;14046226.76;0.00;1425459.25;171677.77;0.00;2260685.51;0.00;1326115.85;36751.40;17524.11;909107.08;771128.34;1750778.37;1219898.16;0.00;1843182.10;19453.55;0.00;12192987.72;0.00;50000.00;0.00;1457476.14;849082.56;15153270.11;0.00;20870209.45;908143.89;0.00;8890120.03;0.00;1479392.83;210503.47;0.00;2967359.89;0.00;1275199.07;51671.96;6188.75;1192487.28;1374976.16;600867.19;1478170.13;2631594.04;1.59;1.11
291690;Itiruçu - BA;13267.0;759660.00;0.00;0.00;3715609.62;0.00;196291.69;0.00;170593.89;0.00;5216071.54;0.00;7472749.57;697430.00;0.00;1527382.88;0.00;0.00;0.00;0.00;0.00;0.00;0.00;176616.62;0.00;0.00;23951.00;0.00;641923.08;0.00;825429.72;0.00;0.00;3880810.23;0.00;133306.55;0.00;350030.79;0.00;6267838.61;0.00;7845793.44;184950.00;0.00;1751026.63;0.00;0.00;0.00;0.00;0.00;0.00;0.00;192745.14;0.00;0.00;9226.30;181930.85;249157.99;0.00;880909.06;0.00;0.00;3197544.42;0.00;127369.33;0.00;459401.43;0.00;5484386.57;0.00;7906665.78;193765.04;0.00;1393634.56;0.00;0.00;0.00;0.00;0.00;0.00;0.00;129125.30;0.00;0.00;14579.45;513075.21;783451.04;0.00;1.12;1.17
220675;Nossa Senhora de Nazaré - PI;4696.0;360905.05;0.00;0.00;1622262.45;0.00;0.00;0.00;395686.12;16462.39;2069483.76;0.00;4065459.07;175254.44;0.00;412267.67;0.00;203286.81;3400.00;0.00;68586.28;0.00;0.00;0.00;0.00;7600.00;5940.00;26843.62;127648.79;0.00;392577.57;0.00;0.00;1824556.27;0.00;0.00;0.00;558517.61;67411.07;2855781.60;0.00;5627538.09;204256.05;0.00;459163.72;0.00;350263.83;1800.00;0.00;61456.87;0.00;0.00;0.00;0.00;0.00;57000.00;65697.03;228550.88;0.00;417712.17;0.00;0.00;1792792.79;0.00;0.00;0.00;629882.69;69395.98;2470087.08;0.00;6215651.90;220481.34;0.00;600160.80;0.00;48339.50;82056.60;0.00;93073.67;0.00;0.00;0.00;0.00;4694.73;1000.00;126604.31;200673.43;0.00;1.13;0.98
