#"CodIBGE";"uf";"municipio";"populacao";"legislativa";"judiciária";"essencial à justiça";"administração";"defesa nacional";"segurança pública";"relações exteriores";"assistência social";"previdência social";"saúde";"trabalho";"educação";"cultura";"direitos da cidadania";"urbanismo";"habitação";"saneamento";"gestão ambiental";"ciência e tecnologia";"agricultura";"organização agrária";"indústria";"comércio e serviços";"comunicações";"energia";"transporte";"desporto e lazer";"encargos especiais";"desp por função intra-orçamentária"
431242;"RS";"Mormaço";2797;R$ 309775,25;R$ 0,00;R$ 0,00;R$ 1990645,33;R$ 0,00;R$ 0,00;R$ 0,00;R$ 385789,64;R$ 236916,78;R$ 2029501,70;R$ 27551,19;R$ 2140031,98;R$ 133394,25;R$ 0,00;R$ 1948,50;R$ 298110,70;R$ 111264,09;R$ 0,00;R$ 0,00;R$ 1200401,20;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 554760,92;R$ 306781,59;R$ 634357,94;R$ 0,00
431244;"RS";"Morrinhos do Sul";3129;R$ 352091,52;R$ 0,00;R$ 0,00;R$ 1671086,62;R$ 0,00;R$ 18000,00;R$ 0,00;R$ 387661,26;R$ 616547,41;R$ 1723230,31;R$ 0,00;R$ 2263243,62;R$ 33326,80;R$ 0,00;R$ 826556,77;R$ 0,00;R$ 553386,36;R$ 49594,36;R$ 0,00;R$ 665196,61;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 93476,02;R$ 449318,28;R$ 48121,00;R$ 212119,51;R$ 453405,22
431245;"RS";"Morro Redondo";6262;R$ 479029,00;R$ 0,00;R$ 0,00;R$ 2006962,94;R$ 0,00;R$ 600,00;R$ 0,00;R$ 317258,79;R$ 0,00;R$ 2915352,28;R$ 0,00;R$ 4244896,06;R$ 111394,71;R$ 0,00;R$ 1988089,65;R$ 409242,10;R$ 349762,16;R$ 43116,54;R$ 0,00;R$ 873385,93;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 83305,40;R$ 381304,24;R$ 14091,50;R$ 522326,00;R$ 0,00
431247;"RS";"Morro Reuter";5781;R$ 210521,54;R$ 0,00;R$ 0,00;R$ 2767738,33;R$ 0,00;R$ 6848,42;R$ 0,00;R$ 245155,61;R$ 462384,82;R$ 3396151,73;R$ 0,00;R$ 3836312,57;R$ 92332,72;R$ 0,00;R$ 517210,17;R$ 0,00;R$ 44096,96;R$ 20197,00;R$ 0,00;R$ 303258,99;R$ 0,00;R$ 0,00;R$ 260169,39;R$ 0,00;R$ 37000,00;R$ 938996,15;R$ 87466,83;R$ 347354,55;R$ 0,00
431250;"RS";"Mostardas";12195;R$ 1017872,79;R$ 270918,60;R$ 0,00;R$ 5998890,51;R$ 0,00;R$ 36576,69;R$ 0,00;R$ 902484,57;R$ 1795962,54;R$ 7503457,66;R$ 0,00;R$ 7893414,66;R$ 66116,10;R$ 0,00;R$ 516569,66;R$ 1754,95;R$ 0,00;R$ 587423,53;R$ 0,00;R$ 474968,60;R$ 0,00;R$ 0,00;R$ 49280,92;R$ 12085,00;R$ 225281,30;R$ 1896702,57;R$ 41302,59;R$ 605078,35;R$ 0,00
431260;"RS";"Muçum";4801;R$ 461100,64;R$ 0,00;R$ 0,00;R$ 2946350,11;R$ 0,00;R$ 0,00;R$ 0,00;R$ 400265,60;R$ 46668,90;R$ 2780738,12;R$ 0,00;R$ 3061584,87;R$ 28161,21;R$ 0,00;R$ 16453,81;R$ 0,00;R$ 1064918,34;R$ 71932,55;R$ 0,00;R$ 566907,62;R$ 0,00;R$ 0,00;R$ 0,00;R$ 31991,61;R$ 178255,13;R$ 0,00;R$ 219678,94;R$ 176709,96;R$ 0,00
431261;"RS";"Muitos Capões";3007;R$ 313578,30;R$ 0,00;R$ 0,00;R$ 4881242,37;R$ 0,00;R$ 12628,80;R$ 0,00;R$ 722739,46;R$ 141532,98;R$ 2850348,94;R$ 249,45;R$ 2525100,27;R$ 220618,62;R$ 0,00;R$ 468072,63;R$ 96310,05;R$ 1255,00;R$ 50275,57;R$ 0,00;R$ 587347,11;R$ 0,00;R$ 184666,00;R$ 1430,00;R$ 1500,00;R$ 0,00;R$ 61643,57;R$ 382800,35;R$ 129487,63;R$ 0,00
431262;"RS";"Muliterno";1820;R$ 240978,53;R$ 0,00;R$ 0,00;R$ 1306901,50;R$ 0,00;R$ 0,00;R$ 0,00;R$ 383372,25;R$ 0,00;R$ 2494835,38;R$ 26400,00;R$ 1225145,87;R$ 148805,62;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 10125,00;R$ 0,00;R$ 753459,85;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1639846,66;R$ 356460,30;R$ 236634,42;R$ 0,00
431265;"RS";"Não-Me-Toque";16166;R$ 1364495,52;R$ 0,00;R$ 0,00;R$ 4128420,20;R$ 0,00;R$ 28806,36;R$ 0,00;R$ 1230884,63;R$ 4119687,24;R$ 6048325,55;R$ 0,00;R$ 9180928,45;R$ 357585,19;R$ 0,00;R$ 3228917,78;R$ 700769,09;R$ 272155,92;R$ 123386,24;R$ 0,00;R$ 312072,59;R$ 0,00;R$ 450266,77;R$ 346773,25;R$ 3500,00;R$ 0,00;R$ 2545957,39;R$ 660762,40;R$ 1066089,17;R$ 3256888,09
431267;"RS";"Nicolau Vergueiro";1708;R$ 306356,34;R$ 0,00;R$ 0,00;R$ 1478995,62;R$ 0,00;R$ 6000,00;R$ 0,00;R$ 517057,83;R$ 59349,57;R$ 1716271,40;R$ 35382,04;R$ 1300800,77;R$ 112368,62;R$ 0,00;R$ 109139,53;R$ 4437,80;R$ 472027,41;R$ 22100,00;R$ 48410,86;R$ 635090,80;R$ 0,00;R$ 8014,00;R$ 0,00;R$ 14984,28;R$ 8587,28;R$ 2465350,30;R$ 20669,41;R$ 97682,39;R$ 0,00
431270;"RS";"Nonoai";11962;R$ 826405,83;R$ 0,00;R$ 0,00;R$ 3708229,15;R$ 0,00;R$ 205796,69;R$ 0,00;R$ 604770,21;R$ 1289204,32;R$ 4524148,21;R$ 1369275,89;R$ 7266750,54;R$ 25879,52;R$ 0,00;R$ 272810,60;R$ 0,00;R$ 7800,00;R$ 65424,21;R$ 0,00;R$ 724541,91;R$ 0,00;R$ 0,00;R$ 26936,08;R$ 0,00;R$ 0,00;R$ 2648684,74;R$ 319335,98;R$ 1409551,92;R$ 0,00
431275;"RS";"Nova Alvorada";3247;R$ 165200,88;R$ 74872,56;R$ 0,00;R$ 1567346,84;R$ 0,00;R$ 81800,00;R$ 0,00;R$ 261191,87;R$ 0,00;R$ 3049798,22;R$ 0,00;R$ 2053465,42;R$ 212256,16;R$ 0,00;R$ 572955,83;R$ 32150,00;R$ 582000,16;R$ 96745,64;R$ 0,00;R$ 1268690,46;R$ 0,00;R$ 211752,91;R$ 0,00;R$ 44876,77;R$ 0,00;R$ 1760109,84;R$ 77385,02;R$ 12887,50;R$ 0,00
431280;"RS";"Nova Araçá";4117;R$ 288346,02;R$ 0,00;R$ 0,00;R$ 3000002,79;R$ 0,00;R$ 25154,70;R$ 0,00;R$ 321219,34;R$ 0,00;R$ 2681442,97;R$ 0,00;R$ 2456493,03;R$ 196998,04;R$ 0,00;R$ 1932211,76;R$ 0,00;R$ 45452,95;R$ 0,00;R$ 0,00;R$ 529509,49;R$ 0,00;R$ 103560,00;R$ 80000,00;R$ 79498,96;R$ 0,00;R$ 174457,06;R$ 230128,43;R$ 599809,16;R$ 0,00
431290;"RS";"Nova Bassano";8992;R$ 441009,53;R$ 0,00;R$ 0,00;R$ 4947493,51;R$ 0,00;R$ 11036,00;R$ 0,00;R$ 433936,03;R$ 1232051,07;R$ 4840496,89;R$ 0,00;R$ 5954392,76;R$ 224474,40;R$ 0,00;R$ 686674,71;R$ 7800,00;R$ 545657,24;R$ 131513,88;R$ 0,00;R$ 552530,57;R$ 0,00;R$ 65069,23;R$ 9500,00;R$ 8607,72;R$ 371644,65;R$ 1878589,71;R$ 232052,10;R$ 1708457,77;R$ 0,00
431295;"RS";"Nova Boa Vista";1921;R$ 220064,78;R$ 0,00;R$ 0,00;R$ 1074657,81;R$ 0,00;R$ 14020,57;R$ 0,00;R$ 254253,63;R$ 276910,29;R$ 2058742,84;R$ 0,00;R$ 1587928,45;R$ 78154,13;R$ 0,00;R$ 1105194,63;R$ 0,00;R$ 101917,24;R$ 28520,48;R$ 0,00;R$ 805325,07;R$ 0,00;R$ 238675,77;R$ 0,00;R$ 0,00;R$ 0,00;R$ 963850,12;R$ 347998,47;R$ 260196,97;R$ 369174,90
431300;"RS";"Nova Bréscia";3197;R$ 398698,78;R$ 0,00;R$ 0,00;R$ 2272617,40;R$ 0,00;R$ 0,00;R$ 0,00;R$ 479661,66;R$ 0,00;R$ 2467347,60;R$ 0,00;R$ 2583272,27;R$ 26024,98;R$ 0,00;R$ 648713,25;R$ 79233,97;R$ 103694,35;R$ 86445,16;R$ 0,00;R$ 1142755,29;R$ 0,00;R$ 135428,36;R$ 15699,19;R$ 18110,38;R$ 0,00;R$ 2046983,25;R$ 0,00;R$ 787058,80;R$ 0,00
431301;"RS";"Nova Candelária";2732;R$ 198695,29;R$ 0,00;R$ 0,00;R$ 1349252,32;R$ 0,00;R$ 1048,32;R$ 0,00;R$ 149393,17;R$ 212422,11;R$ 2056549,46;R$ 0,00;R$ 2003434,10;R$ 37142,89;R$ 0,00;R$ 428408,42;R$ 21948,20;R$ 73925,15;R$ 1970,00;R$ 0,00;R$ 772317,39;R$ 0,00;R$ 216983,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2284767,92;R$ 164133,81;R$ 67195,99;R$ 410065,60
431303;"RS";"Nova Esperança do Sul";4771;R$ 242454,24;R$ 0,00;R$ 0,00;R$ 2182226,05;R$ 0,00;R$ 0,00;R$ 0,00;R$ 429158,30;R$ 199518,71;R$ 3094326,74;R$ 0,00;R$ 3037149,30;R$ 43257,37;R$ 0,00;R$ 231185,22;R$ 178126,25;R$ 118279,74;R$ 56604,51;R$ 0,00;R$ 548936,66;R$ 0,00;R$ 159890,15;R$ 13257,50;R$ 0,00;R$ 0,00;R$ 592805,28;R$ 72669,14;R$ 0,00;R$ 509247,22
431306;"RS";"Nova Hartz";18841;R$ 1287170,12;R$ 0,00;R$ 0,00;R$ 6262732,31;R$ 0,00;R$ 0,00;R$ 0,00;R$ 774171,49;R$ 306541,76;R$ 8352113,69;R$ 0,00;R$ 12596103,61;R$ 817860,98;R$ 0,00;R$ 3714126,06;R$ 199209,00;R$ 1293416,80;R$ 12320,22;R$ 0,00;R$ 0,00;R$ 0,00;R$ 296781,15;R$ 0,00;R$ 0,00;R$ 518067,37;R$ 1303129,79;R$ 206123,93;R$ 730972,91;R$ 0,00
431308;"RS";"Nova Pádua";2459;R$ 249625,52;R$ 0,00;R$ 0,00;R$ 3640252,16;R$ 0,00;R$ 9000,00;R$ 0,00;R$ 106810,13;R$ 270605,50;R$ 1680544,15;R$ 0,00;R$ 1165743,71;R$ 33202,00;R$ 0,00;R$ 18291,82;R$ 0,00;R$ 130266,63;R$ 38006,42;R$ 0,00;R$ 393929,03;R$ 0,00;R$ 0,00;R$ 59267,94;R$ 0,00;R$ 116542,59;R$ 1238889,39;R$ 48119,91;R$ 136439,05;R$ 0,00
431310;"RS";"Nova Palma";6347;R$ 455364,38;R$ 0,00;R$ 0,00;R$ 3183730,87;R$ 0,00;R$ 0,00;R$ 0,00;R$ 512613,77;R$ 680718,35;R$ 4487528,83;R$ 0,00;R$ 3848294,29;R$ 77649,71;R$ 0,00;R$ 1006786,20;R$ 105135,00;R$ 38772,14;R$ 21248,93;R$ 0,00;R$ 622364,83;R$ 0,00;R$ 0,00;R$ 84337,22;R$ 30628,78;R$ 0,00;R$ 2360658,46;R$ 49007,91;R$ 554825,35;R$ 0,00
431320;"RS";"Nova Petrópolis";19371;R$ 461959,33;R$ 216498,71;R$ 0,00;R$ 10068909,42;R$ 0,00;R$ 172241,55;R$ 0,00;R$ 846406,62;R$ 0,00;R$ 9844862,04;R$ 0,00;R$ 10109641,55;R$ 1149584,00;R$ 0,00;R$ 2485933,96;R$ 0,00;R$ 1316502,53;R$ 86418,63;R$ 0,00;R$ 937285,92;R$ 0,00;R$ 400,00;R$ 3579142,45;R$ 0,00;R$ 923773,63;R$ 1511878,70;R$ 297452,09;R$ 0,00;R$ 0,00
431330;"RS";"Nova Prata";23508;R$ 699179,59;R$ 0,00;R$ 0,00;R$ 7215537,47;R$ 0,00;R$ 116000,00;R$ 0,00;R$ 1799032,13;R$ 2468962,41;R$ 14743330,43;R$ 0,00;R$ 14258752,54;R$ 183209,04;R$ 0,00;R$ 5954596,14;R$ 17788,38;R$ 990405,26;R$ 829953,43;R$ 0,00;R$ 763815,97;R$ 0,00;R$ 378669,16;R$ 1720703,28;R$ 25112,37;R$ 128236,25;R$ 4055,78;R$ 944528,13;R$ 319548,14;R$ 0,00
431333;"RS";"Nova Ramada";2394;R$ 332608,70;R$ 0,00;R$ 0,00;R$ 2171681,97;R$ 0,00;R$ 228258,88;R$ 0,00;R$ 334066,12;R$ 0,00;R$ 2642244,08;R$ 0,00;R$ 2135143,31;R$ 104473,61;R$ 0,00;R$ 802859,41;R$ 31430,16;R$ 166341,12;R$ 16270,40;R$ 0,00;R$ 792384,70;R$ 0,00;R$ 107610,14;R$ 8977,22;R$ 0,00;R$ 41902,92;R$ 535031,69;R$ 50712,58;R$ 210791,65;R$ 0,00
431335;"RS";"Nova Roma do Sul";3390;R$ 252436,02;R$ 0,00;R$ 0,00;R$ 2956229,25;R$ 0,00;R$ 30000,00;R$ 0,00;R$ 82853,58;R$ 764285,19;R$ 2569342,43;R$ 0,00;R$ 1715559,23;R$ 148455,74;R$ 0,00;R$ 115419,39;R$ 0,00;R$ 226991,78;R$ 33444,35;R$ 0,00;R$ 368170,50;R$ 0,00;R$ 0,00;R$ 106312,69;R$ 2778,60;R$ 0,00;R$ 3974691,55;R$ 614751,56;R$ 0,00;R$ 955338,22
431337;"RS";"Nova Santa Rita";23768;R$ 1849001,89;R$ 0,00;R$ 0,00;R$ 10255115,64;R$ 0,00;R$ 57160,16;R$ 0,00;R$ 924615,09;R$ 1939018,66;R$ 8758109,12;R$ 0,00;R$ 16664869,09;R$ 161673,84;R$ 0,00;R$ 1750529,86;R$ 0,00;R$ 89683,77;R$ 71383,80;R$ 0,00;R$ 789178,36;R$ 0,00;R$ 239998,71;R$ 0,00;R$ 0,00;R$ 71404,63;R$ 1971341,16;R$ 5689,20;R$ 3565671,29;R$ 0,00
431349;"RS";"Novo Barreiro";3995;R$ 342541,93;R$ 0,00;R$ 0,00;R$ 2370900,30;R$ 0,00;R$ 10400,00;R$ 0,00;R$ 469075,20;R$ 281493,04;R$ 2861216,32;R$ 0,00;R$ 2394731,06;R$ 0,00;R$ 0,00;R$ 438439,03;R$ 0,00;R$ 473707,56;R$ 5046,38;R$ 0,00;R$ 389051,29;R$ 0,00;R$ 133341,29;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1203277,20;R$ 1034724,14;R$ 115976,06;R$ 0,00
431339;"RS";"Novo Cabrais";3899;R$ 357087,25;R$ 0,00;R$ 0,00;R$ 2302255,63;R$ 0,00;R$ 74745,01;R$ 0,00;R$ 475887,46;R$ 0,00;R$ 2853142,61;R$ 0,00;R$ 3041356,02;R$ 171571,83;R$ 0,00;R$ 272688,72;R$ 40436,70;R$ 253858,43;R$ 99840,00;R$ 0,00;R$ 926883,81;R$ 0,00;R$ 23000,00;R$ 85236,33;R$ 0,00;R$ 0,00;R$ 819310,36;R$ 75549,81;R$ 131944,66;R$ 0,00
431340;"RS";"Novo Hamburgo";239355;R$ 9559928,73;R$ 2770065,02;R$ 0,00;R$ 53110109,22;R$ 0,00;R$ 9438171,84;R$ 0,00;R$ 11778447,29;R$ 45438383,96;R$ 142137365,74;R$ 105385,01;R$ 111448138,59;R$ 6122381,15;R$ 99076,59;R$ 13187114,77;R$ 20461851,41;R$ 81768321,17;R$ 27518868,80;R$ 0,00;R$ 2208058,02;R$ 0,00;R$ 1726523,54;R$ 360977,68;R$ 0,00;R$ 0,00;R$ 3548006,84;R$ 1512394,11;R$ 21209995,76;R$ 30528271,13
431342;"RS";"Novo Machado";3806;R$ 283488,55;R$ 0,00;R$ 0,00;R$ 1860573,24;R$ 0,00;R$ 0,00;R$ 0,00;R$ 255466,69;R$ 215523,00;R$ 3002314,07;R$ 0,00;R$ 1185813,16;R$ 191355,78;R$ 0,00;R$ 222895,80;R$ 217379,10;R$ 48862,25;R$ 113683,68;R$ 0,00;R$ 534281,52;R$ 0,00;R$ 0,00;R$ 42971,63;R$ 0,00;R$ 91565,63;R$ 1100711,55;R$ 95355,84;R$ 496895,01;R$ 425396,99
431344;"RS";"Novo Tiradentes";2257;R$ 269663,93;R$ 0,00;R$ 0,00;R$ 1735327,38;R$ 0,00;R$ 0,00;R$ 0,00;R$ 306864,21;R$ 581850,27;R$ 2070679,64;R$ 0,00;R$ 2368395,41;R$ 17645,86;R$ 0,00;R$ 221344,45;R$ 79927,85;R$ 596611,42;R$ 55513,97;R$ 0,00;R$ 1800970,92;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 119313,89;R$ 655335,31;R$ 20254,28;R$ 298388,38;R$ 0,00
431346;"RS";"Novo Xingu";1744;R$ 321684,22;R$ 0,00;R$ 0,00;R$ 1063638,23;R$ 0,00;R$ 0,00;R$ 0,00;R$ 304253,14;R$ 0,00;R$ 2008319,84;R$ 0,00;R$ 1477782,40;R$ 71385,11;R$ 0,00;R$ 16000,00;R$ 116880,00;R$ 240796,21;R$ 75109,67;R$ 0,00;R$ 735214,59;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 891855,96;R$ 53104,97;R$ 302568,56;R$ 0,00
431350;"RS";"Osório";41628;R$ 1970035,14;R$ 0,00;R$ 0,00;R$ 29508599,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2665363,60;R$ 20769422,12;R$ 37056444,87;R$ 27125,00;R$ 37456245,30;R$ 2275829,54;R$ 0,00;R$ 21924642,49;R$ 1083064,84;R$ 0,00;R$ 4517509,78;R$ 0,00;R$ 3336310,54;R$ 0,00;R$ 906644,19;R$ 3325926,46;R$ 0,00;R$ 0,00;R$ 0,00;R$ 4219643,26;R$ 5906765,24;R$ 0,00
431360;"RS";"Paim Filho";4155;R$ 266044,08;R$ 0,00;R$ 0,00;R$ 1344902,12;R$ 0,00;R$ 10000,00;R$ 0,00;R$ 390923,50;R$ 213181,33;R$ 3190282,33;R$ 0,00;R$ 2738417,83;R$ 23581,43;R$ 0,00;R$ 37948,69;R$ 201756,86;R$ 283189,54;R$ 15737,38;R$ 0,00;R$ 937500,57;R$ 0,00;R$ 32821,28;R$ 0,00;R$ 0,00;R$ 154362,88;R$ 1561501,37;R$ 204245,96;R$ 188406,18;R$ 0,00
431365;"RS";"Palmares do Sul";10987;R$ 1104436,14;R$ 0,00;R$ 0,00;R$ 5673000,22;R$ 0,00;R$ 0,00;R$ 0,00;R$ 473049,63;R$ 940456,26;R$ 5789250,56;R$ 0,00;R$ 6376578,47;R$ 97334,30;R$ 0,00;R$ 605757,69;R$ 0,00;R$ 1015115,95;R$ 125,83;R$ 0,00;R$ 176500,76;R$ 0,00;R$ 25000,00;R$ 0,00;R$ 0,00;R$ 537899,63;R$ 329675,56;R$ 378222,70;R$ 884059,69;R$ 1342785,38
431370;"RS";"Palmeira das Missões";34016;R$ 2146132,16;R$ 0,00;R$ 0,00;R$ 10819539,00;R$ 0,00;R$ 83111,94;R$ 0,00;R$ 2431650,01;R$ 2588722,89;R$ 16749438,96;R$ 29001,60;R$ 14924116,30;R$ 986961,63;R$ 0,00;R$ 3291614,19;R$ 153436,73;R$ 2577435,48;R$ 0,00;R$ 0,00;R$ 1166546,20;R$ 0,00;R$ 2444,63;R$ 51434,00;R$ 43974,50;R$ 0,00;R$ 269583,50;R$ 234341,24;R$ 953872,33;R$ 0,00
431380;"RS";"Palmitinho";6917;R$ 351669,23;R$ 0,00;R$ 0,00;R$ 2074810,47;R$ 0,00;R$ 0,00;R$ 0,00;R$ 326805,94;R$ 112280,75;R$ 2724009,81;R$ 24754,86;R$ 4916347,02;R$ 55264,60;R$ 0,00;R$ 515677,13;R$ 178660,93;R$ 67541,36;R$ 82263,78;R$ 0,00;R$ 1378988,22;R$ 0,00;R$ 212476,59;R$ 159540,12;R$ 0,00;R$ 0,00;R$ 1658187,34;R$ 530966,78;R$ 219578,26;R$ 0,00
431390;"RS";"Panambi";38881;R$ 1270346,64;R$ 0,00;R$ 0,00;R$ 7355165,86;R$ 0,00;R$ 96838,94;R$ 0,00;R$ 2691447,78;R$ 2192988,88;R$ 30879189,51;R$ 56856,46;R$ 23266754,63;R$ 679873,58;R$ 0,00;R$ 5519516,53;R$ 229955,68;R$ 884339,73;R$ 1718103,77;R$ 0,00;R$ 453461,85;R$ 0,00;R$ 1125070,40;R$ 162128,33;R$ 121603,58;R$ 0,00;R$ 2836221,87;R$ 773716,04;R$ 2914741,00;R$ 0,00
431395;"RS";"Pantano Grande";9732;R$ 862800,59;R$ 0,00;R$ 0,00;R$ 2957906,92;R$ 0,00;R$ 24733,69;R$ 0,00;R$ 899230,09;R$ 744262,93;R$ 4004239,81;R$ 0,00;R$ 5973772,08;R$ 55439,41;R$ 0,00;R$ 2463133,67;R$ 0,00;R$ 273528,34;R$ 50609,60;R$ 0,00;R$ 183703,63;R$ 0,00;R$ 0,00;R$ 93565,09;R$ 560,00;R$ 335981,83;R$ 400481,78;R$ 119178,83;R$ 1193329,65;R$ 0,00
431400;"RS";"Paraí";6932;R$ 195499,90;R$ 0,00;R$ 0,00;R$ 3546896,61;R$ 0,00;R$ 7025,00;R$ 0,00;R$ 162230,63;R$ 598299,52;R$ 3682054,19;R$ 0,00;R$ 2953128,08;R$ 289229,98;R$ 0,00;R$ 397705,18;R$ 1804290,04;R$ 148972,79;R$ 76348,05;R$ 0,00;R$ 169657,93;R$ 0,00;R$ 233813,05;R$ 0,00;R$ 248734,30;R$ 311420,57;R$ 3019806,93;R$ 1169241,78;R$ 408798,59;R$ 0,00
431402;"RS";"Paraíso do Sul";7355;R$ 487908,37;R$ 0,00;R$ 0,00;R$ 3171467,93;R$ 0,00;R$ 0,00;R$ 0,00;R$ 325094,36;R$ 631654,81;R$ 2751505,43;R$ 0,00;R$ 3923700,23;R$ 113559,40;R$ 0,00;R$ 0,00;R$ 0,00;R$ 194669,01;R$ 313899,11;R$ 0,00;R$ 448806,16;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 169734,43;R$ 1186869,10;R$ 185783,41;R$ 271828,43;R$ 0,00
431403;"RS";"Pareci Novo";3552;R$ 378555,60;R$ 0,00;R$ 123106,08;R$ 1888398,78;R$ 0,00;R$ 64841,68;R$ 0,00;R$ 224786,08;R$ 394084,23;R$ 2317046,58;R$ 0,00;R$ 2894230,35;R$ 412965,53;R$ 0,00;R$ 0,00;R$ 28994,25;R$ 0,00;R$ 501209,09;R$ 0,00;R$ 862634,17;R$ 0,00;R$ 18785,18;R$ 36031,64;R$ 0,00;R$ 121868,30;R$ 6095433,84;R$ 666682,28;R$ 467764,57;R$ 0,00
431405;"RS";"Parobé";52518;R$ 2319269,81;R$ 0,00;R$ 0,00;R$ 8754459,51;R$ 0,00;R$ 181700,98;R$ 0,00;R$ 2486268,04;R$ 4517170,52;R$ 11827227,88;R$ 0,00;R$ 36736949,43;R$ 1210413,60;R$ 0,00;R$ 6245670,61;R$ 795405,79;R$ 233615,40;R$ 3783916,12;R$ 0,00;R$ 999782,51;R$ 0,00;R$ 18000,00;R$ 0,00;R$ 0,00;R$ 835251,90;R$ 275686,23;R$ 2257424,15;R$ 1670319,49;R$ 0,00
431406;"RS";"Passa Sete";5220;R$ 376553,97;R$ 0,00;R$ 0,00;R$ 2456774,61;R$ 0,00;R$ 0,00;R$ 0,00;R$ 387794,73;R$ 276123,86;R$ 2094635,29;R$ 0,00;R$ 3588247,36;R$ 78227,68;R$ 0,00;R$ 54190,89;R$ 0,00;R$ 170449,59;R$ 178429,69;R$ 0,00;R$ 695786,88;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1270887,90;R$ 242651,33;R$ 227206,81;R$ 762319,51
431407;"RS";"Passo do Sobrado";6079;R$ 398400,37;R$ 0,00;R$ 0,00;R$ 2914775,68;R$ 0,00;R$ 56055,99;R$ 0,00;R$ 431640,34;R$ 543450,41;R$ 2898475,96;R$ 0,00;R$ 3735609,95;R$ 33415,98;R$ 0,00;R$ 72698,69;R$ 5720,00;R$ 327127,64;R$ 122445,82;R$ 0,00;R$ 1157856,85;R$ 0,00;R$ 47902,61;R$ 28650,00;R$ 0,00;R$ 0,00;R$ 22591,75;R$ 12593,50;R$ 784147,40;R$ 0,00
431410;"RS";"Passo Fundo";187298;R$ 10003618,01;R$ 2611024,30;R$ 0,00;R$ 30738153,40;R$ 0,00;R$ 7287279,92;R$ 0,00;R$ 13469495,96;R$ 26252697,46;R$ 62916258,48;R$ 7188807,91;R$ 79332273,52;R$ 1502255,78;R$ 530445,60;R$ 62023901,76;R$ 1201885,49;R$ 1538662,58;R$ 15057420,54;R$ 2522399,00;R$ 3186467,04;R$ 0,00;R$ 2342843,51;R$ 475962,11;R$ 0,00;R$ 0,00;R$ 320883,18;R$ 1344821,90;R$ 6710564,51;R$ 14514519,46
431413;"RS";"Paulo Bento";2206;R$ 442808,79;R$ 0,00;R$ 0,00;R$ 1365947,38;R$ 0,00;R$ 0,00;R$ 0,00;R$ 362883,69;R$ 0,00;R$ 2016649,85;R$ 0,00;R$ 1116216,15;R$ 29158,03;R$ 0,00;R$ 405585,20;R$ 0,00;R$ 377269,30;R$ 52984,21;R$ 0,00;R$ 766704,99;R$ 0,00;R$ 99599,15;R$ 6699,50;R$ 0,00;R$ 98273,86;R$ 1044328,69;R$ 28104,13;R$ 3106,90;R$ 0,00
431415;"RS";"Paverama";8090;R$ 383584,00;R$ 0,00;R$ 0,00;R$ 1114439,00;R$ 0,00;R$ 11386,00;R$ 0,00;R$ 425941,00;R$ 1003570,00;R$ 3113828,00;R$ 0,00;R$ 3325497,00;R$ 31662,00;R$ 0,00;R$ 192076,00;R$ 0,00;R$ 437152,00;R$ 242371,00;R$ 0,00;R$ 879708,00;R$ 0,00;R$ 164708,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3009266,00;R$ 50663,00;R$ 623611,00;R$ 0,00
431417;"RS";"Pedras Altas";2164;R$ 549120,17;R$ 0,00;R$ 0,00;R$ 3025341,85;R$ 0,00;R$ 0,00;R$ 0,00;R$ 261409,68;R$ 0,00;R$ 2594042,68;R$ 40412,81;R$ 3832961,80;R$ 14771,43;R$ 0,00;R$ 167208,04;R$ 26694,46;R$ 1370648,19;R$ 36980,53;R$ 0,00;R$ 815374,91;R$ 0,00;R$ 0,00;R$ 144800,00;R$ 0,00;R$ 65009,55;R$ 144567,74;R$ 122008,49;R$ 522198,75;R$ 0,00
431420;"RS";"Pedro Osório";7767;R$ 618079,67;R$ 0,00;R$ 51182,98;R$ 2128672,87;R$ 0,00;R$ 0,00;R$ 0,00;R$ 623669,74;R$ 0,00;R$ 2095135,82;R$ 0,00;R$ 3279513,82;R$ 319006,88;R$ 0,00;R$ 1314683,11;R$ 583417,73;R$ 9905,45;R$ 0,00;R$ 0,00;R$ 405498,84;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 426043,79;R$ 80800,42;R$ 258281,18;R$ 0,00
