##Cod.IBGE;UF;Instituição;População;01 - Legislativa;02 - Judiciária;03 - Essencial à Justiça;04 - Administração;05 - Defesa Nacional;06 - Segurança Pública;07 - Relações Exteriores;08 - Assistência Social;09 - Previdência Social;10 - Saúde;11 - Trabalho;12 - Educação;13 - Cultura;14 - Direitos da Cidadania;15 - Urbanismo;16 - Habitação;17 - Saneamento;18 - Gestão Ambiental;19 - Ciência e Tecnologia;20 - Agricultura;21 - Organização Agrária;22 - Indústria;23 - Comércio e Serviços;24 - Comunicações;25 - Energia;26 - Transporte;27 - Desporto e Lazer;28 - Encargos Especiais;Despesas (Intra-Orçamentárias)
500630;MS;Paranaíba;41227;3174595.24;568601.98;0;6360285.22;0;50000.00;0;3920152.96;4508153.82;28770357.55;0;22547314.26;7286.60;0;6742803.08;655207.26;0;356890.38;0;137034.68;0;0;115862.32;0;2078474.28;2381282.46;219916.81;4827908.55;0
210232;MA;Buriticupu;68626;1989598.08;0;332530.00;5097350.48;0;0;0;3072331.15;812842.18;21850856.83;0;50271584.21;374360.52;0;3231828.38;0;63603.98;0;0;0;0;0;0;0;1033074.11;0;15336.00;1770394.14;0
231030;CE;Parambu;31462;981475.54;0;0;15320225.72;0;0;0;2381121.64;0;7611858.07;0;20400509.23;0;0;7119667.08;0;130422.96;0;0;0;0;0;0;0;0;0;805937.54;331386.31;0
421180;SC;Ouro;7436;693710.76;0;0;1614996.22;0;233745.28;0;832031.15;0;2534861.41;0;4596176.24;113831.28;0;488968.09;347.95;638340.04;0;0;649830.91;0;0;12484.98;0;0;767911.09;139467.37;885560.01;0
412660;PR;Siqueira Campos;19661;913853.36;176357.17;0;3948844.91;0;272562.62;0;1048586.78;1965523.16;6614549.88;47858.38;8394913.67;106634.28;0;3256722.91;49606.93;0;891322.68;0;1024011.07;0;245129.46;0;0;0;2536091.40;339983.57;0;1438371.38
350240;SP;Anhumas;3941;469458.16;12753.66;0;1755083.20;0;0;0;919489.35;0;3107214.02;0;3282079.87;250671.43;0;1033298.62;0;0;0;0;245815.21;0;0;0;0;0;1808639.56;435425.57;486453.45;0
210275;MA;Capinzal do Norte;10729;0;0;0;2314621.68;0;0;0;178794.47;92715.37;4065434.21;0;7787509.77;10506.00;0;415331.51;234009.18;190297.47;24500.67;0;0;0;0;0;0;0;395779.00;156909.31;0;0
220455;PI;Guaribas;4464;389313.72;0;242531.64;1865100.58;0;0;0;624982.43;0;2019619.00;0;5003115.41;45700.00;0;469402.71;0;13150.00;40560.00;0;61887.00;0;0;0;31120.00;48709.98;210814.96;36310.00;112444.54;0
351250;SP;Coroados;5615;444227.69;0;0;2324291.66;0;0;0;1044607.66;0;4082482.67;0;3372903.17;55324.94;0;1527298.69;0;0;0;0;68984.50;0;0;0;0;0;668055.18;122994.38;238915.36;0
230510;CE;Guaramiranga;3909;699970.38;0;0;1960294.94;0;0;0;882883.35;0;3612818.47;0;5102893.28;318324.66;0;1499262.35;0;0;120173.28;0;180.00;0;0;64702.28;0;0;0;89352.67;265477.49;0
291075;BA;Fátima;18524;1100655.99;0;0;2788806.18;0;23050.00;0;887533.67;0;7315586.59;0;13686549.86;442840.62;0;2603951.24;0;39083.59;118665.00;0;123010.14;0;0;0;0;296754.55;696051.24;249403.74;560577.48;0
171430;TO;Nazaré;4301;335637.06;0;0;3899327.41;0;0;0;164706.59;333900.00;2112468.96;0;2343060.03;540.00;0;718129.96;0;0;0;0;55216.52;0;0;0;0;0;152814.00;0;0;0
210409;MA;Formosa da Serra Negra;18087;210307.46;0;0;2470558.11;0;0;0;259764.22;24125.89;6509297.06;0;14777354.83;370058.00;0;0;26526.00;48033.19;0;0;13450.00;0;0;0;5550.30;0;4582218.83;376699.86;1390.77;0
290590;BA;Campo Alegre de Lourdes;29812;1266828.30;0;0;6805904.63;0;0;0;693396.82;0;8929333.58;0;23271835.09;0;0;129809.84;0;0;0;0;46435.00;0;0;0;0;0;0;0;204004.49;0
352720;SP;Lorena;86337;5861534.98;857879.65;0;13106741.58;0;2256909.27;0;3265992.93;0;44862524.45;0;41566128.71;576408.56;92058.60;12881649.33;0;0;6158223.51;0;273872.40;0;0;191282.13;313796.33;0;886645.90;1403865.05;0;0
351310;SP;Cravinhos;33543;1971586.33;0;0;7287437.14;0;106994.00;0;4794247.35;8679774.58;16288647.97;0;23535717.90;1770464.41;0;7247580.96;0;4706948.61;0;0;0;0;56607.74;0;0;0;1921727.86;644730.98;3284547.22;0
353410;SP;Oriente;6366;479846.88;0;0;1711727.82;0;0;0;554257.45;0;3206258.41;0;2999212.68;63827.20;2640511.44;0;784014.67;0;0;0;31542.34;0;0;0;0;0;429557.35;215950.84;97832.79;0
521225;GO;Lagoa Santa;1377;536155.55;0;0;1792862.71;0;4579.78;0;585364.74;622309.16;1837116.92;100359.59;2214225.66;0;0;40072.00;0;0;221109.04;0;800.00;0;0;0;0;7023.76;1265647.30;0;0;0
316740;MG;Silvianópolis;6249;469557.94;56725.02;0;981920.81;0;50096.86;0;327078.70;611648.72;2573028.03;0;3690257.11;375092.78;0;755854.24;4684.50;292324.72;0;0;88169.39;0;23919.00;0;18896.28;60074.46;889679.76;32271.73;205343.66;0
354150;SP;Presidente Venceslau;39265;0;0;286853.63;7095008.98;0;592415.57;0;3152351.69;0;23132098.23;0;19813658.13;407730.18;0;6377854.67;3077328.09;3747872.89;363017.77;0;815454.81;0;0;0;0;0;0;1904669.68;4343381.15;0
240190;RN;Caiçara do Rio do Vento;3531;571051.98;0;0;3243365.14;0;0;0;369393.24;0;1980889.75;0;2539622.08;0;0;812516.22;0;0;0;0;65038.13;0;0;0;0;0;0;37196.33;244629.36;0
220080;PI;Antônio Almeida;3090;392326.14;0;0;2307082.52;0;0;0;446204.10;565962.78;1469436.00;0;1696646.27;25500.00;0;1246339.30;0;0;0;0;92188.73;0;0;0;0;0;1725.00;0;72920.44;0
314880;MG;Pedra do Anta;3414;511477.79;0;0;1313964.40;0;0;0;378231.94;0;2519708.46;0;2095291.28;418749.15;0;764375.33;0;42190.50;0;0;206622.40;0;0;0;9783.05;0;464377.99;265250.60;443169.81;0
261330;PE;São Joaquim do Monte;21079;1105859.61;0;0;3602420.15;0;0;0;1237673.19;0;8930350.91;0;13674005.25;1189044.46;0;2763651.15;0;30586.50;0;0;326240.71;0;0;11000.00;0;0;14880.00;33217.49;592588.86;0
250460;PB;Conde;23115;2091629.90;0;0;9148580.86;0;0;0;2648233.17;1718756.91;9878198.99;518723.95;18182291.53;26200.00;0;3399100.57;150783.72;0;2217635.32;0;888228.22;0;0;1949835.13;0;147319.55;824908.74;215754.01;445617.24;0
292610;BA;Retirolândia;13092;742417.44;0;0;2095249.96;0;0;0;902284.28;0;5397771.65;0;7498387.69;403469.15;0;2055851.89;249901.22;17187.25;0;0;92969.60;0;0;0;0;0;198235.41;50377.18;292069.01;0
316990;MG;Ubá;108493;2707853.20;585574.71;0;15497868.65;17601.70;102968.23;0;6439088.40;3146513.78;28383726.01;231698.55;35207118.49;1427300.80;156338.76;14123806.86;61586.90;640864.16;289606.58;0;674692.76;0;0;217096.79;40559.00;2940557.29;856686.05;732901.24;6687169.80;7492807.54
510615;MT;Nova Bandeirantes;12946;0;0;196069.84;2870595.79;0;0;0;874679.52;0;6005544.46;965.00;7780539.62;174871.30;0;294871.46;0;391691.72;41512.77;0;553432.76;0;0;90.00;55862.80;0;2508836.85;395529.40;211878.13;0
220855;PI;Porto Alegre do Piauí;2625;383660.23;0;0;1825614.33;0;0;0;667067.42;0;1841541.73;0;2097778.71;100523.84;0;969823.86;0;194139.99;0;0;176459.91;0;0;0;627.38;14003.40;165092.63;18357.84;166689.16;0
431205;RS;Marques de Souza;4176;407290.11;0;0;1978904.91;0;0;0;506735.75;0;2837378.62;0;2720140.78;66922.93;0;231375.12;0;0;264792.89;0;1277314.30;0;0;0;0;148611.33;1498134.26;34110.24;0;0
291345;BA;Igrapiúna;13636;836538.65;153494.68;0;3646686.81;0;0;0;1235424.65;0;4818189.46;0;13066606.68;167758.84;0;2330760.00;0;23312.34;0;0;102808.83;0;0;0;0;0;0;0;235178.79;0
210237;MA;Cachoeira Grande;8698;0;0;0;2332023.76;0;0;0;447675.14;0;3305353.90;0;8502211.34;146083.15;0;197570.83;0;0;0;0;22694.72;0;0;0;0;0;0;0;0;0
270220;AL;Coqueiro Seco;5817;611717.01;0;0;4089371.44;0;0;0;748953.21;72895.16;2858084.49;0;4265909.48;84755.80;0;324725.74;637489.74;700.00;0;0;0;0;0;0;0;0;96423.98;57587.47;65006.22;0
292285;BA;Nova Redenção;8527;570597.60;0;0;2490883.15;0;0;0;474517.58;0;3166996.98;0;5898082.19;121276.47;0;1694217.36;0;0;0;0;91247.72;0;0;112672.00;0;0;5500.96;0;240073.00;0
220545;PI;Joca Marques;5253;390736.35;0;0;1786985.98;0;0;0;417143.17;0;2535567.66;0;5556902.97;78497.39;0;1100841.88;0;10110.53;0;0;23333.55;0;0;0;0;0;75266.59;222239.36;74536.21;0
412410;PR;Santo Antônio da Platina;44754;0;0;0;8058467.47;100295.53;144516.85;0;1751896.69;0;11943338.88;0;20238426.65;72495.92;0;8908242.08;1090.00;0;965641.77;0;285713.31;0;79707.33;185129.29;0;68000.00;4833429.67;180863.36;2907599.58;0
410720;PR;Dois Vizinhos;38385;0;0;0;6630109.02;0;260959.56;0;2351872.61;670490.13;19870447.72;13724.64;19101471.49;196446.19;0;10403042.18;3000.00;1539471.92;481025.86;0;1748229.04;0;753421.12;255939.97;0;0;1476782.66;639314.71;2988211.44;0
240800;RN;Mossoró;280314;15208454.44;0;0;97934977.81;51360.00;112892.00;0;10868844.27;12729724.22;159075442.22;19809.25;95259556.70;6215474.03;407361.60;18673332.03;360316.85;28537163.01;3221839.87;0;1099349.22;0;1679949.32;567099.59;5755017.52;0;1079714.28;829807.20;1169983.72;0
510642;MT;Peixoto de Azevedo;32100;1713000.00;0;0;8823964.75;0;0;0;2349484.97;1453270.30;18911032.46;0;14498658.00;215156.08;0;102032.99;0;624996.41;5888.00;0;212468.17;0;5203.00;0;0;488062.75;1987015.01;425536.92;1089228.94;0
314110;MG;Matozinhos;36031;2895076.81;310613.82;0;6841759.11;0;158787.10;0;1867988.62;3061149.45;15742298.66;0;14838925.50;258850.97;0;3151726.54;0;0;70941.15;0;0;0;0;15600.00;0;0;119520.00;287804.17;0;0
220202;PI;Buriti dos Montes;8138;429532.59;0;0;1503719.22;0;0;0;624881.67;0;3813577.21;0;6003793.58;192229.32;0;518353.18;2223.27;162255.14;30659.70;0;110527.52;0;0;48120.06;30274.92;232227.09;112158.75;807077.18;93832.33;0
292980;BA;Saúde;12644;761677.92;4500.00;0;2948967.92;0;0;0;857933.37;0;4869503.89;0;7214523.45;27829.79;0;3150150.35;0;0;56707.58;0;0;0;0;0;0;0;0;169182.98;614132.43;0
431080;RS;Ivoti;21450;331994.73;29000.00;0;3191987.43;0;20000.00;0;898518.41;699897.58;7450457.86;0;15893697.75;1211663.55;0;4810874.17;0;3957744.72;488897.49;0;789837.78;0;824015.47;30000.00;0;0;1144899.10;893398.89;1065952.65;3001214.24
510279;MT;Carlinda;10626;712008.68;1604.26;0;3025271.35;0;0;0;972595.07;759245.44;5814816.53;222737.66;5525621.39;25873.90;0;310601.63;0;804200.00;61432.08;0;703818.42;0;0;182654.75;0;130739.32;1739185.24;181825.46;29281.87;814610.20
292525;BA;Ponto Novo;16321;918972.00;86890.67;0;4708228.33;0;116432.25;0;546517.67;0;6765608.32;0;15639303.93;272610.00;0;2657726.03;0;9178.68;0;0;133902.80;0;0;0;0;28990.00;193370.08;61850.80;0;0
170255;TO;Augustinópolis;17140;751617.61;0;0;1769414.57;0;7678.99;0;902117.44;351627.37;4664805.57;0;6264499.85;263471.39;0;1277573.09;0;646067.48;743093.71;0;473191.96;0;0;0;65694.65;0;1197725.56;113753.73;0;0
150210;PA;Cametá;127401;0;6848.58;0;9900988.94;0;0;0;3646198.89;82796.55;24608789.12;529673.75;105955711.35;1408386.68;0;7959327.70;0;1161874.62;1450430.47;0;1349694.92;0;0;0;2370.00;950847.55;249596.95;145515.08;442101.87;0
330520;RJ;São Pedro da Aldeia;93659;4725764.26;0;0;28807583.34;0;25895.45;0;3736727.37;7893749.88;36494496.51;0;48473753.52;2041220.54;341220.00;17377304.82;0;33950.00;1512622.40;0;2910.00;0;0;1076145.50;548700.00;0;0;571065.58;2445934.82;0
291420;BA;Irajuba;7471;594497.13;0;0;3097207.91;0;133026.12;0;137941.29;0;3701696.50;0;6264862.98;126274.49;0;1435176.48;0;30093.07;0;0;127908.44;0;0;0;0;0;327233.21;68053.00;0;0
432149;RS;Toropi;3007;356239.03;0;0;2589566.45;0;0;0;118482.08;243866.37;1995191.31;0;1497557.49;187584.27;0;43497.04;0;161420.81;0;0;986457.14;0;0;179324.33;0;0;18491.22;57858.01;0;418676.92
432270;RS;Vera Cruz;25338;1484992.08;0;0;5599006.89;0;107508.71;0;1436778.56;1937921.10;9513207.74;0;12792907.77;524680.82;0;778320.86;21538.62;7407933.18;103850.73;0;1875855.70;0;150838.33;115949.01;0;438651.05;2187404.56;339464.82;1468355.14;3205512.13
210215;MA;Brejo de Areia;4591;0;0;0;3086832.30;0;0;0;501590.86;0;4901713.82;0;15075015.81;66910.32;0;1149201.10;0;0;0;0;0;0;0;0;0;0;525600.00;0;80384.39;0
412680;PR;Tapejara;15434;0;0;0;3856132.51;0;0;0;1380686.18;0;6406100.72;0;7138645.04;413312.52;0;3055362.20;0;0;0;0;718808.52;0;37504.96;0;0;0;669542.94;216221.59;2355063.63;986929.57
130230;AM;Jutaí;17376;1369707.15;0;0;4726958.07;0;0;0;712147.70;0;5980056.04;0;16716710.59;3500.00;0;2221972.42;0;0;47158.00;0;604048.71;0;0;0;0;0;0;0;408817.00;0
130068;AM;Boa Vista do Ramos;16820;980680.26;0;0;4838837.42;0;73359.05;0;1592948.26;0;4247375.56;0;10032299.40;79200.00;0;1754882.40;0;328732.34;192718.33;0;386741.50;0;0;0;0;0;0;138132.05;0;0
261420;PE;Sirinhaém;43036;2196399.38;0;0;6597736.59;0;7685.00;0;1693854.68;2425412.50;11504857.21;0;21940059.89;2380911.20;0;7649296.83;0;0;304000.00;0;429081.72;0;0;284499.90;0;0;1172643.21;367096.82;0;0
241480;RN;Vera Cruz;11644;685407.28;0;0;1920773.92;0;0;0;541785.71;0;4769512.46;0;7850938.33;95821.63;0;1317972.19;0;0;0;0;257535.25;0;0;0;0;0;0;275123.55;0;0
240860;RN;Paraná;4165;501206.04;0;0;1310932.34;0;0;0;427194.77;453960.64;2518653.66;0;2899825.51;0;0;1177097.81;0;0;0;0;388398.70;0;0;0;0;0;0;71106.44;0;0
230230;CE;Bela Cruz;31804;1507450.55;0;0;6691316.52;0;0;0;837717.68;0;11591128.00;0;20979277.82;1409625.87;150.00;1993192.32;0;5450.00;1824.00;0;950051.52;0;0;1224.00;1100.00;0;7103.17;280251.71;309066.07;0
411220;PR;Janiópolis;6341;0;0;0;4026927.79;0;0;0;182641.88;1574670.33;4149175.43;0;3529834.48;47543.63;0;329791.10;0;0;347977.83;0;24721.91;0;0;0;0;0;0;41800.69;987672.37;0
261110;PE;Petrolina;319893;0;6956979.68;0;55074117.76;0;0;0;6382755.85;20681579.03;106404012.76;0;157571863.62;2236989.55;0;34159992.67;308214.00;165899.00;773259.34;0;0;0;0;7456627.65;1237152.49;11723837.16;3664097.08;749272.00;13341220.83;19939107.09
150540;PA;Ourém;16854;794970.87;0;0;2223493.29;0;0;0;1109036.44;56770.62;6624288.78;0;8852976.96;604200.47;0;2548036.25;0;93300.00;0;0;730829.05;0;0;0;0;94223.95;358994.61;98886.36;177082.77;0
510452;MT;Ipiranga do Norte;6057;1096889.99;0;0;3106073.51;0;0;0;791785.04;248877.41;4910360.72;0;4933632.87;44351.95;0;3349215.80;0;421370.67;0;0;290016.84;0;0;180000.00;0;119761.50;40528.09;53583.22;0;663891.59
420280;SC;Braço do Norte;30868;1990233.60;363764.89;0;4929025.27;0;565065.86;0;2758356.59;0;11053787.53;0;17453160.16;259422.23;85075.37;3726367.98;0;201168.15;1168659.66;0;707924.92;0;147106.53;207263.28;77908.36;0;1850307.52;434238.65;3044934.67;0
411545;PR;Marquinho;4965;0;0;69628.00;2021184.52;0;0;0;421580.31;0;2302196.34;0;2877321.96;28720.47;0;736956.91;0;0;0;0;300131.05;0;0;5016.12;0;0;865624.63;37056.43;606519.91;571804.22
210900;MA;Porto Franco;22651;0;0;70076.84;13805211.07;0;0;0;610450.20;435597.87;15698829.61;129288.01;16148513.64;1075711.94;0;1124209.24;241755.12;222565.74;616901.03;0;231384.26;0;0;0;0;146975.73;2721671.15;0;0;0
250390;PB;Camalaú;5917;468746.69;0;0;1413693.78;0;0;0;511694.47;0;2889377.31;0;3638400.38;189634.28;0;1402786.82;0;318121.34;0;0;500212.95;0;0;51755.09;0;0;0;427853.35;356674.06;0
292290;BA;Nova Soure;25725;1321355.45;0;0;7593411.56;0;0;0;1508600.89;0;7050250.39;0;21414250.10;223200.00;0;1166090.41;30000.00;130277.17;0;0;701946.77;0;0;0;0;0;0;112227.59;1077097.40;0
355680;SP;Viradouro;18191;798995.25;0;0;4593913.40;0;0;0;1283218.05;1620167.78;8150173.46;0;13658858.73;1771780.59;0;1663308.56;0;1631709.15;0;0;32458.13;0;1303.29;7731.66;0;0;279772.43;174732.89;984293.76;0
220975;PI;São Gonçalo do Gurguéia;2923;387628.45;0;0;1841164.58;0;0;0;517173.51;0;1385910.74;0;3011093.52;39904.00;0;538877.51;0;149644.57;0;0;0;0;0;0;3050.00;79696.56;126510.81;141035.53;154885.68;0
520310;GO;Baliza;4197;566676.35;0;0;2412776.37;0;0;0;402829.49;649601.55;2662494.00;0;3041226.05;102177.32;0;684936.19;0;0;707.47;0;85192.21;0;0;20795.00;0;0;37389.34;20130.32;197146.63;0
211120;MA;São José de Ribamar;170423;0;0;0;16061531.68;0;0;0;5371836.76;0;58387916.56;254855.29;71580328.91;3674909.40;1168443.90;27032556.49;0;48869.57;462682.12;0;1498299.43;0;0;814288.53;244800.00;0;0;869384.83;4965581.07;0
316760;MG;Simonésia;19188;992922.11;0;0;2260463.87;0;489056.05;0;768637.62;495292.33;8572481.29;0;6963053.59;246288.74;0;2796058.49;0;81889.62;176214.44;0;1310438.80;0;0;0;0;0;789619.05;570990.26;399972.20;0
210317;MA;Centro Novo do Maranhão;20382;0;30389.76;0;4632083.58;0;3600.00;0;1171010.98;0;5704723.12;0;16647416.73;251515.13;0;1168187.03;0;245826.00;136661.69;0;203167.66;0;0;0;0;308327.12;1286733.82;298706.20;0;0
130280;AM;Maraã;18310;0;0;0;4170437.64;0;0;0;1597490.88;0;5996864.18;0;15940041.34;0;0;2956833.38;11222.44;226510.66;580539.16;0;31861.67;0;0;0;0;0;289960.63;145875.28;328835.79;0
290570;BA;Camaçari;275575;32899973.18;0;0;92779032.38;0;234360.00;0;15879014.98;61116599.72;137367305.76;124935.29;171702575.34;19884178.66;0;216034324.58;5139346.77;730376.88;0;0;336966.00;0;0;3999004.79;0;0;5848638.19;3410227.25;35793194.26;48652265.47
290195;BA;Apuarema;7795;501007.35;0;0;1859025.55;0;209415.82;0;535920.11;105601.27;3600376.78;0;8732314.02;226684.86;0;1806265.30;255353.65;0;0;0;0;0;0;0;0;101565.95;50753.20;67634.95;122540.45;0
411820;PR;Paranaguá;148232;0;0;6982.21;68839497.74;0;3635285.56;0;858726.42;4546457.43;45969255.37;2423755.21;81159990.57;0;3439.00;19300970.45;0;0;165553.86;0;129215.94;0;0;0;12182.43;0;0;0;17494295.27;0
521870;GO;Rianápolis;4747;579208.72;7196.21;0;1451926.76;0;111110.90;0;756899.17;0;3488424.40;89768.91;2569618.46;63450.96;0;525471.38;1115878.04;15000.00;0;0;295626.41;0;24000.00;0;0;270020.01;612581.27;149711.60;730154.19;0
520170;GO;Aragarças;19267;1122999.62;39.45;0;3196917.97;0;265277.93;0;658084.87;0;8241580.24;0;9963486.84;1390.95;0;3518497.62;0;4486229.88;70384.47;0;79989.42;0;0;100444.80;0;7696.04;299398.34;1048574.61;936480.46;0
510350;MT;Diamantino;20822;2595000.00;0;0;12692268.46;0;0;0;3156308.60;0;15515843.98;0;13264276.72;140406.70;0;2057367.94;1650.00;1210096.86;7680.00;0;371100.20;0;38560.49;0;0;0;97655.67;926426.58;0;0
510685;MT;Porto Estrela;3354;554886.54;0;0;3253288.64;0;0;0;582023.31;82454.85;2708399.06;0;1967969.97;526.32;0;0;0;221268.68;0;0;75493.85;0;0;12945.76;0;18776.65;422279.63;45257.03;119284.90;0
261020;PE;Panelas;26515;1084800.63;38303.94;0;1834065.11;0;0;0;2762717.58;4320337.91;7893270.18;7332.69;23680382.94;788098.36;0;2584067.07;0;14753.63;0;429209.09;132617.67;0;0;0;9600.80;286554.66;360954.56;118388.37;3282824.20;0
320220;ES;Fundão;19177;0;0;542001.71;5808836.00;0;247779.66;0;2015202.89;1539976.90;10238768.28;713230.85;14115837.63;955062.36;0;6195293.66;0;854462.78;407764.33;0;1610700.78;0;0;506465.85;0;0;0;827087.25;1591301.39;1320103.38
431560;RS;Rio Grande;206161;14050742.88;0;0;79527931.32;0;357341.13;0;2615345.73;28934592.36;67637598.22;3518433.62;109959279.15;5613407.98;0;36201078.65;2797433.14;5098211.55;1539246.50;0;1665239.15;0;0;310253.86;0;0;3900119.20;229208.81;16983378.98;55972706.93
410715;PR;Diamante D'Oeste;5223;0;0;0;1169831.14;0;0;0;1127122.72;0;3625892.13;0;2523946.41;61098.85;0;1122664.13;0;0;0;0;1074104.11;0;0;0;0;0;1273547.81;146701.78;397784.21;0
351000;SP;Cândido Mota;30993;1420425.26;0;0;7216800.11;0;43035.72;0;3356445.43;6164575.85;16321634.40;0;15183393.38;263965.30;0;4281004.66;0;1233024.06;528333.36;0;1273681.96;0;0;0;0;0;0;926512.51;2006308.45;7476468.88
351740;SP;Guaíra;39314;2109094.98;0;0;15652308.65;0;1884166.55;0;4337049.93;7514192.41;27406979.50;0;30355163.24;1607792.59;0;13759530.86;1155518.80;6221136.08;0;0;724548.99;0;9686.97;1179928.95;0;0;1160447.33;2559855.90;3370193.39;0
312695;MG;Frei Lagonegro;3462;516523.31;71771.17;0;1139666.67;13212.19;37700.29;0;507964.16;324388.43;2389722.66;0;3129309.07;185605.08;0;769095.05;0;79051.84;0;0;749090.35;0;0;0;22527.15;910.00;391314.03;62051.68;148543.80;0
351530;SP;Estrela do Norte;2752;554996.07;0;0;2618641.24;0;0;0;556970.02;0;2459492.91;0;3046262.93;19026.97;0;1757830.50;1382717.75;0;0;0;1190340.82;0;0;0;0;0;0;175226.89;0;0
500560;MS;Miranda;26670;2126833.78;0;0;9314319.69;0;0;0;1966025.99;0;10008200.49;0;18939632.08;0;63204.21;4161546.02;0;0;207579.32;0;313967.79;0;0;561904.32;0;478331.46;0;266645.45;1382875.10;0
130440;AM;Urucurituba;20091;0;0;0;5060930.36;0;0;0;2047067.86;0;6814792.20;0;8065063.81;224000.00;0;3244277.65;292682.62;27559.05;89778.65;0;277677.93;0;0;0;0;0;787918.87;117992.10;358768.73;0
292350;BA;Palmeiras;9122;611228.05;0;0;2721405.14;0;84648.60;0;952187.10;0;2895491.38;0;6760266.96;779050.50;0;2607778.50;0;0;0;0;1700.00;0;0;0;0;0;0;18685.76;0;0
420640;SC;Guaraciaba;10492;766592.30;0;0;2149174.62;52436.58;336007.62;0;769669.26;0;4771310.32;0;5510843.60;441545.86;0;1072615.76;20105.25;2169981.23;89045.77;0;1451474.94;0;64306.64;95501.21;0;201155.89;2574348.59;462625.80;398491.24;0
432090;RS;Tapejara;20905;990379.68;0;0;4605869.94;0;0;0;1604774.65;2605348.67;8210987.30;0;10758326.95;482522.57;0;4247850.72;753520.12;743626.78;261883.14;0;1462723.80;0;631843.09;138613.90;0;0;2908339.97;244179.21;2977697.96;0
313940;MG;Manhuaçu;84934;4426207.60;0;0;16605014.04;3118.33;17084.01;0;2147203.32;0;49154883.95;0;27945182.76;722530.20;0;1456962.92;0;12445251.75;0;0;872048.25;0;0;10000.00;23865.55;0;54820.16;817567.42;678610.08;0
320495;ES;São Roque do Canaã;12179;0;0;0;3328672.67;0;0;0;1749703.71;0;6632915.30;0;6574782.63;0;0;2846345.51;329418.55;22000.00;167414.11;0;1553779.22;0;0;0;147079.08;0;142875.00;456234.99;282201.36;1079999.59
315810;MG;Santa Maria do Salto;5406;543424.55;13453.62;0;2316975.33;0;11958.84;0;490658.04;602194.29;2844046.59;0;2928417.99;96155.79;0;568922.12;0;59100.10;0;0;144318.40;0;0;0;4348.23;9501.40;302048.16;47538.46;0;0
430155;RS;Áurea;3748;413179.92;0;0;1747074.88;0;6448.68;0;253129.96;0;2825097.75;94106.01;2764071.25;89091.92;0;1065460.45;0;7360.76;153303.25;0;707372.55;0;0;28533.13;0;0;1190175.05;46852.25;257706.85;0
420240;SC;Blumenau;329082;18444095.23;0;6073946.52;67942760.68;0;14232270.95;0;17381449.28;76757413.94;244723705.58;1515971.59;212709951.41;2795411.58;228791.30;89654676.27;1143717.37;56313076.78;3219624.58;0;1592578.94;0;0;12018934.57;0;0;2138367.75;7260889.01;48228867.89;49071951.82
354200;SP;Quintana;6339;562988.43;0;0;3219964.75;0;0;0;607883.15;416807.66;4052436.95;0;5049508.24;68408.72;0;2748641.30;0;0;0;0;176166.61;0;0;0;0;0;1108492.40;506256.18;241924.18;0
270210;AL;Colônia Leopoldina;21307;1202190.15;230540.63;0;2990844.86;0;0;0;1665701.81;3600585.01;8831219.61;0;13028056.45;844566.23;0;3366247.25;0;0;0;0;695403.57;0;0;0;0;0;0;15470.35;155920.57;2334205.34
120017;AC;Capixaba;9836;457066.39;0;0;4122121.72;0;0;0;587175.61;51564.21;2951505.35;0;7956652.18;0;0;13641.55;30710.00;186855.20;5130.06;0;182904.46;0;0;0;0;0;36716.00;3300.00;156022.74;0
315550;MG;Rio Paranaíba;12328;1148635.42;0;0;5966016.84;0;0;0;1321677.32;2339946.49;7827663.59;0;8101446.30;483705.57;0;4199361.98;239171.89;61196.00;92755.24;0;432710.45;0;0;0;20681.62;1672.83;876962.07;187814.19;0;0
421970;SC;Xaxim;27039;1787731.62;0;0;6027158.13;0;295981.28;0;2961242.92;0;14990274.37;0;17952022.95;159726.92;0;2837435.89;21863.89;0;0;0;2327169.34;0;353321.81;20140.00;0;0;5955537.04;1043936.46;2669317.66;0
291850;BA;Jussara;15848;878724.46;0;0;4352622.46;0;0;0;900474.15;0;5023600.92;190199.63;13044698.89;261985.75;0;2592117.37;0;55209.23;1427.37;0;19318.83;0;0;0;0;322689.45;792546.44;390496.90;484608.75;0
431850;RS;São José do Norte;26721;1545344.35;0;0;5704687.30;0;0;0;1055082.32;0;10745229.74;0;12722618.01;539388.46;0;5304954.27;0;67778.10;207164.99;0;525581.27;0;0;413133.70;0;0;271402.64;0;1108282.09;0
240950;RN;Pedra Grande;3505;826776.61;0;0;3745406.00;0;0;0;539187.84;0;2431219.66;0;4084748.29;0;0;1904187.25;0;0;0;0;330961.80;0;0;105384.32;0;0;0;325792.24;0;0
312247;MG;Dom Bosco;3872;556848.63;0;0;1401865.79;0;18415.17;0;672264.05;0;2605188.69;0;2237766.67;129289.20;0;1058653.53;0;22000.00;105039.04;0;183410.91;0;0;0;0;0;214134.25;342786.61;363568.44;61.60
510268;MT;Campos de Júlio;5778;1255394.27;0;0;4420263.22;0;0;0;766240.54;0;5691563.74;0;9104550.82;304006.25;0;2693536.14;0;367890.74;0;0;292403.19;0;38313.85;35482.65;0;444308.24;449558.10;182426.49;307697.06;0
